competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance_construction,source_archive,source_status
201803,2018-03-01,2018,3,25,PB,Paraiba,Northeast,-61,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,26,PE,Pernambuco,Northeast,538,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,22,PI,Piaui,Northeast,58,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,41,PR,Parana,South,3,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,33,RJ,Rio de Janeiro,Southeast,-1462,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,24,RN,Rio Grande do Norte,Northeast,-221,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,11,RO,Rondonia,North,175,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,14,RR,Roraima,North,97,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,43,RS,Rio Grande do Sul,South,1240,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,42,SC,Santa Catarina,South,257,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,28,SE,Sergipe,Northeast,104,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,35,SP,Sao Paulo,Southeast,2010,CAGEDEST_032018.7z,integrity_ok
201803,2018-03-01,2018,3,17,TO,Tocantins,North,-155,CAGEDEST_032018.7z,integrity_ok
201804,2018-04-01,2018,4,12,AC,Acre,North,49,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,27,AL,Alagoas,Northeast,391,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,13,AM,Amazonas,North,81,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,16,AP,Amapa,North,149,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,29,BA,Bahia,Northeast,-834,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,23,CE,Ceara,Northeast,275,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,53,DF,Distrito Federal,Center-West,530,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,32,ES,Espirito Santo,Southeast,263,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,52,GO,Goias,Center-West,1674,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,21,MA,Maranhao,Northeast,-104,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,31,MG,Minas Gerais,Southeast,3571,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,50,MS,Mato Grosso do Sul,Center-West,-73,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,51,MT,Mato Grosso,Center-West,993,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,15,PA,Para,North,289,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,25,PB,Paraiba,Northeast,110,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,26,PE,Pernambuco,Northeast,-505,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,22,PI,Piaui,Northeast,80,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,41,PR,Parana,South,202,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,33,RJ,Rio de Janeiro,Southeast,772,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,24,RN,Rio Grande do Norte,Northeast,451,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,11,RO,Rondonia,North,54,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,14,RR,Roraima,North,-90,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,43,RS,Rio Grande do Sul,South,858,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,42,SC,Santa Catarina,South,1320,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,28,SE,Sergipe,Northeast,57,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,35,SP,Sao Paulo,Southeast,4371,CAGEDEST_042018.7z,integrity_ok
201804,2018-04-01,2018,4,17,TO,Tocantins,North,110,CAGEDEST_042018.7z,integrity_ok
201805,2018-05-01,2018,5,12,AC,Acre,North,-5,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,27,AL,Alagoas,Northeast,-117,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,13,AM,Amazonas,North,-358,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,16,AP,Amapa,North,55,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,29,BA,Bahia,Northeast,-411,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,23,CE,Ceara,Northeast,1510,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,53,DF,Distrito Federal,Center-West,81,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,32,ES,Espirito Santo,Southeast,83,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,52,GO,Goias,Center-West,-995,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,21,MA,Maranhao,Northeast,57,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,31,MG,Minas Gerais,Southeast,3901,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,50,MS,Mato Grosso do Sul,Center-West,83,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,51,MT,Mato Grosso,Center-West,757,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,15,PA,Para,North,1587,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,25,PB,Paraiba,Northeast,-178,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,26,PE,Pernambuco,Northeast,-1031,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,22,PI,Piaui,Northeast,-95,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,41,PR,Parana,South,644,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,33,RJ,Rio de Janeiro,Southeast,-983,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,24,RN,Rio Grande do Norte,Northeast,250,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,11,RO,Rondonia,North,375,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,14,RR,Roraima,North,-285,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,43,RS,Rio Grande do Sul,South,-8,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,42,SC,Santa Catarina,South,-253,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,28,SE,Sergipe,Northeast,55,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,35,SP,Sao Paulo,Southeast,-3297,CAGEDEST_052018.7z,integrity_ok
201805,2018-05-01,2018,5,17,TO,Tocantins,North,1007,CAGEDEST_052018.7z,integrity_ok
201806,2018-06-01,2018,6,12,AC,Acre,North,198,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,27,AL,Alagoas,Northeast,-415,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,13,AM,Amazonas,North,189,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,16,AP,Amapa,North,63,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,29,BA,Bahia,Northeast,-664,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,23,CE,Ceara,Northeast,470,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,53,DF,Distrito Federal,Center-West,177,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,32,ES,Espirito Santo,Southeast,-268,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,52,GO,Goias,Center-West,550,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,21,MA,Maranhao,Northeast,13,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,31,MG,Minas Gerais,Southeast,402,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,50,MS,Mato Grosso do Sul,Center-West,-92,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,51,MT,Mato Grosso,Center-West,639,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,15,PA,Para,North,1856,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,25,PB,Paraiba,Northeast,41,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,26,PE,Pernambuco,Northeast,-827,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,22,PI,Piaui,Northeast,-171,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,41,PR,Parana,South,-1235,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,33,RJ,Rio de Janeiro,Southeast,-921,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,24,RN,Rio Grande do Norte,Northeast,-123,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,11,RO,Rondonia,North,101,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,14,RR,Roraima,North,-180,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,43,RS,Rio Grande do Sul,South,-1362,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,42,SC,Santa Catarina,South,-56,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,28,SE,Sergipe,Northeast,21,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,35,SP,Sao Paulo,Southeast,-654,CAGEDEST_062018.7z,integrity_ok
201806,2018-06-01,2018,6,17,TO,Tocantins,North,338,CAGEDEST_062018.7z,integrity_ok
201807,2018-07-01,2018,7,12,AC,Acre,North,294,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,27,AL,Alagoas,Northeast,-145,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,13,AM,Amazonas,North,294,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,16,AP,Amapa,North,202,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,29,BA,Bahia,Northeast,-376,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,23,CE,Ceara,Northeast,267,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,53,DF,Distrito Federal,Center-West,516,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,32,ES,Espirito Santo,Southeast,407,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,52,GO,Goias,Center-West,700,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,21,MA,Maranhao,Northeast,137,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,31,MG,Minas Gerais,Southeast,4359,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,50,MS,Mato Grosso do Sul,Center-West,-55,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,51,MT,Mato Grosso,Center-West,772,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,15,PA,Para,North,2492,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,25,PB,Paraiba,Northeast,-251,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,26,PE,Pernambuco,Northeast,199,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,22,PI,Piaui,Northeast,-75,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,41,PR,Parana,South,1141,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,33,RJ,Rio de Janeiro,Southeast,-902,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,24,RN,Rio Grande do Norte,Northeast,-186,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,11,RO,Rondonia,North,187,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,14,RR,Roraima,North,-144,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,43,RS,Rio Grande do Sul,South,-97,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,42,SC,Santa Catarina,South,-36,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,28,SE,Sergipe,Northeast,-1,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,35,SP,Sao Paulo,Southeast,-246,CAGEDEST_072018.7z,integrity_ok
201807,2018-07-01,2018,7,17,TO,Tocantins,North,389,CAGEDEST_072018.7z,integrity_ok
201808,2018-08-01,2018,8,12,AC,Acre,North,108,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,27,AL,Alagoas,Northeast,-114,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,13,AM,Amazonas,North,100,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,16,AP,Amapa,North,193,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,29,BA,Bahia,Northeast,737,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,23,CE,Ceara,Northeast,33,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,53,DF,Distrito Federal,Center-West,-444,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,32,ES,Espirito Santo,Southeast,926,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,52,GO,Goias,Center-West,719,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,21,MA,Maranhao,Northeast,-62,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,31,MG,Minas Gerais,Southeast,2637,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,50,MS,Mato Grosso do Sul,Center-West,26,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,51,MT,Mato Grosso,Center-West,579,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,15,PA,Para,North,1906,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,25,PB,Paraiba,Northeast,425,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,26,PE,Pernambuco,Northeast,412,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,22,PI,Piaui,Northeast,-405,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,41,PR,Parana,South,327,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,33,RJ,Rio de Janeiro,Southeast,313,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,24,RN,Rio Grande do Norte,Northeast,415,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,11,RO,Rondonia,North,27,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,14,RR,Roraima,North,-27,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,43,RS,Rio Grande do Sul,South,-19,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,42,SC,Santa Catarina,South,589,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,28,SE,Sergipe,Northeast,-127,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,35,SP,Sao Paulo,Southeast,2201,CAGEDEST_082018.7z,integrity_ok
201808,2018-08-01,2018,8,17,TO,Tocantins,North,56,CAGEDEST_082018.7z,integrity_ok
201809,2018-09-01,2018,9,12,AC,Acre,North,0,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,27,AL,Alagoas,Northeast,31,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,13,AM,Amazonas,North,341,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,16,AP,Amapa,North,268,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,29,BA,Bahia,Northeast,2108,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,23,CE,Ceara,Northeast,408,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,53,DF,Distrito Federal,Center-West,198,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,32,ES,Espirito Santo,Southeast,935,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,52,GO,Goias,Center-West,497,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,21,MA,Maranhao,Northeast,197,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,31,MG,Minas Gerais,Southeast,3752,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,50,MS,Mato Grosso do Sul,Center-West,30,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,51,MT,Mato Grosso,Center-West,29,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,15,PA,Para,North,1416,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,25,PB,Paraiba,Northeast,-181,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,26,PE,Pernambuco,Northeast,82,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,22,PI,Piaui,Northeast,-148,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,41,PR,Parana,South,948,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,33,RJ,Rio de Janeiro,Southeast,846,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,24,RN,Rio Grande do Norte,Northeast,-189,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,11,RO,Rondonia,North,158,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,14,RR,Roraima,North,298,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,43,RS,Rio Grande do Sul,South,-408,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,42,SC,Santa Catarina,South,-108,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,28,SE,Sergipe,Northeast,248,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,35,SP,Sao Paulo,Southeast,575,CAGEDEST_092018.7z,integrity_ok
201809,2018-09-01,2018,9,17,TO,Tocantins,North,-84,CAGEDEST_092018.7z,integrity_ok
201810,2018-10-01,2018,10,12,AC,Acre,North,-105,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,27,AL,Alagoas,Northeast,58,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,13,AM,Amazonas,North,156,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,16,AP,Amapa,North,228,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,29,BA,Bahia,Northeast,-87,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,23,CE,Ceara,Northeast,-31,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,53,DF,Distrito Federal,Center-West,-449,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,32,ES,Espirito Santo,Southeast,185,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,52,GO,Goias,Center-West,-615,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,21,MA,Maranhao,Northeast,-121,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,31,MG,Minas Gerais,Southeast,2362,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,50,MS,Mato Grosso do Sul,Center-West,-242,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,51,MT,Mato Grosso,Center-West,-130,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,15,PA,Para,North,-206,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,25,PB,Paraiba,Northeast,-166,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,26,PE,Pernambuco,Northeast,-242,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,22,PI,Piaui,Northeast,102,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,41,PR,Parana,South,-96,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,33,RJ,Rio de Janeiro,Southeast,183,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,24,RN,Rio Grande do Norte,Northeast,631,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,11,RO,Rondonia,North,-177,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,14,RR,Roraima,North,122,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,43,RS,Rio Grande do Sul,South,181,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,42,SC,Santa Catarina,South,-32,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,28,SE,Sergipe,Northeast,390,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,35,SP,Sao Paulo,Southeast,-1691,CAGEDEST_102018.7z,integrity_ok
201810,2018-10-01,2018,10,17,TO,Tocantins,North,-263,CAGEDEST_102018.7z,integrity_ok
201811,2018-11-01,2018,11,12,AC,Acre,North,-250,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,27,AL,Alagoas,Northeast,-467,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,13,AM,Amazonas,North,-465,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,16,AP,Amapa,North,-39,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,29,BA,Bahia,Northeast,333,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,23,CE,Ceara,Northeast,-894,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,53,DF,Distrito Federal,Center-West,-425,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,32,ES,Espirito Santo,Southeast,23,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,52,GO,Goias,Center-West,-1581,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,21,MA,Maranhao,Northeast,-347,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,31,MG,Minas Gerais,Southeast,-3852,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,50,MS,Mato Grosso do Sul,Center-West,-214,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,51,MT,Mato Grosso,Center-West,-1247,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,15,PA,Para,North,-1359,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,25,PB,Paraiba,Northeast,-185,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,26,PE,Pernambuco,Northeast,-218,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,22,PI,Piaui,Northeast,-306,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,41,PR,Parana,South,227,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,33,RJ,Rio de Janeiro,Southeast,848,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,24,RN,Rio Grande do Norte,Northeast,-140,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,11,RO,Rondonia,North,-436,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,14,RR,Roraima,North,61,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,43,RS,Rio Grande do Sul,South,-424,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,42,SC,Santa Catarina,South,-691,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,28,SE,Sergipe,Northeast,77,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,35,SP,Sao Paulo,Southeast,-2060,CAGEDEST_112018.7z,integrity_ok
201811,2018-11-01,2018,11,17,TO,Tocantins,North,-1099,CAGEDEST_112018.7z,integrity_ok
201812,2018-12-01,2018,12,12,AC,Acre,North,-221,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,27,AL,Alagoas,Northeast,-657,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,13,AM,Amazonas,North,-543,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,16,AP,Amapa,North,-265,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,29,BA,Bahia,Northeast,-3976,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,23,CE,Ceara,Northeast,-2709,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,53,DF,Distrito Federal,Center-West,-779,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,32,ES,Espirito Santo,Southeast,-1125,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,52,GO,Goias,Center-West,-3380,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,21,MA,Maranhao,Northeast,-981,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,31,MG,Minas Gerais,Southeast,-8593,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,50,MS,Mato Grosso do Sul,Center-West,-675,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,51,MT,Mato Grosso,Center-West,-3328,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,15,PA,Para,North,-2987,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,25,PB,Paraiba,Northeast,-693,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,26,PE,Pernambuco,Northeast,-1017,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,22,PI,Piaui,Northeast,-429,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,41,PR,Parana,South,-3405,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,33,RJ,Rio de Janeiro,Southeast,-2349,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,24,RN,Rio Grande do Norte,Northeast,-1124,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,11,RO,Rondonia,North,-540,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,14,RR,Roraima,North,-171,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,43,RS,Rio Grande do Sul,South,-1929,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,42,SC,Santa Catarina,South,-3177,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,28,SE,Sergipe,Northeast,-582,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,35,SP,Sao Paulo,Southeast,-8245,CAGEDEST_122018.7z,integrity_ok
201812,2018-12-01,2018,12,17,TO,Tocantins,North,-893,CAGEDEST_122018.7z,integrity_ok
