period,period_date,year,bimester,uf,state_abbrev,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,social_expenditure_share_real,pilot_id,treated_unit,donor_pool_main,excluded_from_main_donor_pool,transition_period,analysis_period,post_treatment,treated_post,fiscal_main_window
2018B4,2018-08-01,2018,4,17,TO,Tocantins,North,1159040085.43,1741138798.419077,432883079.48,650287711.6472925,501724444.88,17831036.43,519555481.31,780489145.9854285,0.4482636000611201,0.3734841313270039,1281065933.12,1924449057.0493577,223156389.68,335231070.15131855,207072890,311070037.53541934,168493833.04,253115620.14824572,148711706.82,61877705.52,92954225.8221828,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4673632302920013,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,12,AC,Acre,North,786402761.69,1170444551.6960852,259022380.02,385516618.4948776,359610232.15,3113629.1,362723861.25,539860981.9958721,0.4612443889063881,0.3293762339584797,1010867230.07,1504526814.4543316,152729015.28,227314618.5756296,206575498.02,307457168.1968815,97800944.6,145562284.7913204,264786777.17,92373164.29,137483834.15364692,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4521913900288829,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,27,AL,Alagoas,Northeast,1305149335.75,1942522335.36857,534295249.22,795219693.9170582,449402764.32,,449402764.32,668869747.9712735,0.34433053138838865,0.40937480071042515,1594797758.81,2373621302.962965,219387844.18,326526456.21055675,129501022.37,192743176.21456897,192449768.1,286433102.1215491,642232560.93,168799828.86999995,251233654.8812953,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.33944030311024137,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,13,AM,Amazonas,North,2758636511.37,4105823672.216091,1510599662.23,2248304851.6404176,409345926.81,8508161.05,417854087.86,621914195.0730683,0.15147123810540897,0.5475892369306034,2770791934.22,4123915226.749509,407324721.59,606242785.9886833,560939319.16,834875463.2193735,283165630.45,421450286.7150906,694724377.75,264773136.04,394075770.8524781,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4516505392355588,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,16,AP,Amapa,North,649319146.33,966415803.9077317,220507811.89,328193363.00196725,347172404.08,,347172404.08,516714931.13963574,0.5346714416820205,0.3395985058138613,510239496.22,759416252.71946,78787882.77,117264145.82985434,151177051.5,225004749.33403775,26977595.69,40152173.20112549,65650583.31,16368227.980000004,24361693.769919068,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5035724044561498,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,29,BA,Bahia,Northeast,7422721436.32,11047626340.00419,4375599113.37,6512434075.948721,1742621902.97,146159796.59,1888781699.56,2811173049.3448315,0.2544594615012807,0.5894871781069172,7135039257.39,10619453836.864624,1165667572.05,1734924297.395274,808333413.15,1203085092.6084037,664222097.6,988596649.3573052,1791685162.29,499268477.2000001,743087508.6406401,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3697559309246271,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,23,CE,Ceara,Northeast,3938262191.72,5861522555.621986,2186368083.39,3254086501.0527573,1039780503.53,81668603.41,1121449106.94,1669111632.3161998,0.2847573504115066,0.5551606208410222,4204524446.06,6257814659.485962,584979880.3,870656293.5734786,549334639.71,817603609.0269462,435095136.7,647574953.9912305,1906346789.74,600143272.8499999,893224767.4649433,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37326686450370655,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,53,DF,Distrito Federal,Center-West,3703523190.17,5512148165.272271,2554873364.56,3802552274.099832,308688756.93,1092981.25,309781738.18,461064438.3909909,0.08364514606044099,0.6898494307639871,3715825004.2,5530457601.490995,588941898.84,876553173.9505213,645490547.78,960717499.5123488,151629550.2,225678226.9257573,603801635.14,190763196.72999996,283922889.33081466,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.373015950765532,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,32,ES,Espirito Santo,Southeast,2188198226.29,3256810398.895546,1295824706.38,1928643999.5152636,581417413.08,3769177.03,585186590.11,870963950.6452528,0.26742850948296387,0.5921879886435232,2165033558.27,3222333206.2956734,436174988.32,649182153.8979971,197474963.53,293912364.52852696,224560315.23,334224916.66136676,479767713.59,157929589.76999998,235054906.8528847,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39639582666134965,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,52,GO,Goias,Center-West,3923292874.05,5839242933.572076,2473045945.39,3680764226.53365,346378150.81,2798553.03,349176703.84,519698035.788221,0.08900092729491954,0.6303495621618185,4015089944.24,5975869336.605872,602687439.79,897011384.8048023,835145431.64,1242990828.562528,496067744.53,738323690.0256262,934499846.93,207001625.38,308091395.93759894,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4816581055013103,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,21,MA,Maranhao,Northeast,2452914043.91,3650800859.7317457,1251408526.17,1862537064.6639347,1031986204.36,17142.91,1032003347.27,1535984808.2787502,0.42072544279821705,0.5101721885758487,2720481439.94,4049035474.551518,329870255.02,490963233.553541,391180162.41,582213990.2464643,316646274.78,471281288.90932053,893367504.8,229233983.64,341180982.93351823,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3814386222141939,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,31,MG,Minas Gerais,Southeast,11997957628.39,17857190770.097126,9425792969.3,14028902953.778547,746287050.21,5067524.54,751354574.75,1118280493.4689858,0.062623539607451,0.7856164575040963,13660329699.87,20331386473.293938,1178109648.51,1753442493.5586462,1864980379.34,2775748293.822858,2284424113.29,3400028442.6995053,890320415.05,209799097.29999995,312255020.38908255,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38999894279203956,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,50,MS,Mato Grosso do Sul,Center-West,2191861619.93,3262262820.1426954,1029305593.7,1531969599.8872647,185210605.04,21392621.78,206603226.82,307498438.4269291,0.09425924745495484,0.46960336562345223,2295190406.88,3416052483.163574,215153003.54,320223520.36666775,318704958.09,474345335.4529504,195627323.74,291162425.1449788,1037574906.73,396886782.35,590707452.5570738,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3178321428946874,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,51,MT,Mato Grosso,Center-West,3161720234.27,4705754357.011497,1428408845.07,2125975939.750999,290937501.27,1075073.59,292012574.85999995,434617658.94250965,0.09235876460379544,0.4517821752814891,2945709153.48,4384253715.186051,253487151.4,377278246.89156795,450798982.9,670947813.4480858,341800850.51,508720165.71353394,327950109.06,125620337.71,186967349.32481283,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35512229154537345,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,15,PA,Para,North,3851720578.04,5732718124.659583,2106302179.71,3134920209.549039,747428292.05,3920206.87,751348498.92,1118271450.4919426,0.1950682775909809,0.5468470874337983,4071095144.89,6059224819.522244,546516818.74,813409698.0151081,574465261.95,855006834.5933582,449410804.87,668881715.1443287,1672903273.19,483757012.60000014,720000980.8277414,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38574212335251906,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,25,PB,Paraiba,Northeast,1558949982.23,2320267173.460277,741562542.22,1103706496.9329877,497234225.67,,497234225.67,740059825.1989503,0.31895457284571205,0.47568077916087587,1566234847.96,2331109621.908948,217832288.22,324211240.53872,349635807.44,520381343.79966456,207010831.37,308105097.69624394,466778020.64,91076165.55,135553442.7782055,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.49448454555761445,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,26,PE,Pernambuco,Northeast,4574647175.59,6808687765.915925,2814706780.17,4189275999.47911,918523435.26,39850282.63,958373717.89,1426397962.009262,0.20949675048248872,0.6152839054318943,4763298220.26,7089467028.352974,802558226.25,1194489578.4883804,529636033.53,788285138.3874996,453255053.57,674603312.4802921,676020806.59,125926031.28000008,187422329.1276892,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3748346693381173,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,22,PI,Piaui,Northeast,1453207493.7,2162885071.5501204,686627083.44,1021943167.0512414,470689183.23,6721329.51,477410512.74,710555151.6097543,0.3285219177644542,0.47249073956519744,1265187228.87,1883044631.893222,245674262.18,365649913.3377765,182518327.28,271651616.9023462,151724916.13,225820165.05037177,637635854.01,167438680.84999996,249207786.7617109,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.45836496951360506,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,41,PR,Parana,South,7739616121.5,11519277351.164536,5065942292.32,7539908103.209448,711704690.56,3967254.93,715671945.4899999,1065172161.4003072,0.09246866178568258,0.6545469714250091,7487382843.52,11143865309.96864,839345725.45,1249242346.5440674,1466497824.98,2182665769.9335833,645388498.31,960565613.9239664,1208327468.32,320212651.77,476589315.1785432,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39416069812620325,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,33,RJ,Rio de Janeiro,Southeast,7712477401.11,11478885367.606115,5327008115,7928466084.787743,450523308,2255224,452778532,673894080.3888717,0.0587072750365317,0.6906999966357533,9248244788,13764648666.294176,998182831,1485647956.8176732,954176243,1420150639.5744786,1484552606,2209537649.2127347,803596811,379106653,564244351.7899344,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3716285369586608,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,24,RN,Rio Grande do Norte,Northeast,1676874210.61,2495779998.8777757,751864218.14,1119039022.5054955,456967284.58,33107142.41,490074426.99,729403520.6124333,0.29225473436777627,0.4483724619191876,1682754418.07,2504531820.6155443,240631326.97,358144247.88408923,213666230.51,318010677.9437438,170530341.18,253809267.2819051,428627667.48,121916630.05,181454926.60339963,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37131258842667797,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,11,RO,Rondonia,North,1163407477.17,1731560479.4288576,495726331.42,737815546.9544874,320468163.34,43596148.22,364064311.55999994,541856044.6261039,0.31292932072741175,0.4260986293691863,1160060742.65,1726579358.5888329,163627222.48,243534992.99685192,201786089.17,300328839.3463054,126601616.01,188427837.37989593,411396636.15,93446713.03999996,139081653.16780865,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.42412859048747664,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,14,RR,Roraima,North,527638904.39,785312706.1494399,106693808.88,158798001.97411662,253629672.73,17769394,271399066.73,403937491.6574255,0.5143651547904011,0.20220989770143663,436050452.59,648996800.8273177,89761899.33,133597351.30496168,101594906.51,151209037.65541127,32899464.93,48966002.35518296,53629311.43,0,0,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5142897328462558,rr_2018_01,TRUE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,43,RS,Rio Grande do Sul,South,8498283510.55,12648441890.40748,5701337233.52,8485599780.97591,1223796369.16,,1223796369.16,1821440440.5072775,0.14400512381597366,0.6708810345574145,8925689296.31,13284572379.358353,902781888.76,1343657721.6466808,646645989.11,962437203.5563642,733398715.62,1091555844.8365643,,,,,,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.25575913721685906,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,42,SC,Santa Catarina,South,4139879921.81,6161600817.303113,2857762326.9,4253357832.027773,289479625.25,6601096.58,296080721.83,440672495.83843154,0.07151915693741917,0.6903007770453776,4106527078.95,6111960028.752003,567497981.86,844637065.5402126,578277398.15,860680637.2082226,391100134.64,582094880.7113202,985982685.34,238139049.86,354434860.9047665,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37425188854299835,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,28,SE,Sergipe,Northeast,1245940662.63,1854398956.0488815,503166591.94,748889277.6343224,438427715.83,711439.88,439139155.71,653593879.9764825,0.3524559145401362,0.40384474721122615,1394057290.87,2074848716.6353557,189455430.24,281976471.7472577,159965632.38,238085256.0530507,161760042.05,240755970.2520303,314848038.21,84932240.63999999,126409116.50258882,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36668586579464274,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,35,SP,Sao Paulo,Southeast,33125980952.84,49303138054.2428,25905219557.62,38556099455.382614,3143504880.91,23534791.51,3167039672.42,4713671556.3196125,0.09560591358573728,0.7820212054852087,35191512237.64,52377376798.59373,3855526027.93,5738381975.6879425,5458055274.96,8123510458.819189,1941645940.79,2889853677.314945,5480950239.74,2140270656.1099997,3185477277.8461485,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3198278939443153,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2018B5,2018-10-01,2018,5,17,TO,Tocantins,North,1094287614.95,1628685756.588967,418362083.7,622670271.9743427,456803979.83,1306273.77,458110253.6,681829561.8010546,0.41863788581846634,0.38231455604943104,1174910520.15,1748681062.722504,242343778.57,360692979.58100736,194489734.63,289469291.49803317,97537627.71,145170376.42796758,213970146.01,65258439.19,97127564.04616408,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.45481858553941373,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2019B1,2019-02-01,2019,1,12,AC,Acre,North,1048849462.53,1550352877.7059636,250975393.87,370978331.991673,591537401.3,4167478.47,595704879.77,880538921.559955,0.5679603232412975,0.23928638268508567,689144830.49,1018656832.3438504,109433707.16,161759021.55137438,129866591.7,191961812.77940217,96909481.6,143246384.77016497,145288.01,145288.01,214756.9240835933,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4878651998607407,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,27,AL,Alagoas,Northeast,1625249729.42,2402356758.5372767,584042213.27,863299795.0542456,715456879.8,,715456879.8,1057549888.8056426,0.44021350494568223,0.3593553671769729,1126573688.01,1665240648.4921725,159340601.45,235528709.1414614,84916107.94,125518424.72303662,134619881.57,198987870.2755362,34397005.04,34397005.04,50843803.28478761,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3363087519195077,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,13,AM,Amazonas,North,2902579080.84,4290436322.38188,1564502666.97,2312563717.261015,714068461.77,7043952.47,721112414.24,1065909595.7104536,0.24843850732615064,0.5390043211216269,2229463918.52,3295473683.5937805,320558422.54,473832223.4145763,272525608.67,402832700.729938,294962802.65,435998154.3982187,11846822.89,11846822.89,17511336.57911279,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39832303473631364,rr_2018_01,FALSE,FALSE,TRUE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,16,AP,Amapa,North,973527315.3,1439015729.8264768,191068689.73,282427463.1822492,542531621.09,,542531621.09,801941069.7646277,0.55728443625931,0.19626433354992273,415683455.52,614440932.1864506,8692545.98,12848854.059739713,145887364.94,215642858.32791743,8187421.72,12102206.539702777,1190770.63,1190770.63,1760133.11620059,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3915655782749061,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,29,BA,Bahia,Northeast,7158745522.12,10581672697.063496,4085909457.74,6039571656.520761,2097306566.64,5370251.58,2102676818.22,3108063809.41417,0.2937214085516635,0.5707577459088102,4170983290.02,6165323220.882173,785288840.81,1160771738.6281643,144746811.06,213956952.91135615,329202283.97,486609114.59032863,204282271.67,204282271.67,301959069.49691284,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3019043348490523,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,23,CE,Ceara,Northeast,4542388885.4,6714315001.0796175,2518297300.65,3722411658.165116,1393312302.82,10993659.23,1404305962.05,2075769562.0038383,0.3091558203137726,0.5543993181086345,3115074742.47,4604535983.274522,294456227.19,435249361.7923744,307250399.52,454161019.3736588,375500554.23,555044728.1790102,57142594.67,57142594.67,84465110.8201202,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.31370264334818315,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,53,DF,Distrito Federal,Center-West,3818720553.47,5644627385.274352,2719032740.81,4019127992.041034,379820161.37,2362121.09,382182282.46,564921299.5646138,0.10008123849563123,0.7120271574570352,2191608837.22,3239518337.92608,279229136.82,412741495.58507967,219663472.33,324694733.2482034,100500812.61,148554897.15927145,2767728.3,2767728.3,4091107.149221142,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.2734947092658721,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,32,ES,Espirito Santo,Southeast,2696701779.56,3986119565.881987,1391836023.68,2057337169.627804,955815012.59,170000,955985012.59,1413085641.229745,0.35450156922653153,0.516125303223961,1741081049.26,2573572387.1454554,300034911.5,443495472.9673366,142914988.98,211249252.01181725,193214791.07,285599714.7847735,19728101.11,19728101.11,29161018.258793153,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36538488074428516,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,52,GO,Goias,Center-West,3979257386.24,5881924299.230346,2540689644.66,3755510817.0193753,537272288.05,8827942.4,546100230.4499999,807215996.2324724,0.13723671968000292,0.6384833646211303,3436376393.77,5079466807.477891,580125408.57,857510184.9576647,539894666.09,798043264.6756403,580936452.21,858709026.0555912,1973034.95,1973034.95,2916434.170799271,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4949855114689299,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,21,MA,Maranhao,Northeast,1891159212.61,2795409858.339128,653947292.49,966629724.2831414,1172063539.6,,1172063539.6,1732481301.072434,0.6197593157597917,0.3457917705339486,284951568.44,421200086.3042306,417407.87,616989.8689470959,16571053.81,24494440.697889034,40142413.69,59336357.41418391,16503,16503,24393.847215276328,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.20049328271035502,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,31,MG,Minas Gerais,Southeast,15442546501.09,22826341874.955433,11701477529.63,17296494882.796055,1144913427.88,5680530.64,1150593958.5200002,1700746120.7633083,0.07450804557647189,0.7577427420279459,11440798612.36,16911173324.283785,498772106.13,737258107.7487009,1428067463.14,2110892535.23265,2081731354.18,3077103350.7312136,29237475.9,29237475.9,43217264.743678346,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35037509699011427,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B1,2019-02-01,2019,1,50,MS,Mato Grosso do Sul,Center-West,2134681308.32,3155371125.762847,1163083302.64,1719207197.6755233,269588255.86,12923413.54,282511669.40000004,417593558.73939633,0.13234372189370858,0.5448510267583454,2070633102.86,3060698512.395346,135305561.68,200001405.74435365,255119307.68,377103642.56274575,262964725.77,388700317.7264994,75415265.08,75415265.08,111474789.67830604,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.31555063725559357,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
