state_abbrev,period_date,icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,year,month,bimester,bim_event_time,icms_level,icms_2bim,icms_2bim_log
PR,2015-10-01,6.357562885389483,6.574555186552157,3.031767561579496,6.929266088103724,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,576.8388196109854,1124.5627848139802,7.02514960337918
PR,2015-12-01,6.316305049246612,6.505375602656909,2.5261261715590018,7.001578869427701,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,553.5239654625127,1130.3627850734981,7.030293908918877
PR,2016-02-01,6.290116663775154,6.606675289704633,3.935845909292656,7.302731468404502,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,539.2162324165996,1092.7401978791122,6.996443763562823
PR,2016-04-01,6.3364767041735135,6.565443510710122,3.267156698429165,7.024315697909801,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,564.8028341703939,1104.0190665869936,7.0067124971471415
PR,2016-06-01,6.295963833736234,6.472870061749172,3.0762372999730356,7.007208733126647,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,542.3783571043002,1107.1811912746941,7.009572597069813
PR,2016-08-01,6.275267973581985,6.488795244682778,3.498861958869868,7.013961888158297,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,531.2687286687814,1073.6470857730815,6.978816623092018
PR,2016-10-01,6.2389817110473755,6.460717578789875,3.2113206372578182,6.937747381379859,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,512.3365385913193,1043.6052672601006,6.950436600451926
PR,2016-12-01,6.237686403307402,6.442039547530119,3.308863525061435,7.157952306029134,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,511.67333472668827,1024.0098733180075,6.931481447465087
PR,2017-02-01,6.584622056224465,6.801618174205307,4.1650121410793615,7.311948532589144,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,723.8774109989221,1235.5507457256103,7.119272097612799
PR,2017-04-01,6.323656538064638,6.543731645170448,3.5450702407160017,7.016253603907683,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,557.6081848576484,1281.4855958565704,7.155775305675853
PR,2017-06-01,6.300704777229504,6.495270722754084,3.3091313302778347,7.031866001688457,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,544.9558472872058,1102.564032144854,7.00539368467743
PR,2017-08-01,6.318104916152995,6.5223286468978765,3.343404691198704,6.996871849149458,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,554.5211320442088,1099.4769793314144,7.002589872378095
PR,2017-10-01,6.3377492824889305,6.536382164570489,3.493943810739246,7.019983413397897,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,565.5220475402534,1120.0431795844622,7.021122516746398
PR,2017-12-01,6.278076006835159,6.486308266685365,3.992456774422637,7.137794048144165,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,532.7626454275886,1098.2846929678421,7.0015048716743635
PR,2018-02-01,6.413537130867966,6.680786920323544,3.6590929065640494,7.104251340838614,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,610.0476878213141,1142.8103332489027,7.041245712360631
PR,2018-04-01,6.232937217610326,6.474606905213826,3.5067254272372312,6.969781768847973,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,509.24906425572163,1119.2967520770358,7.020455867146203
PR,2018-06-01,6.342579553449681,6.545745037995681,3.478522542566623,6.903858748577655,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,568.2602801429389,1077.5093443986605,6.982407494236039
PR,2018-08-01,6.329379571596909,6.5469076242698865,3.407460774657233,6.92237016689068,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,560.8085443446473,1129.0688244875862,7.029148522865235
PR,2018-10-01,6.333883806939353,6.551822089861579,3.4359107409681573,6.857417760652805,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,563.3402554414217,1124.148799786069,7.024781405842935
PR,2018-12-01,6.337660714746212,6.568122192004887,3.370472002318036,6.857504293176064,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,565.4719627470265,1128.8122181884482,7.028921224530741
PR,2019-02-01,6.303169440945313,6.645696813929158,4.165739053768268,7.132580686242622,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,546.300636736862,1111.7725994838884,7.0137109570311855
PR,2019-04-01,6.3129587163482945,6.558735070428496,3.135992750503794,6.9249341027977644,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,551.6747857179694,1097.9754224548315,7.001223237898034
PR,2019-06-01,6.310866839283136,6.545149198681599,3.1323733807952956,6.862491764630588,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,550.5219560956169,1102.1967418135864,7.005060505369268
PR,2019-08-01,6.335731215224037,6.579395859242445,2.83830816960988,6.873647544127359,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,564.3819368055468,1114.9038929011638,7.016523485471765
PR,2019-10-01,6.307112912115216,6.552674077180296,3.1137912599056925,6.90839351616044,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,548.4592108880753,1112.8411476936221,7.014671616645257
PR,2019-12-01,6.30255755903595,6.546936811363875,3.0556368031763586,6.791420721166043,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,545.9664675066489,1094.4256783947242,6.997985010038495
PR,2020-02-01,5.998775912891617,6.26427903391412,3.211756296754796,6.803206607352016,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,402.9352636308658,948.9017311375146,6.855305243340484
PR,2020-04-01,5.847538812664954,6.1097433906877745,3.3267917655195003,6.7382521144275485,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,346.38082243319843,749.3160860640642,6.619160905262161
PR,2020-06-01,5.835830607548198,6.022055962218677,3.545920933622392,6.701825490799418,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,342.34897362977705,688.7297960629755,6.534849025827032
PR,2020-08-01,6.028816868358008,6.27106913254648,3.5508635198650387,6.671204699192439,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,415.223474621008,757.5724482507851,6.630119174065353
PR,2020-10-01,5.973704152989737,6.229149272343983,3.469590811405904,6.686306941106612,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,392.9585568456597,808.1820314666677,6.694787319616558
RJ,2015-02-01,5.80267627667164,6.223161621160078,6.576483603907848,7.126693369997368,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2015,2,1,-23,331.184716850599,,
RJ,2015-04-01,5.811549816822381,6.280115396367345,4.447774846704322,7.029541855931927,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2015,4,2,-22,334.1365750801297,665.3212919307286,6.500270069739015
RJ,2015-06-01,5.8337607144386485,6.281147621946212,4.383564863899732,7.006386257277819,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2015,6,3,-21,341.64108073225964,675.7776558123894,6.515864110419573
RJ,2015-08-01,5.874726673832156,6.2810831574006,4.405925423014658,7.007880089370944,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2015,8,4,-20,355.92736311221023,697.5684438444698,6.547600636256929
RJ,2015-10-01,5.825354290441207,6.244426357014306,4.139890546421411,6.916146690627144,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2015,10,5,-19,338.7811387373588,694.7085018495691,6.543492335783686
RJ,2015-12-01,5.811929904218649,6.143609703937159,4.124757325514084,6.867796113636729,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2015,12,6,-18,334.26360031976714,673.044739057126,6.5118118044889055
RJ,2016-02-01,5.768169848795713,6.161115381778057,3.586659354444765,6.865583583743546,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2016,2,1,-17,319.95163661570336,654.2152369354706,6.48343640577691
RJ,2016-04-01,5.771934010496053,6.195872367020933,4.471547703927205,7.049148132658235,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2016,4,2,-16,321.1582558424467,641.10989245815006,6.463200881318946
RJ,2016-06-01,5.688760772181388,6.17274399513973,3.532262935341381,6.712395478907776,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2016,6,3,-15,295.527168140399,616.6854239828457,6.424359046211144
RJ,2016-08-01,5.6782670686552965,6.366039322616644,3.6512140399880497,6.758061935045786,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2016,8,4,-14,292.44220829009186,587.9693764304909,6.376674865641844
RJ,2016-10-01,5.646931074640126,6.113792844290621,2.787166160938521,6.634029300826868,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2016,10,5,-13,283.4203339379415,575.8625422280334,6.355868990251147
RJ,2016-12-01,5.7068663271439615,6.194803588900526,2.2746703942412756,6.792345478825195,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2016,12,6,-12,300.9265837357787,584.3469176737202,6.37049484357056
RJ,2017-02-01,5.700803917350514,6.201895019158228,2.962243408790982,6.899392245916655,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2017,2,1,-11,299.10776225856193,600.0343459943406,6.396986896901711
RJ,2017-04-01,5.724000786290788,6.23352537254154,1.707606413704684,6.783075396453059,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2017,4,2,-10,306.12722584861706,605.234988107179,6.405616792713678
RJ,2017-06-01,5.68227255043028,6.192972818518229,1.9170070963001729,6.732257078216247,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2017,6,3,-9,293.6159293154686,599.7431551640857,6.396501488839481
RJ,2017-08-01,5.719028421210854,6.234037384724107,1.5496451254515922,6.675716712083623,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2017,8,4,-8,304.6088276643025,598.2247569797711,6.393966531129802
RJ,2017-10-01,5.701045054281698,6.183334811784262,1.5938461924704923,6.5923278595355725,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2017,10,5,-7,299.1798968832577,603.7887245475602,6.403224342947265
RJ,2017-12-01,5.724007628827599,6.285306850838401,2.8412461324735925,7.1167531020962,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2017,12,6,-6,306.1293205425953,605.3092174258529,6.405739430645325
RJ,2018-02-01,5.987100826891977,6.314603749493474,2.0824567463740653,6.8079637391198515,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2018,2,1,-5,398.2583147908477,704.387635333443,6.557328822994737
RJ,2018-04-01,5.911976550050899,6.226474919852371,2.4044345421403315,6.7275365609932445,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2018,4,2,-4,369.43564227575604,767.6939570666037,6.6433911603252165
RJ,2018-06-01,5.929129353884671,6.202284692483145,1.827674367203333,6.618387557781914,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2018,6,3,-3,375.8271588843466,745.2628011601026,6.613736909411802
RJ,2018-08-01,6.08619578290552,6.338779867984368,2.5455052315120708,6.655607877122874,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2018,8,4,-2,439.7453383615415,815.5724972458881,6.703890317246363
RJ,2018-10-01,5.8951574837623815,6.19038700318118,3.123952472035053,6.7187861100346415,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2018,10,5,-1,363.27404115710897,803.0193795186505,6.688378847551746
RJ,2018-12-01,6.133947808197338,6.332726238321628,2.803163254802221,7.031093259548178,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2018,12,6,0,461.2535114370159,824.5275525941249,6.714810558778026
RJ,2019-02-01,6.003659383160787,6.2906893251054115,0.6306693866248947,6.895344151604374,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2019,2,1,1,404.90779849876964,866.1613099357855,6.764071161350009
RJ,2019-04-01,5.925005668094004,6.2043456280213585,1.5856277734837565,6.455395148761996,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2019,4,2,2,374.28055681163937,779.188355310409,6.65825280779983
RJ,2019-06-01,5.8987944780328565,6.15059141353383,1.125105019176966,6.6044011085757,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2019,6,3,3,364.5976723238421,738.8782291354814,6.605133129475679
RJ,2019-08-01,5.865266305312812,6.212214646240016,2.211527754541893,6.699295697943086,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2019,8,4,4,352.5760364784175,717.1737088022596,6.575318082947312
RJ,2019-10-01,5.928267685971165,6.220160626763556,2.40869795126485,6.7129595163626465,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2019,10,5,5,375.50346016094164,728.0794966393591,6.590410240915382
RJ,2019-12-01,5.934924556260895,6.205029687226892,2.493351347279128,6.80069382920955,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2019,12,6,6,378.0114764966301,753.5149366575718,6.624748840906005
RJ,2020-02-01,5.955944747545245,6.23576373170003,1.0232455530548867,6.808146161364112,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2020,2,1,7,386.04145016441953,764.0529266610497,6.6386370625014255
RJ,2020-04-01,5.8374760824712135,6.105707645550542,2.2103040957745748,6.625504120232569,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2020,4,2,8,342.9127640050578,728.9542141694774,6.591610923684374
RJ,2020-06-01,5.6745952344764286,5.969687818846069,2.2183145558630537,6.703808382114786,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2020,6,3,9,291.3703779901471,634.2831419952049,6.452495450949769
RJ,2020-08-01,5.900683626511083,6.161005838875895,2.0269216590885426,6.479252165576777,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2020,8,4,10,365.28710247459645,656.6574804647436,6.487162543826091
RJ,2020-10-01,5.935685636527898,6.23078220266143,1.7267831438639842,6.714217512806242,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:RJ_2020_01,2020,10,5,11,378.29928308015576,743.5863855547523,6.611484946850676
RN,2015-02-01,5.802783214951462,6.027486813216075,-0.5157035336940301,6.539749564407954,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,331.22013506827005,,
RN,2015-04-01,5.7816059654817,6.089994374170171,3.154000186663187,6.603609383630246,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,324.27955423275847,655.4996893010285,6.4853978292158905
RN,2015-06-01,5.722903341312331,6.078841537630616,3.0654933626502325,6.806508630557816,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,305.79145234201485,630.0710065747733,6.4458325218832595
RN,2015-08-01,5.74992989793433,6.003713740356443,3.1254341040862115,6.900082668955971,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,314.1686356433895,619.9600879854044,6.429655101749939
RN,2015-10-01,5.723909779594171,5.962486062375076,3.049351950531971,6.67560917452272,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,306.099367488716,620.2680031321055,6.43015164775665
RN,2015-12-01,5.765628404632601,6.0030355673380305,1.8188698631384392,5.970187877822129,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,319.13952979552937,625.2388972842454,6.438133812357756
RN,2016-02-01,5.431567538404824,6.143960310493685,1.762271686435047,6.156955767662492,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,228.50715857625565,547.646688371785,6.30563034977217
RN,2016-04-01,5.433559449183545,5.820882261630608,3.160750136351407,6.681550802852528,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,228.9627780744863,457.46993665074194,6.125711170317617
RN,2016-06-01,5.4445789198212395,5.650258397261298,3.236271840519486,6.485607030364407,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,231.4997792173864,460.4625572918727,6.132231543577184
RN,2016-08-01,5.446968860130445,5.663572491052656,3.0677287154271955,6.55905843707398,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,232.05371154024047,463.55349075762683,6.138921784512453
RN,2016-10-01,5.209447746877375,5.647750812348863,3.3047157145775468,6.468969085784709,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,182.99297184354202,415.04668338378247,6.0283910039855675
RN,2016-12-01,5.699676570320617,5.726410403602306,3.2001033096545246,6.613055153973209,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,298.77075400947706,481.7637258530191,6.177453798539908
RN,2017-02-01,5.487528267781028,5.685697156303368,1.917422288828771,6.293162707735683,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,241.65915133551982,540.4299053449969,6.2923649438313385
RN,2017-04-01,5.4200677587118955,5.719202321762464,3.2739609472283435,6.848451784524561,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,225.8944282989628,467.5535796344826,6.147513951005463
RN,2017-06-01,5.490541275441911,5.812710208585711,3.0134613480757175,6.542886342092457,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,242.38837022920586,468.28279852816866,6.1490723837791625
RN,2017-08-01,5.348196526730501,5.802934231532885,3.0398222464778484,6.699166731014753,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,210.22881372874315,452.617183957949,6.115046699685835
RN,2017-10-01,5.452596185423588,5.664393131143891,3.1055378327876673,6.470390109169272,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,233.36323436030543,443.5920480890486,6.094905329456769
RN,2017-12-01,5.586519942558339,5.737352832642683,3.150205929257382,6.417261714623074,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,266.8055037450678,500.1687381053732,6.2149455177006505
RN,2018-02-01,6.0023332660740545,6.121301899020589,3.487486122963084,6.362449547942375,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,404.3711992240006,671.1767029690684,6.509032445028957
RN,2018-04-01,6.052972518725925,6.1991989325173895,3.4830876176052685,6.447887455204072,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,425.37558952968624,829.7467887536868,6.7211205804554295
RN,2018-06-01,,5.692605735548671,3.4320166091048083,6.460595271950196,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,,,
RN,2018-08-01,5.512898502666078,6.015336536410381,3.980702824979181,6.948051910762828,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,247.86853446972347,,
RN,2018-10-01,5.481048801627129,5.782928358092354,3.5117621626701463,6.727092398899327,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,240.09839095121265,487.96692542093615,6.190247627779495
RN,2018-12-01,5.456701691575093,5.775325851885763,3.8031601796758903,6.465187676771164,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,234.32327793843928,474.4216688896519,6.162096523051956
RN,2019-02-01,5.5925302692915455,5.860470357718988,3.5174767534071174,6.640241125558518,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,268.41392071066474,502.737198649104,6.220067565671405
RN,2019-04-01,5.478842889829067,5.83057477640315,3.493272763318036,6.554103288293552,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,239.56933881362642,507.98325952429116,6.2304484933431565
RN,2019-06-01,5.461184409194007,5.787934890139324,3.5397250529374986,6.581639017904988,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,235.376040881555,474.94537969518143,6.163199807307364
RN,2019-08-01,5.447184958207334,5.730432095022372,3.4122346124722047,6.590337803506268,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,232.10386331969562,467.47990420125063,6.147356362139058
RN,2019-10-01,5.429564100559434,5.749316499548254,3.0819733451978677,6.553583788007168,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,228.04981696753669,460.1536802872323,6.131560521269251
RN,2019-12-01,5.532311265270724,5.8975995223991795,3.0594962499913736,6.626346894479744,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,252.72735647716513,480.7771734447018,6.175403905897424
