year,bimester,uf,annex_name,no_anexo,rows,status,error_message,downloaded_at
2018,1,26,annex02,RREO-Anexo 02,1819,downloaded,,2026-05-28
2018,1,26,annex06,RREO-Anexo 06,160,downloaded,,2026-05-28
2018,1,27,annex01,RREO-Anexo 01,526,downloaded,,2026-05-28
2018,1,27,annex02,RREO-Anexo 02,1534,downloaded,,2026-05-28
2018,1,27,annex06,RREO-Anexo 06,156,downloaded,,2026-05-28
2018,1,28,annex01,RREO-Anexo 01,479,downloaded,,2026-05-28
2018,1,28,annex02,RREO-Anexo 02,1649,downloaded,,2026-05-28
2018,1,28,annex06,RREO-Anexo 06,167,downloaded,,2026-05-28
2018,1,29,annex01,RREO-Anexo 01,514,downloaded,,2026-05-28
2018,1,29,annex02,RREO-Anexo 02,2125,downloaded,,2026-05-28
2018,1,29,annex06,RREO-Anexo 06,210,downloaded,,2026-05-28
2018,1,31,annex01,RREO-Anexo 01,628,downloaded,,2026-05-28
2018,1,31,annex02,RREO-Anexo 02,1792,downloaded,,2026-05-28
2018,1,31,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2018,1,32,annex01,RREO-Anexo 01,536,downloaded,,2026-05-28
2018,1,32,annex02,RREO-Anexo 02,1847,downloaded,,2026-05-28
2018,1,32,annex06,RREO-Anexo 06,173,downloaded,,2026-05-28
2018,1,33,annex01,RREO-Anexo 01,628,downloaded,,2026-05-28
2018,1,33,annex02,RREO-Anexo 02,1691,downloaded,,2026-05-28
2018,1,33,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2018,1,35,annex01,RREO-Anexo 01,632,downloaded,,2026-05-28
2018,1,35,annex02,RREO-Anexo 02,1995,downloaded,,2026-05-28
2018,1,35,annex06,RREO-Anexo 06,178,downloaded,,2026-05-28
2018,1,41,annex01,RREO-Anexo 01,587,downloaded,,2026-05-28
2018,1,41,annex02,RREO-Anexo 02,1642,downloaded,,2026-05-28
2018,1,41,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2018,1,42,annex01,RREO-Anexo 01,568,downloaded,,2026-05-28
2018,1,42,annex02,RREO-Anexo 02,2282,downloaded,,2026-05-28
2018,1,42,annex06,RREO-Anexo 06,178,downloaded,,2026-05-28
2018,1,43,annex01,RREO-Anexo 01,516,downloaded,,2026-05-28
2018,1,43,annex02,RREO-Anexo 02,1593,downloaded,,2026-05-28
2018,1,43,annex06,RREO-Anexo 06,0,downloaded,,2026-05-28
2018,1,50,annex01,RREO-Anexo 01,509,downloaded,,2026-05-28
2018,1,50,annex02,RREO-Anexo 02,1446,downloaded,,2026-05-28
2018,1,50,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2018,1,51,annex01,RREO-Anexo 01,688,downloaded,,2026-05-28
2018,1,51,annex02,RREO-Anexo 02,1736,downloaded,,2026-05-28
2018,1,51,annex06,RREO-Anexo 06,210,downloaded,,2026-05-28
2018,1,52,annex01,RREO-Anexo 01,512,downloaded,,2026-05-28
2018,1,52,annex02,RREO-Anexo 02,1257,downloaded,,2026-05-28
2018,1,52,annex06,RREO-Anexo 06,217,downloaded,,2026-05-28
2018,1,53,annex01,RREO-Anexo 01,508,downloaded,,2026-05-28
2018,1,53,annex02,RREO-Anexo 02,1674,downloaded,,2026-05-28
2018,1,53,annex06,RREO-Anexo 06,199,downloaded,,2026-05-28
2018,2,11,annex01,RREO-Anexo 01,462,downloaded,,2026-05-28
2018,2,11,annex02,RREO-Anexo 02,1261,downloaded,,2026-05-28
2018,2,11,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2018,2,12,annex01,RREO-Anexo 01,520,downloaded,,2026-05-28
2018,2,12,annex02,RREO-Anexo 02,1825,downloaded,,2026-05-28
2018,2,12,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2018,2,13,annex01,RREO-Anexo 01,529,downloaded,,2026-05-28
2018,2,13,annex02,RREO-Anexo 02,1601,downloaded,,2026-05-28
2018,2,13,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2018,2,14,annex01,RREO-Anexo 01,456,downloaded,,2026-05-28
2018,2,14,annex02,RREO-Anexo 02,1411,downloaded,,2026-05-28
2018,2,14,annex06,RREO-Anexo 06,157,downloaded,,2026-05-28
2018,2,15,annex01,RREO-Anexo 01,479,downloaded,,2026-05-28
2018,2,15,annex02,RREO-Anexo 02,2036,downloaded,,2026-05-28
2018,2,15,annex06,RREO-Anexo 06,219,downloaded,,2026-05-28
2018,2,16,annex01,RREO-Anexo 01,432,downloaded,,2026-05-28
2018,2,16,annex02,RREO-Anexo 02,1158,downloaded,,2026-05-28
2018,2,16,annex06,RREO-Anexo 06,151,downloaded,,2026-05-28
2018,2,17,annex01,RREO-Anexo 01,556,downloaded,,2026-05-28
2018,2,17,annex02,RREO-Anexo 02,1617,downloaded,,2026-05-28
2018,2,17,annex06,RREO-Anexo 06,148,downloaded,,2026-05-28
2018,2,21,annex01,RREO-Anexo 01,473,downloaded,,2026-05-28
2018,2,21,annex02,RREO-Anexo 02,1741,downloaded,,2026-05-28
2018,2,21,annex06,RREO-Anexo 06,168,downloaded,,2026-05-28
2018,2,22,annex01,RREO-Anexo 01,487,downloaded,,2026-05-28
2018,2,22,annex02,RREO-Anexo 02,1298,downloaded,,2026-05-28
2018,2,22,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2018,2,23,annex01,RREO-Anexo 01,524,downloaded,,2026-05-28
2018,2,23,annex02,RREO-Anexo 02,2159,downloaded,,2026-05-28
2018,2,23,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2018,2,24,annex01,RREO-Anexo 01,441,downloaded,,2026-05-28
2018,2,24,annex02,RREO-Anexo 02,1510,downloaded,,2026-05-28
2018,2,24,annex06,RREO-Anexo 06,154,downloaded,,2026-05-28
2018,2,25,annex01,RREO-Anexo 01,554,downloaded,,2026-05-28
2018,2,25,annex02,RREO-Anexo 02,1948,downloaded,,2026-05-28
2018,2,25,annex06,RREO-Anexo 06,220,downloaded,,2026-05-28
2018,2,26,annex01,RREO-Anexo 01,644,downloaded,,2026-05-28
2018,2,26,annex02,RREO-Anexo 02,1829,downloaded,,2026-05-28
2018,2,26,annex06,RREO-Anexo 06,163,downloaded,,2026-05-28
2018,2,27,annex01,RREO-Anexo 01,539,downloaded,,2026-05-28
2018,2,27,annex02,RREO-Anexo 02,1687,downloaded,,2026-05-28
2018,2,27,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2018,2,28,annex01,RREO-Anexo 01,494,downloaded,,2026-05-28
2018,2,28,annex02,RREO-Anexo 02,1672,downloaded,,2026-05-28
2018,2,28,annex06,RREO-Anexo 06,167,downloaded,,2026-05-28
2018,2,29,annex01,RREO-Anexo 01,528,downloaded,,2026-05-28
2018,2,29,annex02,RREO-Anexo 02,2175,downloaded,,2026-05-28
2018,2,29,annex06,RREO-Anexo 06,179,downloaded,,2026-05-28
2018,2,31,annex01,RREO-Anexo 01,646,downloaded,,2026-05-28
2018,2,31,annex02,RREO-Anexo 02,1909,downloaded,,2026-05-28
2018,2,31,annex06,RREO-Anexo 06,211,downloaded,,2026-05-28
2018,2,32,annex01,RREO-Anexo 01,563,downloaded,,2026-05-28
2018,2,32,annex02,RREO-Anexo 02,1900,downloaded,,2026-05-28
2018,2,32,annex06,RREO-Anexo 06,173,downloaded,,2026-05-28
2018,2,33,annex01,RREO-Anexo 01,656,downloaded,,2026-05-28
2018,2,33,annex02,RREO-Anexo 02,1780,downloaded,,2026-05-28
2018,2,33,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2018,2,35,annex01,RREO-Anexo 01,637,downloaded,,2026-05-28
2018,2,35,annex02,RREO-Anexo 02,2030,downloaded,,2026-05-28
2018,2,35,annex06,RREO-Anexo 06,177,downloaded,,2026-05-28
2018,2,41,annex01,RREO-Anexo 01,591,downloaded,,2026-05-28
2018,2,41,annex02,RREO-Anexo 02,3398,downloaded,,2026-05-28
2018,2,41,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2018,2,42,annex01,RREO-Anexo 01,582,downloaded,,2026-05-28
2018,2,42,annex02,RREO-Anexo 02,2071,downloaded,,2026-05-28
2018,2,42,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2018,2,43,annex01,RREO-Anexo 01,536,downloaded,,2026-05-28
2018,2,43,annex02,RREO-Anexo 02,1692,downloaded,,2026-05-28
2018,2,43,annex06,RREO-Anexo 06,0,downloaded,,2026-05-28
2018,2,50,annex01,RREO-Anexo 01,531,downloaded,,2026-05-28
2018,2,50,annex02,RREO-Anexo 02,1474,downloaded,,2026-05-28
2018,2,50,annex06,RREO-Anexo 06,199,downloaded,,2026-05-28
2018,2,51,annex01,RREO-Anexo 01,736,downloaded,,2026-05-28
2018,2,51,annex02,RREO-Anexo 02,1793,downloaded,,2026-05-28
2018,2,51,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2018,2,52,annex01,RREO-Anexo 01,524,downloaded,,2026-05-28
2018,2,52,annex02,RREO-Anexo 02,1354,downloaded,,2026-05-28
2018,2,52,annex06,RREO-Anexo 06,217,downloaded,,2026-05-28
2018,2,53,annex01,RREO-Anexo 01,522,downloaded,,2026-05-28
2018,2,53,annex02,RREO-Anexo 02,1754,downloaded,,2026-05-28
2018,2,53,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2018,3,11,annex01,RREO-Anexo 01,464,downloaded,,2026-05-28
2018,3,11,annex02,RREO-Anexo 02,1284,downloaded,,2026-05-28
2018,3,11,annex06,RREO-Anexo 06,196,downloaded,,2026-05-28
2018,3,12,annex01,RREO-Anexo 01,520,downloaded,,2026-05-28
2018,3,12,annex02,RREO-Anexo 02,1828,downloaded,,2026-05-28
2018,3,12,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2018,3,13,annex01,RREO-Anexo 01,525,downloaded,,2026-05-28
2018,3,13,annex02,RREO-Anexo 02,1611,downloaded,,2026-05-28
2018,3,13,annex06,RREO-Anexo 06,189,downloaded,,2026-05-28
2018,3,14,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2018,3,14,annex02,RREO-Anexo 02,1437,downloaded,,2026-05-28
2018,3,14,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2018,3,15,annex01,RREO-Anexo 01,504,downloaded,,2026-05-28
2018,3,15,annex02,RREO-Anexo 02,2092,downloaded,,2026-05-28
2018,3,15,annex06,RREO-Anexo 06,221,downloaded,,2026-05-28
2018,3,16,annex01,RREO-Anexo 01,413,downloaded,,2026-05-28
2018,3,16,annex02,RREO-Anexo 02,1173,downloaded,,2026-05-28
2018,3,16,annex06,RREO-Anexo 06,158,downloaded,,2026-05-28
2018,3,17,annex01,RREO-Anexo 01,554,downloaded,,2026-05-28
2018,3,17,annex02,RREO-Anexo 02,1622,downloaded,,2026-05-28
2018,3,17,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2018,3,21,annex01,RREO-Anexo 01,475,downloaded,,2026-05-28
2018,3,21,annex02,RREO-Anexo 02,1774,downloaded,,2026-05-28
2018,3,21,annex06,RREO-Anexo 06,168,downloaded,,2026-05-28
2018,3,22,annex01,RREO-Anexo 01,491,downloaded,,2026-05-28
2018,3,22,annex02,RREO-Anexo 02,1290,downloaded,,2026-05-28
2018,3,22,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2018,3,23,annex01,RREO-Anexo 01,537,downloaded,,2026-05-28
2018,3,23,annex02,RREO-Anexo 02,2191,downloaded,,2026-05-28
2018,3,23,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2018,3,24,annex01,RREO-Anexo 01,451,downloaded,,2026-05-28
2018,3,24,annex02,RREO-Anexo 02,1555,downloaded,,2026-05-28
2018,3,24,annex06,RREO-Anexo 06,175,downloaded,,2026-05-28
2018,3,25,annex01,RREO-Anexo 01,554,downloaded,,2026-05-28
2018,3,25,annex02,RREO-Anexo 02,1974,downloaded,,2026-05-28
2018,3,25,annex06,RREO-Anexo 06,220,downloaded,,2026-05-28
2018,3,26,annex01,RREO-Anexo 01,651,downloaded,,2026-05-28
2018,3,26,annex02,RREO-Anexo 02,1882,downloaded,,2026-05-28
2018,3,26,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2018,3,27,annex01,RREO-Anexo 01,541,downloaded,,2026-05-28
2018,3,27,annex02,RREO-Anexo 02,1703,downloaded,,2026-05-28
2018,3,27,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2018,3,28,annex01,RREO-Anexo 01,487,downloaded,,2026-05-28
2018,3,28,annex02,RREO-Anexo 02,1683,downloaded,,2026-05-28
2018,3,28,annex06,RREO-Anexo 06,167,downloaded,,2026-05-28
2018,3,29,annex01,RREO-Anexo 01,531,downloaded,,2026-05-28
2018,3,29,annex02,RREO-Anexo 02,2224,downloaded,,2026-05-28
2018,3,29,annex06,RREO-Anexo 06,182,downloaded,,2026-05-28
2018,3,31,annex01,RREO-Anexo 01,655,downloaded,,2026-05-28
2018,3,31,annex02,RREO-Anexo 02,1935,downloaded,,2026-05-28
2018,3,31,annex06,RREO-Anexo 06,194,downloaded,,2026-05-28
2018,3,32,annex01,RREO-Anexo 01,552,downloaded,,2026-05-28
2018,3,32,annex02,RREO-Anexo 02,1862,downloaded,,2026-05-28
2018,3,32,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2018,3,33,annex01,RREO-Anexo 01,647,downloaded,,2026-05-28
2018,3,33,annex02,RREO-Anexo 02,1812,downloaded,,2026-05-28
2018,3,33,annex06,RREO-Anexo 06,211,downloaded,,2026-05-28
2018,3,35,annex01,RREO-Anexo 01,679,downloaded,,2026-05-28
2018,3,35,annex02,RREO-Anexo 02,2058,downloaded,,2026-05-28
2018,3,35,annex06,RREO-Anexo 06,176,downloaded,,2026-05-28
2018,3,41,annex01,RREO-Anexo 01,596,downloaded,,2026-05-28
2018,3,41,annex02,RREO-Anexo 02,1759,downloaded,,2026-05-28
2018,3,41,annex06,RREO-Anexo 06,227,downloaded,,2026-05-28
2018,3,42,annex01,RREO-Anexo 01,593,downloaded,,2026-05-28
2018,3,42,annex02,RREO-Anexo 02,1879,downloaded,,2026-05-28
2018,3,42,annex06,RREO-Anexo 06,209,downloaded,,2026-05-28
2018,3,43,annex01,RREO-Anexo 01,524,downloaded,,2026-05-28
2018,3,43,annex02,RREO-Anexo 02,1697,downloaded,,2026-05-28
2018,3,43,annex06,RREO-Anexo 06,0,downloaded,,2026-05-28
2018,3,50,annex01,RREO-Anexo 01,528,downloaded,,2026-05-28
2018,3,50,annex02,RREO-Anexo 02,1475,downloaded,,2026-05-28
2018,3,50,annex06,RREO-Anexo 06,199,downloaded,,2026-05-28
2018,3,51,annex01,RREO-Anexo 01,691,downloaded,,2026-05-28
2018,3,51,annex02,RREO-Anexo 02,1816,downloaded,,2026-05-28
2018,3,51,annex06,RREO-Anexo 06,250,downloaded,,2026-05-28
2018,3,52,annex01,RREO-Anexo 01,539,downloaded,,2026-05-28
2018,3,52,annex02,RREO-Anexo 02,1374,downloaded,,2026-05-28
2018,3,52,annex06,RREO-Anexo 06,217,downloaded,,2026-05-28
2018,3,53,annex01,RREO-Anexo 01,520,downloaded,,2026-05-28
2018,3,53,annex02,RREO-Anexo 02,1789,downloaded,,2026-05-28
2018,3,53,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2018,4,11,annex01,RREO-Anexo 01,475,downloaded,,2026-05-28
2018,4,11,annex02,RREO-Anexo 02,1304,downloaded,,2026-05-28
2018,4,11,annex06,RREO-Anexo 06,197,downloaded,,2026-05-28
2018,4,12,annex01,RREO-Anexo 01,532,downloaded,,2026-05-28
2018,4,12,annex02,RREO-Anexo 02,1882,downloaded,,2026-05-28
2018,4,12,annex06,RREO-Anexo 06,163,downloaded,,2026-05-28
2018,4,13,annex01,RREO-Anexo 01,526,downloaded,,2026-05-28
2018,4,13,annex02,RREO-Anexo 02,1641,downloaded,,2026-05-28
2018,4,13,annex06,RREO-Anexo 06,189,downloaded,,2026-05-28
2018,4,14,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2018,4,14,annex02,RREO-Anexo 02,1468,downloaded,,2026-05-28
2018,4,14,annex06,RREO-Anexo 06,163,downloaded,,2026-05-28
2018,4,15,annex01,RREO-Anexo 01,507,downloaded,,2026-05-28
2018,4,15,annex02,RREO-Anexo 02,2023,downloaded,,2026-05-28
2018,4,15,annex06,RREO-Anexo 06,204,downloaded,,2026-05-28
2018,4,16,annex01,RREO-Anexo 01,429,downloaded,,2026-05-28
2018,4,16,annex02,RREO-Anexo 02,1176,downloaded,,2026-05-28
2018,4,16,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2018,4,17,annex01,RREO-Anexo 01,554,downloaded,,2026-05-28
2018,4,17,annex02,RREO-Anexo 02,1626,downloaded,,2026-05-28
2018,4,17,annex06,RREO-Anexo 06,178,downloaded,,2026-05-28
2018,4,21,annex01,RREO-Anexo 01,473,downloaded,,2026-05-28
2018,4,21,annex02,RREO-Anexo 02,1777,downloaded,,2026-05-28
2018,4,21,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2018,4,22,annex01,RREO-Anexo 01,484,downloaded,,2026-05-28
2018,4,22,annex02,RREO-Anexo 02,1315,downloaded,,2026-05-28
2018,4,22,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2018,4,23,annex01,RREO-Anexo 01,542,downloaded,,2026-05-28
2018,4,23,annex02,RREO-Anexo 02,2180,downloaded,,2026-05-28
2018,4,23,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2018,4,24,annex01,RREO-Anexo 01,449,downloaded,,2026-05-28
2018,4,24,annex02,RREO-Anexo 02,1587,downloaded,,2026-05-28
2018,4,24,annex06,RREO-Anexo 06,173,downloaded,,2026-05-28
2018,4,25,annex01,RREO-Anexo 01,567,downloaded,,2026-05-28
2018,4,25,annex02,RREO-Anexo 02,1995,downloaded,,2026-05-28
2018,4,25,annex06,RREO-Anexo 06,220,downloaded,,2026-05-28
2018,4,26,annex01,RREO-Anexo 01,648,downloaded,,2026-05-28
2018,4,26,annex02,RREO-Anexo 02,1916,downloaded,,2026-05-28
2018,4,26,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2018,4,27,annex01,RREO-Anexo 01,570,downloaded,,2026-05-28
2018,4,27,annex02,RREO-Anexo 02,1713,downloaded,,2026-05-28
2018,4,27,annex06,RREO-Anexo 06,178,downloaded,,2026-05-28
2018,4,28,annex01,RREO-Anexo 01,493,downloaded,,2026-05-28
2018,4,28,annex02,RREO-Anexo 02,1709,downloaded,,2026-05-28
2018,4,28,annex06,RREO-Anexo 06,169,downloaded,,2026-05-28
2018,4,29,annex01,RREO-Anexo 01,539,downloaded,,2026-05-28
2018,4,29,annex02,RREO-Anexo 02,2229,downloaded,,2026-05-28
2018,4,29,annex06,RREO-Anexo 06,183,downloaded,,2026-05-28
2018,4,31,annex01,RREO-Anexo 01,662,downloaded,,2026-05-28
2018,4,31,annex02,RREO-Anexo 02,1958,downloaded,,2026-05-28
2018,4,31,annex06,RREO-Anexo 06,194,downloaded,,2026-05-28
2018,4,32,annex01,RREO-Anexo 01,560,downloaded,,2026-05-28
2018,4,32,annex02,RREO-Anexo 02,1948,downloaded,,2026-05-28
2018,4,32,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2018,4,33,annex01,RREO-Anexo 01,660,downloaded,,2026-05-28
2018,4,33,annex02,RREO-Anexo 02,1843,downloaded,,2026-05-28
2018,4,33,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2018,4,35,annex01,RREO-Anexo 01,670,downloaded,,2026-05-28
2018,4,35,annex02,RREO-Anexo 02,2062,downloaded,,2026-05-28
2018,4,35,annex06,RREO-Anexo 06,221,downloaded,,2026-05-28
2018,4,41,annex01,RREO-Anexo 01,602,downloaded,,2026-05-28
2018,4,41,annex02,RREO-Anexo 02,1766,downloaded,,2026-05-28
2018,4,41,annex06,RREO-Anexo 06,214,downloaded,,2026-05-28
2018,4,42,annex01,RREO-Anexo 01,598,downloaded,,2026-05-28
2018,4,42,annex02,RREO-Anexo 02,1878,downloaded,,2026-05-28
2018,4,42,annex06,RREO-Anexo 06,181,downloaded,,2026-05-28
2018,4,43,annex01,RREO-Anexo 01,530,downloaded,,2026-05-28
2018,4,43,annex02,RREO-Anexo 02,1686,downloaded,,2026-05-28
2018,4,43,annex06,RREO-Anexo 06,0,downloaded,,2026-05-28
2018,4,50,annex01,RREO-Anexo 01,534,downloaded,,2026-05-28
2018,4,50,annex02,RREO-Anexo 02,1486,downloaded,,2026-05-28
2018,4,50,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2018,4,51,annex01,RREO-Anexo 01,745,downloaded,,2026-05-28
2018,4,51,annex02,RREO-Anexo 02,1830,downloaded,,2026-05-28
2018,4,51,annex06,RREO-Anexo 06,210,downloaded,,2026-05-28
2018,4,52,annex01,RREO-Anexo 01,532,downloaded,,2026-05-28
2018,4,52,annex02,RREO-Anexo 02,1387,downloaded,,2026-05-28
2018,4,52,annex06,RREO-Anexo 06,218,downloaded,,2026-05-28
2018,4,53,annex01,RREO-Anexo 01,514,downloaded,,2026-05-28
2018,4,53,annex02,RREO-Anexo 02,1779,downloaded,,2026-05-28
2018,4,53,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2018,5,11,annex01,RREO-Anexo 01,474,downloaded,,2026-05-28
2018,5,11,annex02,RREO-Anexo 02,1299,downloaded,,2026-05-28
2018,5,11,annex06,RREO-Anexo 06,197,downloaded,,2026-05-28
2018,5,12,annex01,RREO-Anexo 01,535,downloaded,,2026-05-28
2018,5,12,annex02,RREO-Anexo 02,1865,downloaded,,2026-05-28
2018,5,12,annex06,RREO-Anexo 06,169,downloaded,,2026-05-28
2018,5,13,annex01,RREO-Anexo 01,538,downloaded,,2026-05-28
2018,5,13,annex02,RREO-Anexo 02,1816,downloaded,,2026-05-28
2018,5,13,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2018,5,14,annex01,RREO-Anexo 01,449,downloaded,,2026-05-28
2018,5,14,annex02,RREO-Anexo 02,1449,downloaded,,2026-05-28
2018,5,14,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2018,5,15,annex01,RREO-Anexo 01,506,downloaded,,2026-05-28
2018,5,15,annex02,RREO-Anexo 02,2052,downloaded,,2026-05-28
2018,5,15,annex06,RREO-Anexo 06,220,downloaded,,2026-05-28
2018,5,16,annex01,RREO-Anexo 01,437,downloaded,,2026-05-28
2018,5,16,annex02,RREO-Anexo 02,1184,downloaded,,2026-05-28
2018,5,16,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2018,5,17,annex01,RREO-Anexo 01,552,downloaded,,2026-05-28
2018,5,17,annex02,RREO-Anexo 02,1611,downloaded,,2026-05-28
2018,5,17,annex06,RREO-Anexo 06,178,downloaded,,2026-05-28
2018,5,21,annex01,RREO-Anexo 01,472,downloaded,,2026-05-28
2018,5,21,annex02,RREO-Anexo 02,1785,downloaded,,2026-05-28
2018,5,21,annex06,RREO-Anexo 06,169,downloaded,,2026-05-28
2018,5,22,annex01,RREO-Anexo 01,486,downloaded,,2026-05-28
2018,5,22,annex02,RREO-Anexo 02,1313,downloaded,,2026-05-28
2018,5,22,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2018,5,23,annex01,RREO-Anexo 01,546,downloaded,,2026-05-28
2018,5,23,annex02,RREO-Anexo 02,2190,downloaded,,2026-05-28
2018,5,23,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2018,5,24,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2018,5,24,annex02,RREO-Anexo 02,1587,downloaded,,2026-05-28
2018,5,24,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2018,5,25,annex01,RREO-Anexo 01,568,downloaded,,2026-05-28
2018,5,25,annex02,RREO-Anexo 02,2001,downloaded,,2026-05-28
2018,5,25,annex06,RREO-Anexo 06,220,downloaded,,2026-05-28
2018,5,26,annex01,RREO-Anexo 01,653,downloaded,,2026-05-28
2018,5,26,annex02,RREO-Anexo 02,1925,downloaded,,2026-05-28
2018,5,26,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2018,5,27,annex01,RREO-Anexo 01,562,downloaded,,2026-05-28
2018,5,27,annex02,RREO-Anexo 02,1726,downloaded,,2026-05-28
2018,5,27,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2018,5,28,annex01,RREO-Anexo 01,492,downloaded,,2026-05-28
2018,5,28,annex02,RREO-Anexo 02,1718,downloaded,,2026-05-28
2018,5,28,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2018,5,29,annex01,RREO-Anexo 01,537,downloaded,,2026-05-28
2018,5,29,annex02,RREO-Anexo 02,2233,downloaded,,2026-05-28
2018,5,29,annex06,RREO-Anexo 06,184,downloaded,,2026-05-28
2018,5,31,annex01,RREO-Anexo 01,673,downloaded,,2026-05-28
2018,5,31,annex02,RREO-Anexo 02,1946,downloaded,,2026-05-28
2018,5,31,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2018,5,32,annex01,RREO-Anexo 01,557,downloaded,,2026-05-28
2018,5,32,annex02,RREO-Anexo 02,1945,downloaded,,2026-05-28
2018,5,32,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2018,5,33,annex01,RREO-Anexo 01,654,downloaded,,2026-05-28
2018,5,33,annex02,RREO-Anexo 02,1861,downloaded,,2026-05-28
2018,5,33,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2018,5,35,annex01,RREO-Anexo 01,676,downloaded,,2026-05-28
2018,5,35,annex02,RREO-Anexo 02,2078,downloaded,,2026-05-28
2018,5,35,annex06,RREO-Anexo 06,224,downloaded,,2026-05-28
2018,5,41,annex01,RREO-Anexo 01,600,downloaded,,2026-05-28
2018,5,41,annex02,RREO-Anexo 02,1761,downloaded,,2026-05-28
2018,5,41,annex06,RREO-Anexo 06,227,downloaded,,2026-05-28
2018,5,42,annex01,RREO-Anexo 01,600,downloaded,,2026-05-28
2018,5,42,annex02,RREO-Anexo 02,3141,downloaded,,2026-05-28
2018,5,42,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2018,5,43,annex01,RREO-Anexo 01,528,downloaded,,2026-05-28
2018,5,43,annex02,RREO-Anexo 02,1695,downloaded,,2026-05-28
2018,5,43,annex06,RREO-Anexo 06,0,downloaded,,2026-05-28
2018,5,50,annex01,RREO-Anexo 01,552,downloaded,,2026-05-28
2018,5,50,annex02,RREO-Anexo 02,1484,downloaded,,2026-05-28
2018,5,50,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2018,5,51,annex01,RREO-Anexo 01,802,downloaded,,2026-05-28
2018,5,51,annex02,RREO-Anexo 02,1859,downloaded,,2026-05-28
2018,5,51,annex06,RREO-Anexo 06,218,downloaded,,2026-05-28
2018,5,52,annex01,RREO-Anexo 01,541,downloaded,,2026-05-28
2018,5,52,annex02,RREO-Anexo 02,1374,downloaded,,2026-05-28
2018,5,52,annex06,RREO-Anexo 06,213,downloaded,,2026-05-28
2018,5,53,annex01,RREO-Anexo 01,520,downloaded,,2026-05-28
2018,5,53,annex02,RREO-Anexo 02,1788,downloaded,,2026-05-28
2018,5,53,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2018,6,11,annex01,RREO-Anexo 01,532,downloaded,,2026-05-28
2018,6,11,annex02,RREO-Anexo 02,1397,downloaded,,2026-05-28
2018,6,11,annex06,RREO-Anexo 06,209,downloaded,,2026-05-28
2018,6,12,annex01,RREO-Anexo 01,558,downloaded,,2026-05-28
2018,6,12,annex02,RREO-Anexo 02,1900,downloaded,,2026-05-28
2018,6,12,annex06,RREO-Anexo 06,207,downloaded,,2026-05-28
