pseudo_treated_state,outcome,short_label,channel_slug,period_date,analysis_period,augmented_gap
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2017-08-01,pre,0.04438828146451712
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2017-10-01,pre,0.6574986480012299
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2017-12-01,pre,0.21220660071478648
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2018-02-01,pre,0.6597567255666092
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2018-04-01,pre,-0.7896045222751766
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2018-06-01,pre,0.0403263871468269
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2018-08-01,pre,1.2340549143563635
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2018-10-01,pre,-1.2941375810719293
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2019-08-01,post,1.5494730965228491
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2019-10-01,post,-1.0256635112354608
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2019-12-01,post,-6.904346821124111
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2015-08-01,pre,4.0952361229052485
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2015-10-01,pre,-4.672696356178335
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2015-12-01,pre,-5.476284657852148
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2016-02-01,pre,7.4629761098058225
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2016-04-01,pre,9.815242524432279
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2016-06-01,pre,-7.366026691298316
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2016-08-01,pre,-2.384129966697742
PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2016-10-01,pre,3.2977575725756196
