"panel","state_abbrev","period_date","event_time","analysis_period","variable","missing_type"
"bimonthly_fiscal","RR","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2018-02-01","-5","pre","icms_revenue_real_pc_ma4_v5","ma_missing_from_raw_hole"
"bimonthly_fiscal","RS","2018-02-01","-5","pre","icms_revenue_real_pc","raw_hole"
"bimonthly_fiscal","RS","2018-04-01","-4","pre","icms_revenue_real_pc_ma4_v5","ma_missing_from_raw_hole"
"bimonthly_fiscal","RS","2018-04-01","-4","pre","icms_revenue_real_pc","raw_hole"
"bimonthly_fiscal","RS","2018-06-01","-3","pre","icms_revenue_real_pc_ma4_v5","ma_missing_from_raw_hole"
"bimonthly_fiscal","RS","2018-06-01","-3","pre","icms_revenue_real_pc","raw_hole"
"bimonthly_fiscal","RS","2018-08-01","-2","pre","icms_revenue_real_pc_ma4_v5","ma_missing_from_raw_hole"
"bimonthly_fiscal","RS","2018-08-01","-2","pre","icms_revenue_real_pc","raw_hole"
"bimonthly_fiscal","RS","2018-10-01","-1","pre","icms_revenue_real_pc_ma4_v5","ma_missing_from_raw_hole"
"bimonthly_fiscal","RS","2018-10-01","-1","pre","icms_revenue_real_pc","raw_hole"
"bimonthly_fiscal","RS","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RS","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2017-02-01","-11","pre","liquidated_expenditure_education_real_pc","raw_hole"
"bimonthly_fiscal","SC","2017-02-01","-11","pre","liquidated_expenditure_health_real_pc","raw_hole"
"bimonthly_fiscal","SC","2017-02-01","-11","pre","liquidated_expenditure_public_security_real_pc","raw_hole"
"bimonthly_fiscal","SC","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SC","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SE","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","SP","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","TO","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"quarterly_pnadc","AC","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AL","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AM","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AP","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","BA","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","CE","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","DF","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","ES","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","GO","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","MA","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","MG","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","MS","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","MT","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","PA","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","PB","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","PE","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","PI","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","PR","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","RJ","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","RN","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","RO","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","RR","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","RS","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","SC","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","SE","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","SP","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","TO","2015-01-01","-15","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AC","2015-04-01","-14","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AL","2015-04-01","-14","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AM","2015-04-01","-14","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","AP","2015-04-01","-14","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","BA","2015-04-01","-14","pre","formalization_rate_pnadc","raw_hole"
"quarterly_pnadc","CE","2015-04-01","-14","pre","formalization_rate_pnadc","raw_hole"
