competencia,period_date,year,month,state_abbrev,state_name,macroregion,fpe,fpm,fpm_capitais,ipi_exp,iof_est,iof_mun,fex_est,fex_mun,itr,lc87_est,lc87_mun,lc176_est,lc176_mun,cide_est,cide_mun,tcp
200111,2001-11-01,2001,11,PA,Para,North,72517556.58,45046427.31,6946341.12,6728606.76,0,0,,,22827.28,8302661,2767554.49,,,,,43935.89
200111,2001-11-01,2001,11,PB,Paraiba,Northeast,56819261.57,40023803.3,4961672.24,287493.06,0,0,,,2965.46,547015.06,182339.37,,,,,17789.22
200111,2001-11-01,2001,11,PE,Pernambuco,Northeast,81869378.9,64182364.14,8855981.55,830872.99,0,0,,,5889.77,2826688.38,1002795.81,,,,,47947.5
200111,2001-11-01,2001,11,PI,Piaui,Northeast,51272475.3,30724902.98,4961672.24,143449.52,0,0,,,5667,573937.7,191313.64,,,,,14426.57
200111,2001-11-01,2001,11,PR,Parana,South,34208543.72,84255258.88,3763792.21,12041363.33,0,0,,,32996.18,19183694.08,6394566.64,,,,,157976.71
200111,2001-11-01,2001,11,RJ,Rio de Janeiro,Southeast,18125829.73,37617933.71,3969337.8,6652388.86,0,0,,,5342.7,11159164.07,3719721.77,,,,,264765.43
200111,2001-11-01,2001,11,RN,Rio Grande do Norte,Northeast,49569878.86,30699929.55,3969337.8,353844.6,0,0,,,726.58,689029.67,229677.32,,,,,20943.7
200111,2001-11-01,2001,11,RO,Rondonia,North,33406484.35,11182830.43,3175470.25,165689.75,0,0,,,4507.7,474504.64,158168.45,,,,,13435.1
200111,2001-11-01,2001,11,RR,Roraima,North,29432968.38,5874623.04,4961672.24,5713.14,0,0,,,2801.3,72757.77,24252.65,,,,,2627.53
200111,2001-11-01,2001,11,RS,Rio Grande do Sul,South,27939192.12,84128913.5,2987752.59,21780437.33,0,0,,,65557.28,19111202.69,6370977.77,,,,,120794.01
200111,2001-11-01,2001,11,SC,Santa Catarina,South,15184549.91,48843453.62,1786202.03,12636582.59,0,0,,,13816.09,6833045.62,2277683.22,,,,,85869.65
200111,2001-11-01,2001,11,SE,Sergipe,Northeast,49301734.77,17885666.73,3572404.04,93046.63,0,0,,,912.55,476597.57,158817.47,,,,,19417.53
200111,2001-11-01,2001,11,SP,Sao Paulo,Southeast,11864783.49,164757670.88,2977003.37,25998293.96,0,0,,,97831.42,59252289.5,19812173.53,,,,,803159.82
200111,2001-11-01,2001,11,TO,Tocantins,North,51493160.26,18859765.89,4961672.22,21712.5,0,0,,,26286.24,149796.51,49932.87,,,,,10292.24
200112,2001-12-01,2001,12,AC,Acre,North,49227249.17,8235942.42,4814051.55,3814.4,0,0,,,27537.57,173218.27,57739.49,,,,,4955.36
200112,2001-12-01,2001,12,AL,Alagoas,Northeast,59862694.89,35656788.27,7521955.5,52521.63,0,0,,,107164.69,1598653.87,532885.12,,,,,24033.14
200112,2001-12-01,2001,12,AM,Amazonas,North,40153088.57,20413580.35,4212295.1,3115756.28,0,0,,,42815.42,1917654.01,639218.31,,,,,35247.67
200112,2001-12-01,2001,12,AP,Amapa,North,49097741.63,5662371.5,3851241.24,31973.65,0,0,,,23265.01,773393.66,257797.98,,,,,4048.89
200112,2001-12-01,2001,12,BA,Bahia,Northeast,135208733.83,136295456.32,10831615.93,7135326.02,0,0,,,604520,7071544.18,2357183.35,,,,,200337.18
200112,2001-12-01,2001,12,CE,Ceara,Northeast,105575973.19,76851785.33,13823704.82,1478185.02,0,0,,,95134.76,3099073.33,1033025.31,,,,,54479.86
200112,2001-12-01,2001,12,DF,Distrito Federal,Center-West,9931788.2,3588280.86,3588280.86,7668.88,0,0,,,18001.68,2054239.71,0,,,,,131873.94
200112,2001-12-01,2001,12,ES,Espirito Santo,Southeast,21584587.49,26819394.11,2282381.93,6924284.07,0,0,,,98126.84,8111652.86,2703884.64,,,,,66970.9
200112,2001-12-01,2001,12,GO,Goias,Center-West,40911427.1,55975568.19,5776861.86,840938.34,0,0,,,1302667.85,2539519.75,846507.82,,,,,126372.7
200112,2001-12-01,2001,12,MA,Maranhao,Northeast,103867912.84,60800327.67,7521955.5,2033209.02,0,0,,,178603.05,3194187.35,1064730.1,,,,,41719.41
200112,2001-12-01,2001,12,MG,Minas Gerais,Southeast,64099029.92,196145276.83,6705967.46,20442486.62,0,0,,,1852542.95,24552204.41,8184072.16,,,,,359664.46
200112,2001-12-01,2001,12,MS,Mato Grosso do Sul,Center-West,19167113.74,22872831.63,2888430.95,514716.38,0,0,,,2417399.62,2349120.46,783040.51,,,,,55488.62
200112,2001-12-01,2001,12,MT,Mato Grosso,Center-West,33210046.29,29104022.26,3369836.09,920978.11,0,0,,,1620960.03,3692817.74,1230939.87,,,,,49670.74
200112,2001-12-01,2001,12,PA,Para,North,87949999.06,54632743.9,8424590.19,6927650.06,0,0,,,452535.49,8302661,2767554.49,,,,,64112.2
200112,2001-12-01,2001,12,PB,Paraiba,Northeast,68910953.96,48541254.72,6017564.43,295997.58,0,0,,,62756.09,547015.06,182339.37,,,,,25843.34
200112,2001-12-01,2001,12,PE,Pernambuco,Northeast,99291980.29,77840995.63,10740620.69,855451.59,0,0,,,150894.07,2826688.38,1002795.81,,,,,70714.19
200112,2001-12-01,2001,12,PI,Piaui,Northeast,62183757.54,37263459.22,6017564.43,147692.98,0,0,,,124073.74,573937.7,191313.64,,,,,20948.53
200112,2001-12-01,2001,12,PR,Parana,South,41488455.08,102185593.24,4564763.84,12397566.72,0,0,,,1783406.41,19183694.08,6394566.64,,,,,223798.57
200112,2001-12-01,2001,12,RJ,Rio de Janeiro,Southeast,21983182.87,45623395.37,4814051.55,6849177.51,0,0,,,193866.19,11159164.07,3719721.77,,,,,387039.68
200112,2001-12-01,2001,12,RN,Rio Grande do Norte,Northeast,60118832,37233170.89,4814051.55,364311.9,0,0,,,53362.11,689029.67,229677.32,,,,,30354.15
200112,2001-12-01,2001,12,RO,Rondonia,North,40515709.65,13562645.01,3851241.24,170591.12,0,0,,,139032.21,474504.64,158168.45,,,,,19861.35
200112,2001-12-01,2001,12,RR,Roraima,North,35696590.77,7124800.07,6017564.43,5882.15,0,0,,,10640.97,72757.77,24252.65,,,,,3918.25
200112,2001-12-01,2001,12,RS,Rio Grande do Sul,South,33884924.38,102032369.17,3623575.42,22424738.59,0,0,,,2309740.61,19111202.69,6370977.77,,,,,177516.1
200112,2001-12-01,2001,12,SC,Santa Catarina,South,18415970.04,59237816.28,2166323.22,13010393.54,0,0,,,260526.44,6833045.62,2277683.22,,,,,126898.02
200112,2001-12-01,2001,12,SE,Sergipe,Northeast,59793624.2,21691910.34,4332646.41,95799.09,0,0,,,43065.44,476597.57,158817.47,,,,,27639.63
200112,2001-12-01,2001,12,SP,Sao Paulo,Southeast,14389725.01,199819712.45,3610538.67,26767366.36,0,0,,,3224527.26,59252289.5,19812173.53,,,,,1169494.34
200112,2001-12-01,2001,12,TO,Tocantins,North,62451406.43,22873306.47,6017564.5,22354.79,0,0,,,236675.73,149796.51,49932.87,,,,,15072.74
200201,2002-01-01,2002,1,AC,Acre,North,53286476.74,8992151.89,5288095.19,12939.34,0,0,,,8643.21,191168.9,63723.11,,,,,2362.1
200201,2002-01-01,2002,1,AL,Alagoas,Northeast,64798910.21,38008306.03,7530080.28,130006.82,0,0,,,48814.23,1764322.57,588108.07,,,,,9795.38
200201,2002-01-01,2002,1,AM,Amazonas,North,43464070.36,22769813.85,5232585.87,3802422.85,640.07,1493.49,,,9341.79,2116380.75,705460.58,,,,,19378.85
200201,2002-01-01,2002,1,AP,Amapa,North,53146290.15,6183011.64,4222537.16,32240.31,44348.45,103479.65,,,2328.06,853540.55,284513.6,,,,,1648.03
200201,2002-01-01,2002,1,BA,Bahia,Northeast,146357904.84,147825727.89,11898214.1,8064669.15,558.3,1302.72,,,261286.99,7804369.23,2601458.44,,,,,83189.04
200201,2002-01-01,2002,1,CE,Ceara,Northeast,114281657.69,82854546.57,14669634.31,1623959.73,0,0,,,32831.75,3420230.7,1140077.81,,,,,27306.14
200201,2002-01-01,2002,1,DF,Distrito Federal,Center-West,10750753.12,3948050.24,3948050.24,3476.74,0,0,,,9146.4,2267120.84,0,,,,,55760.9
200201,2002-01-01,2002,1,ES,Espirito Santo,Southeast,23364430.05,28979380.65,2452338,6265134.76,0,0,,,37381.67,8952264.51,2984088.55,,,,,33077.81
200201,2002-01-01,2002,1,GO,Goias,Center-West,44284940.68,60935253.24,6345714.2,961374,0,0,,,622863.59,2802690.51,934231.33,,,,,54317.87
200201,2002-01-01,2002,1,MA,Maranhao,Northeast,112432752.5,65862319.8,8262648.71,1706954.18,0,0,,,65834.14,3525201.41,1175068.08,,,,,15501.8
200201,2002-01-01,2002,1,MG,Minas Gerais,Southeast,69384569.01,212276859.63,7142293.95,18418618.86,3.54,8.28,,,567920.06,27096552.57,9032188.03,,,,,160787.48
200201,2002-01-01,2002,1,MS,Mato Grosso do Sul,Center-West,20747613.84,24453006.08,2873649.43,798706.63,0,0,,,1014281.79,2592560.12,864187.07,,,,,32577.57
200201,2002-01-01,2002,1,MT,Mato Grosso,Center-West,35948512.05,31117118.28,3384281.9,785041.55,24122.68,56286.11,,,782720.88,4075504.92,1358502.32,,,,,23309
200201,2002-01-01,2002,1,PA,Para,North,95202264.17,59176161.66,9254166.51,6718475.07,39123.77,91288.83,,,162651.41,9163066.85,3054356.42,,,,,32330.18
200201,2002-01-01,2002,1,PB,Paraiba,Northeast,74593279.27,52663693.33,6610118.94,348132.99,0,0,,,27641.84,603702.3,201235.2,,,,,10670.23
200201,2002-01-01,2002,1,PE,Pernambuco,Northeast,107479493.33,84060621.21,11520051.44,908057.17,0,0,,,68902.59,3119618.46,1109426.28,,,,,33013.15
200201,2002-01-01,2002,1,PI,Piaui,Northeast,67311365.24,40432524.29,6610118.94,162440.6,0,0,,,45701.87,0,0,,,,,7821.15
200201,2002-01-01,2002,1,PR,Parana,South,44909549.77,110569118.25,4906307.8,14802450.05,4161.03,9709.07,,,662499.69,21171702.8,7057236.16,,,,,113417.57
200201,2002-01-01,2002,1,RJ,Rio de Janeiro,Southeast,23795893.2,48506876.7,4868642.91,8676193.68,653.12,1523.96,,,77163.58,12315589.71,4105197.01,,,,,158509.36
200201,2002-01-01,2002,1,RN,Rio Grande do Norte,Northeast,65076168.14,40399203.87,5288095.19,420290.58,0,0,,,16813.89,760433.91,253478.72,,,,,13505.59
200201,2002-01-01,2002,1,RO,Rondonia,North,43856592.81,14742673.53,4230476.17,153861.41,31822.6,74252.76,,,42222.53,523677.62,174559.48,,,,,9208.23
200201,2002-01-01,2002,1,RR,Roraima,North,38640094.38,7808656.33,6610118.94,9825.08,2108.98,4920.96,,,4491.92,80297.66,26765.95,,,,,1726.06
200201,2002-01-01,2002,1,RS,Rio Grande do Sul,South,36679039.89,110482561.56,3876469.8,23065968.33,0,0,,,800102.62,21091699.12,7031191.33,,,,,94395.91
200201,2002-01-01,2002,1,SC,Santa Catarina,South,19934531.71,64201548.8,2375494.63,13159732.08,0,0,,,111292.71,7541155.03,2513719.77,,,,,56925.69
200201,2002-01-01,2002,1,SE,Sergipe,Northeast,64724144.04,23549977.92,4759285.69,94547.52,0,0,,,13552.4,525987.43,175329.5,,,,,11743.52
200201,2002-01-01,2002,1,SP,Sao Paulo,Southeast,15576286.73,216767139.87,3966071.41,27786493.58,0,0,,,1265351.68,65392612.03,21861399.79,,,,,535751.45
200201,2002-01-01,2002,1,TO,Tocantins,North,67601084.2,24855770.8,6610119.02,20455.9,0,0,,,95408.37,165319.94,55107.28,,,,,6228.19
200202,2002-02-01,2002,2,AC,Acre,North,62257387.15,10481058.72,6153415.51,13058.07,0,0,,,5014.19,191168.9,63723.11,,,,,3737.89
200202,2002-02-01,2002,2,AL,Alagoas,Northeast,75707967.36,45224884.17,9614711.74,126735.32,0,0,,,15514.95,1764322.57,588108.07,,,,,18325.65
200202,2002-02-01,2002,2,AM,Amazonas,North,50781354.34,26643076.68,6153415.51,3659475.09,75,175,,,9010.99,2116380.75,705460.58,,,,,30230.76
200202,2002-02-01,2002,2,AP,Amapa,North,62093599.83,7213257.12,4922732.42,29696.77,13336.31,31118.06,,,453.37,853540.55,284513.6,,,,,2823.56
200202,2002-02-01,2002,2,BA,Bahia,Northeast,170997620.91,172660780.21,13845184.91,7552424.65,0,0,,,146504.54,7804369.23,2601458.44,,,,,143062.63
200202,2002-02-01,2002,2,CE,Ceara,Northeast,133521258.04,96704163.31,17044198.73,1527163.13,0,0,,,14310.92,3420230.7,1140077.81,,,,,41596.46
200202,2002-02-01,2002,2,DF,Distrito Federal,Center-West,12560669.02,4594523.16,4594523.16,2889.05,0,0,,,5125.67,2267120.84,0,,,,,91969.22
200202,2002-02-01,2002,2,ES,Espirito Santo,Southeast,27297889.74,33829855.48,2845640.18,5754012.91,0,0,,,15497.06,8952264.51,2984088.55,,,,,50350.49
200202,2002-02-01,2002,2,GO,Goias,Center-West,51740420.19,71185512.31,7384098.64,903193.65,0,0,,,198406.66,2802690.51,934231.33,,,,,92962.59
200202,2002-02-01,2002,2,MA,Maranhao,Northeast,131361085.07,76906965.52,9614711.74,1543456,0,0,,,34508.48,3525201.41,1175068.08,,,,,30763.57
200202,2002-02-01,2002,2,MG,Minas Gerais,Southeast,81065633.18,247971240.39,8299783.75,16761985.11,0,0,,,245203.86,27096552.57,9032188.03,,,,,258057.39
200202,2002-02-01,2002,2,MS,Mato Grosso do Sul,Center-West,24240526.11,28527192.65,3319913.53,771623.53,0,0,,,178221.27,2592560.12,864187.07,,,,,43684.29
200202,2002-02-01,2002,2,MT,Mato Grosso,Center-West,42000533.15,36302796.33,3912755.22,705546.18,3885,9064.98,,,271475.47,4075504.92,1358502.32,,,,,36601.58
200202,2002-02-01,2002,2,PA,Para,North,111229801.31,69088518.05,10768477.16,6188101.33,15091.48,35213.46,,,60485.02,9163066.85,3054356.42,,,,,49956.41
200202,2002-02-01,2002,2,PB,Paraiba,Northeast,87151242.75,61499436.02,7691769.41,326959.58,0,0,,,11114.41,603702.3,201235.2,,,,,18511.51
200202,2002-02-01,2002,2,PE,Pernambuco,Northeast,125573932.45,98136549.05,13391247.68,841241.47,0,0,,,38729.11,3119618.46,1107741.24,,,,,52002.82
200202,2002-02-01,2002,2,PI,Piaui,Northeast,78643400.43,47208253.61,7691769.41,151407.55,0,0,,,40836.35,1266829.88,422277.64,,,,,15544.4
200202,2002-02-01,2002,2,PR,Parana,South,52470183.78,129140631.44,5691280.31,13943892.16,1411.5,3293.5,,,186456.52,21171702.8,7057236.16,,,,,166827.53
200202,2002-02-01,2002,2,RJ,Rio de Janeiro,Southeast,27801990.78,56572753.09,5631996.12,8208817.32,484.34,1130.13,,,26416.14,12315589.71,4105197.01,,,,,270917.62
200202,2002-02-01,2002,2,RN,Rio Grande do Norte,Northeast,76031902.33,47176252.69,6153415.51,400462.7,0,0,,,12700.91,760433.91,253478.72,,,,,22154.42
200202,2002-02-01,2002,2,RO,Rondonia,North,51239958.88,17204682.26,4922732.42,142486.28,3704.07,8642.83,,,18867.42,523677.62,174559.48,,,,,14747.17
200202,2002-02-01,2002,2,RR,Roraima,North,45145250.03,9092083.14,7691769.41,9549.7,973.56,2271.65,,,769.6,80297.66,26765.95,,,,,3102.12
200202,2002-02-01,2002,2,RS,Rio Grande do Sul,South,42854047.16,129062090.18,4505596.9,21382737.56,0,0,,,193656.05,21091699.12,7031191.33,,,,,129211.62
200202,2002-02-01,2002,2,SC,Santa Catarina,South,23290559.55,75018128.5,2769037.01,12173402.93,0,0,,,32754.1,7541155.03,2513719.77,,,,,94482.47
200202,2002-02-01,2002,2,SE,Sergipe,Northeast,75620614.13,27492223.64,5538074,86767.64,0,0,,,11522.69,525987.43,175329.5,,,,,20677.53
200202,2002-02-01,2002,2,SP,Sao Paulo,Southeast,18198593.17,253287800.77,4615061.67,25806416.76,19746.63,46075.5,,,402378.63,65392612.03,21861399.79,,,,,841000.01
200202,2002-02-01,2002,2,TO,Tocantins,North,78981894.28,29009115.18,7691769.49,18581.93,0,0,,,51185.5,165319.94,55107.28,,,,,11560.07
200203,2002-03-01,2002,3,AC,Acre,North,47644581.89,8020986.49,4709110.43,11516.26,0,0,,,3118.3,191168.9,63723.11,,,,,3118.67
200203,2002-03-01,2002,3,AL,Alagoas,Northeast,57938095.63,34609881.05,7357985.03,111771.1,0,0,,,5385.59,1764322.57,588108.07,,,,,14140.57
200203,2002-03-01,2002,3,AM,Amazonas,North,38862157.65,20389520.81,4709110.43,3227383.46,247.24,576.91,,,13492.22,2116380.75,705460.58,,,,,25583.64
200203,2002-03-01,2002,3,AP,Amapa,North,47519238.06,5520190.33,3767288.34,26190.32,16550.32,38617.4,,,637.75,853540.55,284513.6,,,,,2339.83
200203,2002-03-01,2002,3,BA,Bahia,Northeast,130861742.24,132134534.86,10595498.42,6660673.97,0,0,,,109331.52,7804369.23,2601458.44,,,,,116970.89
200203,2002-03-01,2002,3,CE,Ceara,Northeast,102181681.59,74006150.15,13043652.47,1346843.71,0,0,,,10949.54,3420230.7,1140077.81,,,,,33686.59
200203,2002-03-01,2002,3,DF,Distrito Federal,Center-West,9612478.94,3516115.07,3516115.07,2547.94,0,0,,,2650.56,2267120.84,0,,,,,78663.92
200203,2002-03-01,2002,3,ES,Espirito Santo,Southeast,20890638.09,25889447.65,2177722.89,5074609.23,0,0,,,11755.62,8952264.51,2984088.55,,,,,40201.24
200203,2002-03-01,2002,3,GO,Goias,Center-West,39596115.41,54477135.09,5650932.52,796549.29,0,0,,,148856.04,2802690.51,934231.33,,,,,77089.9
200203,2002-03-01,2002,3,MA,Maranhao,Northeast,100528535.8,58855671.69,7357985.03,1361212.79,0,0,,,61837.28,3525201.41,1175068.08,,,,,25004.16
200203,2002-03-01,2002,3,MG,Minas Gerais,Southeast,62038231.5,189768433.09,6351691.68,14782817.81,0,0,,,127463.27,27096552.57,9032188.03,,,,,215967.4
200203,2002-03-01,2002,3,MS,Mato Grosso do Sul,Center-West,18550886.59,21831405.03,2540676.7,680514.23,0,0,,,209950.84,2592560.12,864187.07,,,,,36811.47
200203,2002-03-01,2002,3,MT,Mato Grosso,Center-West,32142335.74,27781950.63,2994368.96,622238.97,6880.73,16055.03,,,205343.98,4075504.92,1358502.32,,,,,30343.34
200203,2002-03-01,2002,3,PA,Para,North,85122386.58,52872339.06,8240943.22,5457442.79,11283.54,26328.26,,,50128.58,9163066.85,3054356.42,,,,,41584.01
200203,2002-03-01,2002,3,PB,Paraiba,Northeast,66695451.09,47064536.37,5886388.03,288353.94,0,0,,,9719.87,603702.3,201235.2,,,,,14544.92
200203,2002-03-01,2002,3,PE,Pernambuco,Northeast,96099720.51,75102331.48,10248107.51,741912.08,0,0,,,21896.46,3119618.46,1106056.2,,,,,42403.29
200203,2002-03-01,2002,3,PI,Piaui,Northeast,60184535.56,36127722.7,5886388.03,133530.16,0,0,,,31825.37,633414.95,211139.38,,,,,12935.44
200203,2002-03-01,2002,3,PR,Parana,South,40154591.8,98829264.27,4355445.72,12297470.48,1323.9,3089.1,,,85713.34,21171702.8,7057236.16,,,,,139433.07
200203,2002-03-01,2002,3,RJ,Rio de Janeiro,Southeast,21276418.55,43294224.61,4310076.49,7239563.21,675,1575,,,16024.54,12315589.71,4105197.01,,,,,223438.24
200203,2002-03-01,2002,3,RN,Rio Grande do Norte,Northeast,58185997.87,36103232.67,4709110.43,353178.18,0,0,,,6119.06,760433.91,253478.72,,,,,17933.23
200203,2002-03-01,2002,3,RO,Rondonia,North,39213120.38,13166468.39,3767288.34,125662.25,10745.9,25073.8,,,11669.23,523677.62,174559.48,,,,,13070.58
200203,2002-03-01,2002,3,RR,Roraima,North,34548937.25,6958025.76,5886388.03,8422.11,1109.77,2589.51,,,1125.29,80297.66,26765.95,,,,,2662.02
200203,2002-03-01,2002,3,RS,Rio Grande do Sul,South,32795516.36,98777846.83,3448061.2,18857976.05,0,0,,,119924.12,21091699.12,7031191.33,,,,,108388.6
200203,2002-03-01,2002,3,SC,Santa Catarina,South,17823892.41,57410175.31,2119099.73,10736031.34,0,0,,,31231.01,7541155.03,2513719.77,,,,,79937.95
200203,2002-03-01,2002,3,SE,Sergipe,Northeast,57871245.58,21039359.15,4238199.4,76522.59,0,0,,,5534.79,525987.43,175329.5,,,,,16823.6
200203,2002-03-01,2002,3,SP,Sao Paulo,Southeast,13927092.08,193837102.83,3531832.85,22759330.38,0,0,,,276468.9,65392612.03,21861399.79,,,,,720873.14
200203,2002-03-01,2002,3,TO,Tocantins,North,60443579.48,22200213.37,5886388.1,16387.88,0,0,,,30395.88,165319.94,55107.28,,,,,9536.43
200204,2002-04-01,2002,4,AC,Acre,North,49761140.54,8377310.18,4918307.54,14397.29,0,0,,,2366.7,191168.9,63723.11,,,,,4172.32
200204,2002-04-01,2002,4,AL,Alagoas,Northeast,60511932.41,36147387.37,7684855.49,139733.08,0,0,,,11011.93,1764322.57,588108.07,,,,,19035.69
200204,2002-04-01,2002,4,AM,Amazonas,North,40588566.67,21295302.6,4918307.54,4034784.51,1008.8,2353.89,,,8293.52,2116380.75,705460.58,,,,,35170.29
200204,2002-04-01,2002,4,AP,Amapa,North,49630228.46,5765418.74,3934646.01,32742.41,20975.47,48942.75,,,2557.48,853540.55,284513.6,,,,,3142.32
200204,2002-04-01,2002,4,BA,Bahia,Northeast,136675132.6,138004465.66,11066191.88,8326988.29,0,0,,,210733.18,7804369.23,2601458.44,,,,,153955.93
200204,2002-04-01,2002,4,CE,Ceara,Northeast,106720991.51,77293791.31,13623102.52,1683786.34,0,0,,,17622.68,3420230.7,1140077.81,,,,,43293.95
200204,2002-04-01,2002,4,DF,Distrito Federal,Center-West,10039502.86,3672314.61,3672314.61,3185.34,0,0,,,5926.81,2267120.84,0,,,,,105735.23
200204,2002-04-01,2002,4,ES,Espirito Santo,Southeast,21818681.94,27039557.99,2274465.85,6344134.53,0,0,,,12804.69,8952264.51,2984088.55,,,,,51246.82
200204,2002-04-01,2002,4,GO,Goias,Center-West,41355129.69,56897221.84,5901969.02,995823.63,0,0,,,154339.99,2802690.51,934231.33,,,,,102811.23
200204,2002-04-01,2002,4,MA,Maranhao,Northeast,104994406.49,61470269.9,7684855.49,1701750.17,0,0,,,32178.56,3525201.41,1175068.08,,,,,31488.98
200204,2002-04-01,2002,4,MG,Minas Gerais,Southeast,64794212.38,198198689.21,6633858.64,18481065.38,0,0,,,169854.09,27096552.57,9032188.03,,,,,290659.24
200204,2002-04-01,2002,4,MS,Mato Grosso do Sul,Center-West,19374989.56,22801240.58,2653543.5,850759.9,0,0,,,154610.34,2592560.12,864187.07,,,,,45979.01
200204,2002-04-01,2002,4,MT,Mato Grosso,Center-West,33570223.99,29016133.26,3127390.52,777905.76,7872.8,18369.83,,,342360.84,4075504.92,1358502.32,,,,,39824.56
200204,2002-04-01,2002,4,PA,Para,North,88903855.89,55221134.77,8607038.14,6822742.35,15650.83,36518.62,,,59037.83,9163066.85,3054356.42,,,,,56525.78
200204,2002-04-01,2002,4,PB,Paraiba,Northeast,69658323.87,49155326.52,6147884.4,360491.98,0,0,,,11368.34,603702.3,201235.2,,,,,19225.44
200204,2002-04-01,2002,4,PE,Pernambuco,Northeast,100368845.93,78438670.56,10703368.51,927517.73,0,0,,,39583.57,3119618.46,1107741.24,,,,,56361.64
200204,2002-04-01,2002,4,PI,Piaui,Northeast,62858167.99,37732658.52,6147884.4,166935.68,0,0,,,45011.12,633414.95,211139.38,,,,,16444.49
200204,2002-04-01,2002,4,PR,Parana,South,41938415.8,103219644.9,4548931.64,15373953.66,4493.76,10485.44,,,199808.96,21171702.8,7057236.16,,,,,185973.76
200204,2002-04-01,2002,4,RJ,Rio de Janeiro,Southeast,22221600.26,45217523.41,4501546.95,9050699.46,339,791,,,28447.38,12315589.71,4105196.99,,,,,302884.37
200204,2002-04-01,2002,4,RN,Rio Grande do Norte,Northeast,60770847.43,37707078.66,4918307.54,441533.47,0,0,,,7214.26,760433.91,253478.72,,,,,23605.95
200204,2002-04-01,2002,4,RO,Rondonia,North,40955120.54,13751374.5,3934646.01,157099.44,5618.29,13109.36,,,18957.17,523677.62,174559.48,,,,,17759.52
200204,2002-04-01,2002,4,RR,Roraima,North,36083736.16,7267128.46,6147884.4,10529.09,2401.96,5604.57,,,3461.09,80297.66,26765.95,,,,,3713.16
200204,2002-04-01,2002,4,RS,Rio Grande do Sul,South,34252421.47,103214432.37,3601237.55,23575714.25,0,0,,,158172.76,21091699.12,7031191.33,,,,,156175.94
200204,2002-04-01,2002,4,SC,Santa Catarina,South,18615699.41,59960560.55,2213238.38,13421886.13,0,0,,,39688.8,7541155.03,2513719.77,,,,,103502.42
200204,2002-04-01,2002,4,SE,Sergipe,Northeast,60442112.63,21974009.1,4426476.77,95666.38,0,0,,,7395.58,525987.43,175329.5,,,,,21881.12
200204,2002-04-01,2002,4,SP,Sao Paulo,Southeast,14545787.96,202448109.4,3688730.68,28453078.33,70.07,163.49,,,266699.88,65392612.03,21861399.79,,,,,947436.1
200204,2002-04-01,2002,4,TO,Tocantins,North,63128719.65,23186433.07,6147884.48,20487.67,0,0,,,39579.06,165319.94,55107.28,,,,,12237.46
