competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_series
201706,2017-06-01,2017,6,32,ES,Espirito Santo,Southeast,11,old_caged_adjusted
201706,2017-06-01,2017,6,33,RJ,Rio de Janeiro,Southeast,-169,old_caged_adjusted
201706,2017-06-01,2017,6,35,SP,Sao Paulo,Southeast,1518,old_caged_adjusted
201706,2017-06-01,2017,6,41,PR,Parana,South,-27,old_caged_adjusted
201706,2017-06-01,2017,6,42,SC,Santa Catarina,South,-76,old_caged_adjusted
201706,2017-06-01,2017,6,43,RS,Rio Grande do Sul,South,356,old_caged_adjusted
201706,2017-06-01,2017,6,50,MS,Mato Grosso do Sul,Center-West,239,old_caged_adjusted
201706,2017-06-01,2017,6,51,MT,Mato Grosso,Center-West,547,old_caged_adjusted
201706,2017-06-01,2017,6,52,GO,Goias,Center-West,1056,old_caged_adjusted
201706,2017-06-01,2017,6,53,DF,Distrito Federal,Center-West,156,old_caged_adjusted
201707,2017-07-01,2017,7,11,RO,Rondonia,North,33,old_caged_adjusted
201707,2017-07-01,2017,7,12,AC,Acre,North,110,old_caged_adjusted
201707,2017-07-01,2017,7,13,AM,Amazonas,North,1172,old_caged_adjusted
201707,2017-07-01,2017,7,14,RR,Roraima,North,44,old_caged_adjusted
201707,2017-07-01,2017,7,15,PA,Para,North,456,old_caged_adjusted
201707,2017-07-01,2017,7,16,AP,Amapa,North,96,old_caged_adjusted
201707,2017-07-01,2017,7,17,TO,Tocantins,North,268,old_caged_adjusted
201707,2017-07-01,2017,7,21,MA,Maranhao,Northeast,473,old_caged_adjusted
201707,2017-07-01,2017,7,22,PI,Piaui,Northeast,572,old_caged_adjusted
201707,2017-07-01,2017,7,23,CE,Ceara,Northeast,1022,old_caged_adjusted
201707,2017-07-01,2017,7,24,RN,Rio Grande do Norte,Northeast,10,old_caged_adjusted
201707,2017-07-01,2017,7,25,PB,Paraiba,Northeast,147,old_caged_adjusted
201707,2017-07-01,2017,7,26,PE,Pernambuco,Northeast,536,old_caged_adjusted
201707,2017-07-01,2017,7,27,AL,Alagoas,Northeast,70,old_caged_adjusted
201707,2017-07-01,2017,7,28,SE,Sergipe,Northeast,179,old_caged_adjusted
201707,2017-07-01,2017,7,29,BA,Bahia,Northeast,217,old_caged_adjusted
201707,2017-07-01,2017,7,31,MG,Minas Gerais,Southeast,789,old_caged_adjusted
201707,2017-07-01,2017,7,32,ES,Espirito Santo,Southeast,-60,old_caged_adjusted
201707,2017-07-01,2017,7,33,RJ,Rio de Janeiro,Southeast,880,old_caged_adjusted
201707,2017-07-01,2017,7,35,SP,Sao Paulo,Southeast,5218,old_caged_adjusted
201707,2017-07-01,2017,7,41,PR,Parana,South,171,old_caged_adjusted
201707,2017-07-01,2017,7,42,SC,Santa Catarina,South,336,old_caged_adjusted
201707,2017-07-01,2017,7,43,RS,Rio Grande do Sul,South,269,old_caged_adjusted
201707,2017-07-01,2017,7,50,MS,Mato Grosso do Sul,Center-West,66,old_caged_adjusted
201707,2017-07-01,2017,7,51,MT,Mato Grosso,Center-West,265,old_caged_adjusted
201707,2017-07-01,2017,7,52,GO,Goias,Center-West,1071,old_caged_adjusted
201707,2017-07-01,2017,7,53,DF,Distrito Federal,Center-West,471,old_caged_adjusted
201708,2017-08-01,2017,8,11,RO,Rondonia,North,344,old_caged_adjusted
201708,2017-08-01,2017,8,12,AC,Acre,North,141,old_caged_adjusted
201708,2017-08-01,2017,8,13,AM,Amazonas,North,-28,old_caged_adjusted
201708,2017-08-01,2017,8,14,RR,Roraima,North,134,old_caged_adjusted
201708,2017-08-01,2017,8,15,PA,Para,North,771,old_caged_adjusted
201708,2017-08-01,2017,8,16,AP,Amapa,North,84,old_caged_adjusted
201708,2017-08-01,2017,8,17,TO,Tocantins,North,514,old_caged_adjusted
201708,2017-08-01,2017,8,21,MA,Maranhao,Northeast,508,old_caged_adjusted
201708,2017-08-01,2017,8,22,PI,Piaui,Northeast,328,old_caged_adjusted
201708,2017-08-01,2017,8,23,CE,Ceara,Northeast,545,old_caged_adjusted
201708,2017-08-01,2017,8,24,RN,Rio Grande do Norte,Northeast,383,old_caged_adjusted
201708,2017-08-01,2017,8,25,PB,Paraiba,Northeast,146,old_caged_adjusted
201708,2017-08-01,2017,8,26,PE,Pernambuco,Northeast,1012,old_caged_adjusted
201708,2017-08-01,2017,8,27,AL,Alagoas,Northeast,133,old_caged_adjusted
201708,2017-08-01,2017,8,28,SE,Sergipe,Northeast,256,old_caged_adjusted
201708,2017-08-01,2017,8,29,BA,Bahia,Northeast,88,old_caged_adjusted
201708,2017-08-01,2017,8,31,MG,Minas Gerais,Southeast,1282,old_caged_adjusted
201708,2017-08-01,2017,8,32,ES,Espirito Santo,Southeast,174,old_caged_adjusted
201708,2017-08-01,2017,8,33,RJ,Rio de Janeiro,Southeast,461,old_caged_adjusted
201708,2017-08-01,2017,8,35,SP,Sao Paulo,Southeast,3174,old_caged_adjusted
201708,2017-08-01,2017,8,41,PR,Parana,South,667,old_caged_adjusted
201708,2017-08-01,2017,8,42,SC,Santa Catarina,South,303,old_caged_adjusted
201708,2017-08-01,2017,8,43,RS,Rio Grande do Sul,South,12,old_caged_adjusted
201708,2017-08-01,2017,8,50,MS,Mato Grosso do Sul,Center-West,48,old_caged_adjusted
201708,2017-08-01,2017,8,51,MT,Mato Grosso,Center-West,540,old_caged_adjusted
201708,2017-08-01,2017,8,52,GO,Goias,Center-West,1289,old_caged_adjusted
201708,2017-08-01,2017,8,53,DF,Distrito Federal,Center-West,676,old_caged_adjusted
201709,2017-09-01,2017,9,11,RO,Rondonia,North,277,old_caged_adjusted
201709,2017-09-01,2017,9,12,AC,Acre,North,2,old_caged_adjusted
201709,2017-09-01,2017,9,13,AM,Amazonas,North,118,old_caged_adjusted
201709,2017-09-01,2017,9,14,RR,Roraima,North,122,old_caged_adjusted
201709,2017-09-01,2017,9,15,PA,Para,North,787,old_caged_adjusted
201709,2017-09-01,2017,9,16,AP,Amapa,North,212,old_caged_adjusted
201709,2017-09-01,2017,9,17,TO,Tocantins,North,269,old_caged_adjusted
201709,2017-09-01,2017,9,21,MA,Maranhao,Northeast,550,old_caged_adjusted
201709,2017-09-01,2017,9,22,PI,Piaui,Northeast,223,old_caged_adjusted
201709,2017-09-01,2017,9,23,CE,Ceara,Northeast,103,old_caged_adjusted
201709,2017-09-01,2017,9,24,RN,Rio Grande do Norte,Northeast,278,old_caged_adjusted
201709,2017-09-01,2017,9,25,PB,Paraiba,Northeast,226,old_caged_adjusted
201709,2017-09-01,2017,9,26,PE,Pernambuco,Northeast,702,old_caged_adjusted
201709,2017-09-01,2017,9,27,AL,Alagoas,Northeast,242,old_caged_adjusted
201709,2017-09-01,2017,9,28,SE,Sergipe,Northeast,205,old_caged_adjusted
201709,2017-09-01,2017,9,29,BA,Bahia,Northeast,503,old_caged_adjusted
201709,2017-09-01,2017,9,31,MG,Minas Gerais,Southeast,800,old_caged_adjusted
201709,2017-09-01,2017,9,32,ES,Espirito Santo,Southeast,304,old_caged_adjusted
201709,2017-09-01,2017,9,33,RJ,Rio de Janeiro,Southeast,3161,old_caged_adjusted
201709,2017-09-01,2017,9,35,SP,Sao Paulo,Southeast,2133,old_caged_adjusted
201709,2017-09-01,2017,9,41,PR,Parana,South,1214,old_caged_adjusted
201709,2017-09-01,2017,9,42,SC,Santa Catarina,South,230,old_caged_adjusted
201709,2017-09-01,2017,9,43,RS,Rio Grande do Sul,South,272,old_caged_adjusted
201709,2017-09-01,2017,9,50,MS,Mato Grosso do Sul,Center-West,79,old_caged_adjusted
201709,2017-09-01,2017,9,51,MT,Mato Grosso,Center-West,568,old_caged_adjusted
201709,2017-09-01,2017,9,52,GO,Goias,Center-West,696,old_caged_adjusted
201709,2017-09-01,2017,9,53,DF,Distrito Federal,Center-West,615,old_caged_adjusted
201710,2017-10-01,2017,10,11,RO,Rondonia,North,191,old_caged_adjusted
201710,2017-10-01,2017,10,12,AC,Acre,North,218,old_caged_adjusted
201710,2017-10-01,2017,10,13,AM,Amazonas,North,426,old_caged_adjusted
201710,2017-10-01,2017,10,14,RR,Roraima,North,-35,old_caged_adjusted
201710,2017-10-01,2017,10,15,PA,Para,North,548,old_caged_adjusted
201710,2017-10-01,2017,10,16,AP,Amapa,North,20,old_caged_adjusted
201710,2017-10-01,2017,10,17,TO,Tocantins,North,501,old_caged_adjusted
201710,2017-10-01,2017,10,21,MA,Maranhao,Northeast,415,old_caged_adjusted
201710,2017-10-01,2017,10,22,PI,Piaui,Northeast,26,old_caged_adjusted
201710,2017-10-01,2017,10,23,CE,Ceara,Northeast,323,old_caged_adjusted
201710,2017-10-01,2017,10,24,RN,Rio Grande do Norte,Northeast,6,old_caged_adjusted
201710,2017-10-01,2017,10,25,PB,Paraiba,Northeast,141,old_caged_adjusted
201710,2017-10-01,2017,10,26,PE,Pernambuco,Northeast,806,old_caged_adjusted
201710,2017-10-01,2017,10,27,AL,Alagoas,Northeast,283,old_caged_adjusted
201710,2017-10-01,2017,10,28,SE,Sergipe,Northeast,81,old_caged_adjusted
201710,2017-10-01,2017,10,29,BA,Bahia,Northeast,958,old_caged_adjusted
201710,2017-10-01,2017,10,31,MG,Minas Gerais,Southeast,659,old_caged_adjusted
201710,2017-10-01,2017,10,32,ES,Espirito Santo,Southeast,476,old_caged_adjusted
201710,2017-10-01,2017,10,33,RJ,Rio de Janeiro,Southeast,20,old_caged_adjusted
201710,2017-10-01,2017,10,35,SP,Sao Paulo,Southeast,1588,old_caged_adjusted
201710,2017-10-01,2017,10,41,PR,Parana,South,280,old_caged_adjusted
201710,2017-10-01,2017,10,42,SC,Santa Catarina,South,321,old_caged_adjusted
201710,2017-10-01,2017,10,43,RS,Rio Grande do Sul,South,599,old_caged_adjusted
201710,2017-10-01,2017,10,50,MS,Mato Grosso do Sul,Center-West,-91,old_caged_adjusted
201710,2017-10-01,2017,10,51,MT,Mato Grosso,Center-West,127,old_caged_adjusted
201710,2017-10-01,2017,10,52,GO,Goias,Center-West,456,old_caged_adjusted
201710,2017-10-01,2017,10,53,DF,Distrito Federal,Center-West,983,old_caged_adjusted
201711,2017-11-01,2017,11,11,RO,Rondonia,North,93,old_caged_adjusted
201711,2017-11-01,2017,11,12,AC,Acre,North,11,old_caged_adjusted
201711,2017-11-01,2017,11,13,AM,Amazonas,North,652,old_caged_adjusted
201711,2017-11-01,2017,11,14,RR,Roraima,North,3,old_caged_adjusted
201711,2017-11-01,2017,11,15,PA,Para,North,402,old_caged_adjusted
201711,2017-11-01,2017,11,16,AP,Amapa,North,177,old_caged_adjusted
201711,2017-11-01,2017,11,17,TO,Tocantins,North,409,old_caged_adjusted
201711,2017-11-01,2017,11,21,MA,Maranhao,Northeast,8,old_caged_adjusted
201711,2017-11-01,2017,11,22,PI,Piaui,Northeast,-588,old_caged_adjusted
201711,2017-11-01,2017,11,23,CE,Ceara,Northeast,-403,old_caged_adjusted
201711,2017-11-01,2017,11,24,RN,Rio Grande do Norte,Northeast,17,old_caged_adjusted
201711,2017-11-01,2017,11,25,PB,Paraiba,Northeast,56,old_caged_adjusted
201711,2017-11-01,2017,11,26,PE,Pernambuco,Northeast,358,old_caged_adjusted
201711,2017-11-01,2017,11,27,AL,Alagoas,Northeast,743,old_caged_adjusted
201711,2017-11-01,2017,11,28,SE,Sergipe,Northeast,126,old_caged_adjusted
201711,2017-11-01,2017,11,29,BA,Bahia,Northeast,587,old_caged_adjusted
201711,2017-11-01,2017,11,31,MG,Minas Gerais,Southeast,-327,old_caged_adjusted
201711,2017-11-01,2017,11,32,ES,Espirito Santo,Southeast,197,old_caged_adjusted
201711,2017-11-01,2017,11,33,RJ,Rio de Janeiro,Southeast,2435,old_caged_adjusted
201711,2017-11-01,2017,11,35,SP,Sao Paulo,Southeast,567,old_caged_adjusted
201711,2017-11-01,2017,11,41,PR,Parana,South,627,old_caged_adjusted
201711,2017-11-01,2017,11,42,SC,Santa Catarina,South,54,old_caged_adjusted
201711,2017-11-01,2017,11,43,RS,Rio Grande do Sul,South,613,old_caged_adjusted
201711,2017-11-01,2017,11,50,MS,Mato Grosso do Sul,Center-West,-52,old_caged_adjusted
201711,2017-11-01,2017,11,51,MT,Mato Grosso,Center-West,-20,old_caged_adjusted
201711,2017-11-01,2017,11,52,GO,Goias,Center-West,307,old_caged_adjusted
201711,2017-11-01,2017,11,53,DF,Distrito Federal,Center-West,439,old_caged_adjusted
201712,2017-12-01,2017,12,11,RO,Rondonia,North,-7,old_caged_adjusted
201712,2017-12-01,2017,12,12,AC,Acre,North,-19,old_caged_adjusted
201712,2017-12-01,2017,12,13,AM,Amazonas,North,72,old_caged_adjusted
201712,2017-12-01,2017,12,14,RR,Roraima,North,203,old_caged_adjusted
201712,2017-12-01,2017,12,15,PA,Para,North,-136,old_caged_adjusted
201712,2017-12-01,2017,12,16,AP,Amapa,North,-5,old_caged_adjusted
201712,2017-12-01,2017,12,17,TO,Tocantins,North,-258,old_caged_adjusted
201712,2017-12-01,2017,12,21,MA,Maranhao,Northeast,-438,old_caged_adjusted
201712,2017-12-01,2017,12,22,PI,Piaui,Northeast,-784,old_caged_adjusted
201712,2017-12-01,2017,12,23,CE,Ceara,Northeast,-633,old_caged_adjusted
201712,2017-12-01,2017,12,24,RN,Rio Grande do Norte,Northeast,-90,old_caged_adjusted
201712,2017-12-01,2017,12,25,PB,Paraiba,Northeast,-437,old_caged_adjusted
201712,2017-12-01,2017,12,26,PE,Pernambuco,Northeast,-368,old_caged_adjusted
201712,2017-12-01,2017,12,27,AL,Alagoas,Northeast,-320,old_caged_adjusted
201712,2017-12-01,2017,12,28,SE,Sergipe,Northeast,10,old_caged_adjusted
201712,2017-12-01,2017,12,29,BA,Bahia,Northeast,43,old_caged_adjusted
201712,2017-12-01,2017,12,31,MG,Minas Gerais,Southeast,-2046,old_caged_adjusted
201712,2017-12-01,2017,12,32,ES,Espirito Santo,Southeast,-27,old_caged_adjusted
201712,2017-12-01,2017,12,33,RJ,Rio de Janeiro,Southeast,-1475,old_caged_adjusted
201712,2017-12-01,2017,12,35,SP,Sao Paulo,Southeast,-4742,old_caged_adjusted
201712,2017-12-01,2017,12,41,PR,Parana,South,-21,old_caged_adjusted
201712,2017-12-01,2017,12,42,SC,Santa Catarina,South,-330,old_caged_adjusted
201712,2017-12-01,2017,12,43,RS,Rio Grande do Sul,South,529,old_caged_adjusted
201712,2017-12-01,2017,12,50,MS,Mato Grosso do Sul,Center-West,-277,old_caged_adjusted
201712,2017-12-01,2017,12,51,MT,Mato Grosso,Center-West,-133,old_caged_adjusted
201712,2017-12-01,2017,12,52,GO,Goias,Center-West,57,old_caged_adjusted
201712,2017-12-01,2017,12,53,DF,Distrito Federal,Center-West,-460,old_caged_adjusted
201801,2018-01-01,2018,1,11,RO,Rondonia,North,120,old_caged_adjusted
201801,2018-01-01,2018,1,12,AC,Acre,North,-28,old_caged_adjusted
201801,2018-01-01,2018,1,13,AM,Amazonas,North,-503,old_caged_adjusted
201801,2018-01-01,2018,1,14,RR,Roraima,North,-44,old_caged_adjusted
201801,2018-01-01,2018,1,15,PA,Para,North,726,old_caged_adjusted
201801,2018-01-01,2018,1,16,AP,Amapa,North,-15,old_caged_adjusted
201801,2018-01-01,2018,1,17,TO,Tocantins,North,233,old_caged_adjusted
201801,2018-01-01,2018,1,21,MA,Maranhao,Northeast,421,old_caged_adjusted
201801,2018-01-01,2018,1,22,PI,Piaui,Northeast,319,old_caged_adjusted
201801,2018-01-01,2018,1,23,CE,Ceara,Northeast,1186,old_caged_adjusted
201801,2018-01-01,2018,1,24,RN,Rio Grande do Norte,Northeast,-58,old_caged_adjusted
201801,2018-01-01,2018,1,25,PB,Paraiba,Northeast,251,old_caged_adjusted
201801,2018-01-01,2018,1,26,PE,Pernambuco,Northeast,406,old_caged_adjusted
201801,2018-01-01,2018,1,27,AL,Alagoas,Northeast,-920,old_caged_adjusted
201801,2018-01-01,2018,1,28,SE,Sergipe,Northeast,216,old_caged_adjusted
201801,2018-01-01,2018,1,29,BA,Bahia,Northeast,2025,old_caged_adjusted
201801,2018-01-01,2018,1,31,MG,Minas Gerais,Southeast,1144,old_caged_adjusted
201801,2018-01-01,2018,1,32,ES,Espirito Santo,Southeast,-32,old_caged_adjusted
201801,2018-01-01,2018,1,33,RJ,Rio de Janeiro,Southeast,656,old_caged_adjusted
201801,2018-01-01,2018,1,35,SP,Sao Paulo,Southeast,2904,old_caged_adjusted
201801,2018-01-01,2018,1,41,PR,Parana,South,716,old_caged_adjusted
201801,2018-01-01,2018,1,42,SC,Santa Catarina,South,533,old_caged_adjusted
201801,2018-01-01,2018,1,43,RS,Rio Grande do Sul,South,453,old_caged_adjusted
201801,2018-01-01,2018,1,50,MS,Mato Grosso do Sul,Center-West,292,old_caged_adjusted
201801,2018-01-01,2018,1,51,MT,Mato Grosso,Center-West,529,old_caged_adjusted
201801,2018-01-01,2018,1,52,GO,Goias,Center-West,996,old_caged_adjusted
201801,2018-01-01,2018,1,53,DF,Distrito Federal,Center-West,719,old_caged_adjusted
201802,2018-02-01,2018,2,11,RO,Rondonia,North,118,old_caged_adjusted
201802,2018-02-01,2018,2,12,AC,Acre,North,17,old_caged_adjusted
201802,2018-02-01,2018,2,13,AM,Amazonas,North,530,old_caged_adjusted
201802,2018-02-01,2018,2,14,RR,Roraima,North,-220,old_caged_adjusted
201802,2018-02-01,2018,2,15,PA,Para,North,365,old_caged_adjusted
201802,2018-02-01,2018,2,16,AP,Amapa,North,194,old_caged_adjusted
201802,2018-02-01,2018,2,17,TO,Tocantins,North,119,old_caged_adjusted
201802,2018-02-01,2018,2,21,MA,Maranhao,Northeast,161,old_caged_adjusted
201802,2018-02-01,2018,2,22,PI,Piaui,Northeast,480,old_caged_adjusted
201802,2018-02-01,2018,2,23,CE,Ceara,Northeast,455,old_caged_adjusted
201802,2018-02-01,2018,2,24,RN,Rio Grande do Norte,Northeast,240,old_caged_adjusted
201802,2018-02-01,2018,2,25,PB,Paraiba,Northeast,177,old_caged_adjusted
201802,2018-02-01,2018,2,26,PE,Pernambuco,Northeast,1560,old_caged_adjusted
201802,2018-02-01,2018,2,27,AL,Alagoas,Northeast,-1212,old_caged_adjusted
201802,2018-02-01,2018,2,28,SE,Sergipe,Northeast,215,old_caged_adjusted
201802,2018-02-01,2018,2,29,BA,Bahia,Northeast,752,old_caged_adjusted
201802,2018-02-01,2018,2,31,MG,Minas Gerais,Southeast,2415,old_caged_adjusted
201802,2018-02-01,2018,2,32,ES,Espirito Santo,Southeast,891,old_caged_adjusted
201802,2018-02-01,2018,2,33,RJ,Rio de Janeiro,Southeast,1164,old_caged_adjusted
201802,2018-02-01,2018,2,35,SP,Sao Paulo,Southeast,3586,old_caged_adjusted
201802,2018-02-01,2018,2,41,PR,Parana,South,256,old_caged_adjusted
201802,2018-02-01,2018,2,42,SC,Santa Catarina,South,372,old_caged_adjusted
201802,2018-02-01,2018,2,43,RS,Rio Grande do Sul,South,399,old_caged_adjusted
201802,2018-02-01,2018,2,50,MS,Mato Grosso do Sul,Center-West,359,old_caged_adjusted
201802,2018-02-01,2018,2,51,MT,Mato Grosso,Center-West,559,old_caged_adjusted
201802,2018-02-01,2018,2,52,GO,Goias,Center-West,1285,old_caged_adjusted
201802,2018-02-01,2018,2,53,DF,Distrito Federal,Center-West,606,old_caged_adjusted
201803,2018-03-01,2018,3,11,RO,Rondonia,North,265,old_caged_adjusted
201803,2018-03-01,2018,3,12,AC,Acre,North,-54,old_caged_adjusted
201803,2018-03-01,2018,3,13,AM,Amazonas,North,-83,old_caged_adjusted
201803,2018-03-01,2018,3,14,RR,Roraima,North,88,old_caged_adjusted
201803,2018-03-01,2018,3,15,PA,Para,North,65,old_caged_adjusted
201803,2018-03-01,2018,3,16,AP,Amapa,North,40,old_caged_adjusted
201803,2018-03-01,2018,3,17,TO,Tocantins,North,469,old_caged_adjusted
201803,2018-03-01,2018,3,21,MA,Maranhao,Northeast,151,old_caged_adjusted
201803,2018-03-01,2018,3,22,PI,Piaui,Northeast,279,old_caged_adjusted
201803,2018-03-01,2018,3,23,CE,Ceara,Northeast,453,old_caged_adjusted
201803,2018-03-01,2018,3,24,RN,Rio Grande do Norte,Northeast,-176,old_caged_adjusted
201803,2018-03-01,2018,3,25,PB,Paraiba,Northeast,146,old_caged_adjusted
201803,2018-03-01,2018,3,26,PE,Pernambuco,Northeast,1152,old_caged_adjusted
201803,2018-03-01,2018,3,27,AL,Alagoas,Northeast,392,old_caged_adjusted
201803,2018-03-01,2018,3,28,SE,Sergipe,Northeast,222,old_caged_adjusted
201803,2018-03-01,2018,3,29,BA,Bahia,Northeast,1233,old_caged_adjusted
201803,2018-03-01,2018,3,31,MG,Minas Gerais,Southeast,2513,old_caged_adjusted
201803,2018-03-01,2018,3,32,ES,Espirito Santo,Southeast,479,old_caged_adjusted
201803,2018-03-01,2018,3,33,RJ,Rio de Janeiro,Southeast,2456,old_caged_adjusted
201803,2018-03-01,2018,3,35,SP,Sao Paulo,Southeast,3136,old_caged_adjusted
201803,2018-03-01,2018,3,41,PR,Parana,South,1548,old_caged_adjusted
201803,2018-03-01,2018,3,42,SC,Santa Catarina,South,191,old_caged_adjusted
201803,2018-03-01,2018,3,43,RS,Rio Grande do Sul,South,517,old_caged_adjusted
201803,2018-03-01,2018,3,50,MS,Mato Grosso do Sul,Center-West,629,old_caged_adjusted
201803,2018-03-01,2018,3,51,MT,Mato Grosso,Center-West,333,old_caged_adjusted
201803,2018-03-01,2018,3,52,GO,Goias,Center-West,1855,old_caged_adjusted
201803,2018-03-01,2018,3,53,DF,Distrito Federal,Center-West,668,old_caged_adjusted
201804,2018-04-01,2018,4,11,RO,Rondonia,North,115,old_caged_adjusted
201804,2018-04-01,2018,4,12,AC,Acre,North,-4,old_caged_adjusted
201804,2018-04-01,2018,4,13,AM,Amazonas,North,270,old_caged_adjusted
201804,2018-04-01,2018,4,14,RR,Roraima,North,-107,old_caged_adjusted
201804,2018-04-01,2018,4,15,PA,Para,North,713,old_caged_adjusted
201804,2018-04-01,2018,4,16,AP,Amapa,North,383,old_caged_adjusted
201804,2018-04-01,2018,4,17,TO,Tocantins,North,243,old_caged_adjusted
201804,2018-04-01,2018,4,21,MA,Maranhao,Northeast,414,old_caged_adjusted
201804,2018-04-01,2018,4,22,PI,Piaui,Northeast,176,old_caged_adjusted
201804,2018-04-01,2018,4,23,CE,Ceara,Northeast,890,old_caged_adjusted
201804,2018-04-01,2018,4,24,RN,Rio Grande do Norte,Northeast,226,old_caged_adjusted
201804,2018-04-01,2018,4,25,PB,Paraiba,Northeast,42,old_caged_adjusted
201804,2018-04-01,2018,4,26,PE,Pernambuco,Northeast,-87,old_caged_adjusted
201804,2018-04-01,2018,4,27,AL,Alagoas,Northeast,66,old_caged_adjusted
201804,2018-04-01,2018,4,28,SE,Sergipe,Northeast,56,old_caged_adjusted
201804,2018-04-01,2018,4,29,BA,Bahia,Northeast,1341,old_caged_adjusted
201804,2018-04-01,2018,4,31,MG,Minas Gerais,Southeast,1536,old_caged_adjusted
201804,2018-04-01,2018,4,32,ES,Espirito Santo,Southeast,325,old_caged_adjusted
201804,2018-04-01,2018,4,33,RJ,Rio de Janeiro,Southeast,1252,old_caged_adjusted
201804,2018-04-01,2018,4,35,SP,Sao Paulo,Southeast,5593,old_caged_adjusted
201804,2018-04-01,2018,4,41,PR,Parana,South,12,old_caged_adjusted
201804,2018-04-01,2018,4,42,SC,Santa Catarina,South,279,old_caged_adjusted
201804,2018-04-01,2018,4,43,RS,Rio Grande do Sul,South,258,old_caged_adjusted
201804,2018-04-01,2018,4,50,MS,Mato Grosso do Sul,Center-West,87,old_caged_adjusted
201804,2018-04-01,2018,4,51,MT,Mato Grosso,Center-West,737,old_caged_adjusted
201804,2018-04-01,2018,4,52,GO,Goias,Center-West,341,old_caged_adjusted
201804,2018-04-01,2018,4,53,DF,Distrito Federal,Center-West,405,old_caged_adjusted
201805,2018-05-01,2018,5,11,RO,Rondonia,North,222,old_caged_adjusted
201805,2018-05-01,2018,5,12,AC,Acre,North,136,old_caged_adjusted
201805,2018-05-01,2018,5,13,AM,Amazonas,North,429,old_caged_adjusted
201805,2018-05-01,2018,5,14,RR,Roraima,North,-172,old_caged_adjusted
201805,2018-05-01,2018,5,15,PA,Para,North,93,old_caged_adjusted
201805,2018-05-01,2018,5,16,AP,Amapa,North,205,old_caged_adjusted
201805,2018-05-01,2018,5,17,TO,Tocantins,North,113,old_caged_adjusted
201805,2018-05-01,2018,5,21,MA,Maranhao,Northeast,-23,old_caged_adjusted
