id_arrecadacao,state_abbrev,co_periodo,year,month,va_icms_primario,va_icms_secundario,va_icms_terciario,va_icms_terciario_atacadista,va_icms_terciario_varejista,va_icms_terciario_transportes,va_icms_terciario_comunicacao,va_icms_terciario_outros,va_icms_energia,va_icms_energia_secundario,va_icms_energia_terciario,va_icms_combustiveis,va_icms_combustiveis_secundario,va_icms_combustiveis_terciario,va_icms_divida_ativa,va_icms_outras,va_icms_total,va_outros_tributos_ipva,va_outros_tributos_itcd,va_outros_tributos_taxas,va_outros_tributos_outros,va_outros_tributos_total,va_receita_tributaria_total,uf,state_name,macroregion,include_in_panel,competencia,period_date,source_system,source_sheet,source_file,source_series_version,uf_mapping_status
2054,MA,201107,2011,7,1250312,44018133,128630740,44715728,38354684,10118580,32770026,2671722,21660225,2043112,19617113,69552213,3400918,66151295,2236430,9839569,277187622,12183663,468919,6055272,1881935,20589789,297777411,21,Maranhao,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2322,PI,201107,2011,7,11404183,30026829,68383249,17617558,27256940,2181527,20267778,1059446,33020762,36807,32983955,46258879,0,46258879,319715,100669,189514286,11632844,382362,6583018,779595,19377819,208892105,22,Piaui,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2591,CE,201107,2011,7,516194,112053386,243451168,99960346,80668969,7639692,54799722,382439,67994273,67994273,0,108282077,100776426,7505651,3293892,27485287,563076277,11673935,3922647,743367,13368,16353317,579429594,23,Ceara,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2860,RN,201107,2011,7,53041898,60229810,127409422,40513734,47563099,2007510,26162678,11162401,22397755,0,22397755,3891933,0,3891933,0,0,266970818,20892919,462515,0,0,21355434,288326252,24,Rio Grande do Norte,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3129,PB,201107,2011,7,325919,39130727,132560747,49660385,50698046,3751143,25547185,2903988,22567005,223011,22343994,45088278,4317853,40770425,143665,0,239816341,11825163,621197,636295,12613087,25695742,265512083,25,Paraiba,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3396,PE,201107,2011,7,381000,123326000,499383000,161440000,205284000,10817000,86782000,35060000,72722000,759000,71963000,139456000,279000,139177000,1398000,9489000,846155000,14323000,3351000,4721000,17362000,39757000,885912000,26,Pernambuco,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3664,AL,201107,2011,7,67852,37894199,95500946,36348257,39240676,1566306,15443726,2901981,15497401,0,0,15201629,0,0,540375,3280988,167983390,13317755,256908,1021720,5827772,20424155,188407545,27,Alagoas,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3933,SE,201107,2011,7,2715771,28424352,80079638,23588384,34264937,2353255,14763440,5109622,13984004,12840306,1143698,28533386,25109094,3424292,671584,2450398,156859133,8539396,718741,29566,6099734,15387437,172246570,28,Sergipe,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4201,BA,201107,2011,7,13124250,270649234,414325255,124166155,140065147,13701818,112263255,24128880,97497228,93970515,3526713,213267579,198121130,15146449,1133084,26560545,1036557175,87400875,2891751,18927980,173816050,283036656,1319593831,29,Bahia,Northeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4470,MG,201107,2011,7,8651772,830070164,779284933,278745622,190267186,48961457,235480876,25829792,251761884,39145786,212616098,474986405,429753447,45232958,19137431,77252623,2441145212,80153239,29809571,132168538,0,242131348,2683276560,31,Minas Gerais,Southeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4739,ES,201107,2011,7,287755,208236092,322303765,86356421,45138599,18698756,44709869,127400120,54724829,8208724,46516105,90636128,0,90636128,4057941,7693438,687939948,18474874,2148808,32977867,0,53601549,741541497,32,Espirito Santo,Southeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5006,RJ,201107,2011,7,27029512,407973249,1074859677,323024731,257451716,28504553,353102950,112775727,209164740,15390267,193774473,167506388,136214561,31291827,10051065,28484005,1925068636,58199619,42611196,7156531,216376255,324343601,2249412237,33,Rio de Janeiro,Southeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5275,SP,201107,2011,7,13385194,3067735025,3307121375,1302368799,711553996,182683201,944667841,165847538,588044506,1646199,586398307,879236102,620875877,258360225,34559578,438078432,8328160212,323723122,67242077,349506474,25195256,765666929,9093827141,35,Sao Paulo,Southeast,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5544,PR,201107,2011,7,35090874,249516553,485632268,212125052,83917608,26632369,158484317,4472922,197971527,197971527,0,243942925,201794283,42148642,5137479,50274796,1267566422,130222570,11378966,4360255,84377691,230339482,1497905904,41,Parana,South,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5813,SC,201107,2011,7,3444831,250888676,416195234,111442218,160344816,23170980,86141466,35095754,89619815,0,89619815,168108262,0,168108262,2920542,0,931177360,94902884,8513199,31414951,0,134831034,1066008394,42,Santa Catarina,South,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6082,RS,201107,2011,7,5942416,517097786,519971893,181180685,178652294,13619472,146519442,0,151014265,5136991,145877274,313048394,168347798,144700596,21377691,53867011,1582319456,159163059,12623966,16385855,4317,188177197,1770496653,43,Rio Grande do Sul,South,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6350,MS,201107,2011,7,55342852,30403445,173845954,67177894,68599163,3393906,32196732,2478259,22300708,421595,21879113,145465587,9223692,136241895,368804,7382355,435109705,6244821,7420094,945294,1195959,15806168,450915873,50,Mato Grosso do Sul,Center-West,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6618,MT,201107,2011,7,48055670,19760061,223749749,25930649,64939393,15477133,31820597,85581977,45195119,13558536,31636583,78612303,3537554,75074749,2805789,66550657,484729348,23241763,3902103,3616718,62204370,92964954,577694302,51,Mato Grosso,Center-West,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6886,GO,201107,2011,7,19841052,164279449,287217811,115892073,88904053,11801532,66084267,4535886,2399593,1545470,854123,189289870,33073266,156216604,17576560,82894968,763499303,55474283,6681503,4108207,366905465,433169458,1196668761,52,Goias,Center-West,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
7155,DF,201107,2011,7,188137,79169106,219007666,66970324,72576512,2674079,72062874,4723877,33307708,33307708,0,91670832,4592666,87078166,2124185,969460,426437094,31329025,4140108,4724583,172847,40366563,466803657,53,Distrito Federal,Center-West,TRUE,201107,2011-07-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
176,RO,201108,2011,8,8023359,9492157,137415263,38252654,32145629,4746251,16780699,45490030,9598308,0,9598308,55127330,15983857,39143473,9730996,29125639,258513052,12465779,424700,2495635,30159450,45545564,304058616,11,Rondonia,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
445,AC,201108,2011,8,708804,905290,39275119,3424050,6797129,730136,5511858,22811946,4415782,4414180,1602,768289,233,768056,850532,0,46923816,3768781,126768,246062,0,4141611,51065427,12,Acre,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
713,AM,201108,2011,8,373574,127124858,367167609,60621538,56544190,4713720,22758721,222529440,10331239,0,0,27283562,0,0,532735,0,532813577,20112448,346756,215214,12154610,32829028,565642605,13,Amazonas,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
982,RR,201108,2011,8,23957,10924966,19579004,7570084,7923757,98993,3986082,88,2411385,0,2411385,47810,0,47810,0,3103241,36090363,2979512,209929,85675,6756429,10031545,46121908,14,Roraima,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1251,PA,201108,2011,8,3390831,132705297,192010612,50954486,51577202,13662845,54667757,21148322,52151487,3311852,48839635,126712363,0,126712363,5300734,2409438,514680762,31015337,647129,9396535,34139124,75198125,589878887,15,Para,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1518,AP,201108,2011,8,469811,340343,25509225,9674911,4808880,464484,4942947,5618003,8779,0,8779,17555741,0,17555741,96337,1138656,45118892,4431603,16229,1882446,1059078,7389356,52508248,16,Amapa,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
1786,TO,201108,2011,8,2659122,19708501,44773287,11630901,19842065,1064677,9330341,2905303,10503160,10503160,0,36079924,36079924,0,651963,0,114375957,11171390,614421,1095346,1915841,14796998,129172955,17,Tocantins,North,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2055,MA,201108,2011,8,1061309,47152724,134579811,44628468,42815783,10092894,33640481,3402185,22013203,690572,21322631,80945895,3111367,77834528,218757,10877759,296849458,10213529,338793,6672050,2076057,19300429,316149887,21,Maranhao,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2323,PI,201108,2011,8,13277680,30583829,71188868,19657514,29012390,2485436,18839147,1194381,17391987,5373,17386614,53852787,0,53852787,293796,151394,186740341,11901843,239046,7170221,832204,20143314,206883655,22,Piaui,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2592,CE,201108,2011,8,455778,115628532,264727026,108654092,89167185,7995358,58453861,456530,58092040,58092040,0,116621452,109483136,7138316,5625461,29019204,590169493,10290826,3680577,799224,1215,14771842,604941335,23,Ceara,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
2861,RN,201108,2011,8,44203546,61865781,143384240,47101445,54936255,2472931,26436030,12437579,21616499,0,21616499,3957447,0,3957447,0,0,275027513,17312090,740998,0,0,18053088,293080601,24,Rio Grande do Norte,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3130,PB,201108,2011,8,466683,40425489,124910367,45728767,45927933,4421685,25776624,3055358,23750316,465652,23284664,49855028,7064769,42790259,256175,0,239664058,19022035,974593,656705,11267031,31920364,271584422,25,Paraiba,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3397,PE,201108,2011,8,358000,113916000,501250000,174816000,180736000,18941000,82260000,44497000,65377000,991000,64386000,129640000,344000,129296000,1355000,5995000,817891000,13432000,2746000,5161000,17839000,39178000,857069000,26,Pernambuco,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3665,AL,201108,2011,8,53176,37050501,101071695,35648130,41809588,1606075,19538425,2469477,14185000,0,0,32228935,0,0,642057,4599704,189831068,17754652,812941,387097,6407179,25361869,215192937,27,Alagoas,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
3934,SE,201108,2011,8,2435583,27111389,82516512,22640323,35622543,2463254,15376913,6413479,14862891,13724736,1138155,26973797,24274884,2698913,928050,1673902,156502124,9066165,936722,33694,5958658,15995239,172497363,28,Sergipe,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4202,BA,201108,2011,8,17407333,267742726,432751779,146611001,132901943,14514935,113886457,24837443,100810054,98136173,2673881,292614901,279833474,12781427,1090804,30915219,1143332816,77989731,4028994,34057162,168109050,284184937,1427517753,29,Bahia,Northeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4471,MG,201108,2011,8,10777965,844618970,790382635,280269278,201637140,42777348,232734714,32964155,258267741,40315416,217952325,484759755,439385456,45374299,10374013,89357263,2488538342,76736159,33954031,107297059,0,217987249,2706525591,31,Minas Gerais,Southeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
4740,ES,201108,2011,8,399039,225866901,333557882,90233336,50522798,17299113,42760528,132742107,49670154,7450523,42219631,105367692,0,105367692,4192673,7181721,726236062,14282628,2502942,36632457,0,53418027,779654089,32,Espirito Santo,Southeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5007,RJ,201108,2011,8,68680633,401657807,1046097696,322639855,264559791,31945437,341312734,85639879,185535473,16193910,169341563,347159429,302746985,44412444,12881696,33233529,2095246263,53637908,39500927,1916399,219686971,314742205,2409988468,33,Rio de Janeiro,Southeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5276,SP,201108,2011,8,9431747,3261861121,3308756371,1354613359,651397307,195422900,930328241,176994564,576672413,1964061,574708352,989809851,750091080,239718771,28647309,448275361,8623454173,355501566,81483459,408765741,29188725,874939491,9498393664,35,Sao Paulo,Southeast,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5545,PR,201108,2011,8,24362149,265518669,494906734,222488397,91637206,27395316,148980120,4405695,195876306,195876306,0,261375171,218005854,43369317,2959144,59969308,1304967481,68969726,12784105,4459075,85449606,171662512,1476629993,41,Parana,South,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
5814,SC,201108,2011,8,4283000,304001492,503318458,136388778,202233207,32493876,84366833,47835764,87150883,0,87150883,168339835,0,168339835,1941007,0,1069034675,105706003,8974180,33783544,420,148464147,1217498822,42,Santa Catarina,South,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6083,RS,201108,2011,8,6792861,542869246,511347352,183028075,173266463,14730111,140322703,0,172536283,6161328,166374955,374610458,28001543,346608915,20637383,56746737,1685540320,57246009,17119007,21814709,0,96179725,1781720045,43,Rio Grande do Sul,South,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6351,MS,201108,2011,8,62671601,30762127,177881224,70712938,67655257,4220299,32428407,2864323,22187945,218146,21969799,162288173,7149876,155138297,576708,8786807,465154585,5985824,6956595,935998,1427880,15306297,480460882,50,Mato Grosso do Sul,Center-West,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6619,MT,201108,2011,8,48475738,19655610,242617619,26380740,76604768,20396474,30938376,88297261,41986806,12596042,29390764,79809306,3591419,76217887,1591074,72190813,506326966,17377988,2171239,3146740,66817318,89513285,595840251,51,Mato Grosso,Center-West,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
6887,GO,201108,2011,8,17695923,158856541,320463923,136383598,93728708,12920122,73198650,4232845,2851466,2098857,752609,193322170,39787149,153535021,18114810,86272018,797576851,59699077,11114774,3556088,354568456,428938395,1226515246,52,Goias,Center-West,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
7156,DF,201108,2011,8,196447,77493190,213749050,60685944,76850521,2730294,69412861,4069430,33265218,33265218,0,92429303,9494137,82935166,1944512,10270259,429347979,23681577,3331476,4494622,185917,31693592,461041571,53,Distrito Federal,Center-West,TRUE,201108,2011-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
177,RO,201109,2011,9,7837392,8834643,136669214,36018441,27968755,4984230,17840277,49857511,7410344,0,7410344,56132253,16205313,39926940,2302671,3304644,222491161,10668531,238070,2399893,41539287,54845781,277336942,11,Rondonia,North,TRUE,201109,2011-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
