competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
202104,2021-04-01,2021,4,26,PE,Pernambuco,Northeast,4050,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,27,AL,Alagoas,Northeast,-3554,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,28,SE,Sergipe,Northeast,-191,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,29,BA,Bahia,Northeast,9682,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,31,MG,Minas Gerais,Southeast,13002,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,32,ES,Espirito Santo,Southeast,1791,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,33,RJ,Rio de Janeiro,Southeast,3394,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,35,SP,Sao Paulo,Southeast,13801,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,41,PR,Parana,South,8418,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,42,SC,Santa Catarina,South,9015,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,43,RS,Rio Grande do Sul,South,-3146,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,50,MS,Mato Grosso do Sul,Center-West,3725,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,51,MT,Mato Grosso,Center-West,407,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,52,GO,Goias,Center-West,10468,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202104,2021-04-01,2021,4,53,DF,Distrito Federal,Center-West,3879,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,11,RO,Rondonia,North,1524,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,12,AC,Acre,North,1355,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,13,AM,Amazonas,North,3606,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,14,RR,Roraima,North,346,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,15,PA,Para,North,9548,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,16,AP,Amapa,North,737,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,17,TO,Tocantins,North,1877,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,21,MA,Maranhao,Northeast,4222,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,22,PI,Piaui,Northeast,2968,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,23,CE,Ceara,Northeast,2803,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,24,RN,Rio Grande do Norte,Northeast,1656,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,25,PB,Paraiba,Northeast,2867,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,26,PE,Pernambuco,Northeast,8139,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,27,AL,Alagoas,Northeast,3020,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,28,SE,Sergipe,Northeast,515,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,29,BA,Bahia,Northeast,11778,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,31,MG,Minas Gerais,Southeast,36810,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,32,ES,Espirito Santo,Southeast,10568,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,33,RJ,Rio de Janeiro,Southeast,17632,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,35,SP,Sao Paulo,Southeast,74530,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,41,PR,Parana,South,16001,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,42,SC,Santa Catarina,South,12492,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,43,RS,Rio Grande do Sul,South,6192,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,50,MS,Mato Grosso do Sul,Center-West,4960,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,51,MT,Mato Grosso,Center-West,7878,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,52,GO,Goias,Center-West,13045,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202105,2021-05-01,2021,5,53,DF,Distrito Federal,Center-West,4094,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,11,RO,Rondonia,North,3380,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,12,AC,Acre,North,1048,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,13,AM,Amazonas,North,5898,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,14,RR,Roraima,North,897,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,15,PA,Para,North,11231,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,16,AP,Amapa,North,485,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,17,TO,Tocantins,North,2195,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,21,MA,Maranhao,Northeast,7556,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,22,PI,Piaui,Northeast,2929,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,23,CE,Ceara,Northeast,8643,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,24,RN,Rio Grande do Norte,Northeast,4628,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,25,PB,Paraiba,Northeast,3569,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,26,PE,Pernambuco,Northeast,7433,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,27,AL,Alagoas,Northeast,5472,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,28,SE,Sergipe,Northeast,1647,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,29,BA,Bahia,Northeast,10592,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,31,MG,Minas Gerais,Southeast,41873,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,32,ES,Espirito Santo,Southeast,5310,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,33,RJ,Rio de Janeiro,Southeast,18064,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,35,SP,Sao Paulo,Southeast,85294,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,41,PR,Parana,South,16313,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,42,SC,Santa Catarina,South,15574,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,43,RS,Rio Grande do Sul,South,11754,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,50,MS,Mato Grosso do Sul,Center-West,4539,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,51,MT,Mato Grosso,Center-West,14333,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,52,GO,Goias,Center-West,17413,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202106,2021-06-01,2021,6,53,DF,Distrito Federal,Center-West,5289,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,11,RO,Rondonia,North,2817,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,12,AC,Acre,North,899,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,13,AM,Amazonas,North,7410,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,14,RR,Roraima,North,439,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,15,PA,Para,North,10353,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,16,AP,Amapa,North,979,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,17,TO,Tocantins,North,1793,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,21,MA,Maranhao,Northeast,5702,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,22,PI,Piaui,Northeast,2593,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,23,CE,Ceara,Northeast,11985,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,24,RN,Rio Grande do Norte,Northeast,3924,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,25,PB,Paraiba,Northeast,3283,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,26,PE,Pernambuco,Northeast,9303,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,27,AL,Alagoas,Northeast,4341,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,28,SE,Sergipe,Northeast,1590,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,29,BA,Bahia,Northeast,11791,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,31,MG,Minas Gerais,Southeast,36165,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,32,ES,Espirito Santo,Southeast,2558,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,33,RJ,Rio de Janeiro,Southeast,18449,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,35,SP,Sao Paulo,Southeast,89039,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,41,PR,Parana,South,15186,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,42,SC,Santa Catarina,South,12310,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,43,RS,Rio Grande do Sul,South,14248,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,50,MS,Mato Grosso do Sul,Center-West,4323,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,51,MT,Mato Grosso,Center-West,12482,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,52,GO,Goias,Center-West,13988,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202107,2021-07-01,2021,7,53,DF,Distrito Federal,Center-West,6416,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,11,RO,Rondonia,North,2835,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,12,AC,Acre,North,394,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,13,AM,Amazonas,North,6128,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,14,RR,Roraima,North,678,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,15,PA,Para,North,10094,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,16,AP,Amapa,North,1419,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,17,TO,Tocantins,North,1780,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,21,MA,Maranhao,Northeast,5414,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,22,PI,Piaui,Northeast,3027,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,23,CE,Ceara,Northeast,15798,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,24,RN,Rio Grande do Norte,Northeast,7235,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,25,PB,Paraiba,Northeast,11294,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,26,PE,Pernambuco,Northeast,18431,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,27,AL,Alagoas,Northeast,5884,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,28,SE,Sergipe,Northeast,2051,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,29,BA,Bahia,Northeast,19695,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,31,MG,Minas Gerais,Southeast,42948,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,32,ES,Espirito Santo,Southeast,5744,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,33,RJ,Rio de Janeiro,Southeast,25338,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,35,SP,Sao Paulo,Southeast,112759,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,41,PR,Parana,South,24021,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,42,SC,Santa Catarina,South,20345,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,43,RS,Rio Grande do Sul,South,12826,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,50,MS,Mato Grosso do Sul,Center-West,3226,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,51,MT,Mato Grosso,Center-West,6257,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,52,GO,Goias,Center-West,12586,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202108,2021-08-01,2021,8,53,DF,Distrito Federal,Center-West,9646,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,11,RO,Rondonia,North,793,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,12,AC,Acre,North,1028,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,13,AM,Amazonas,North,4693,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,14,RR,Roraima,North,748,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,15,PA,Para,North,8502,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,16,AP,Amapa,North,427,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,17,TO,Tocantins,North,1926,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,21,MA,Maranhao,Northeast,3882,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,22,PI,Piaui,Northeast,3390,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,23,CE,Ceara,Northeast,13701,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,24,RN,Rio Grande do Norte,Northeast,6379,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,25,PB,Paraiba,Northeast,5602,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,26,PE,Pernambuco,Northeast,28773,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,27,AL,Alagoas,Northeast,17498,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,28,SE,Sergipe,Northeast,6902,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,29,BA,Bahia,Northeast,13423,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,31,MG,Minas Gerais,Southeast,26268,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,32,ES,Espirito Santo,Southeast,6055,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,33,RJ,Rio de Janeiro,Southeast,23110,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,35,SP,Sao Paulo,Southeast,83766,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,41,PR,Parana,South,16691,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,42,SC,Santa Catarina,South,18248,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,43,RS,Rio Grande do Sul,South,14727,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,50,MS,Mato Grosso do Sul,Center-West,3252,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,51,MT,Mato Grosso,Center-West,5471,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,52,GO,Goias,Center-West,7679,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202109,2021-09-01,2021,9,53,DF,Distrito Federal,Center-West,6308,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,11,RO,Rondonia,North,957,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,12,AC,Acre,North,968,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,13,AM,Amazonas,North,2437,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,14,RR,Roraima,North,479,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,15,PA,Para,North,3054,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,16,AP,Amapa,North,-204,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,17,TO,Tocantins,North,1897,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,21,MA,Maranhao,Northeast,5837,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,22,PI,Piaui,Northeast,1386,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,23,CE,Ceara,Northeast,7219,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,24,RN,Rio Grande do Norte,Northeast,3473,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,25,PB,Paraiba,Northeast,4376,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,26,PE,Pernambuco,Northeast,12183,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,27,AL,Alagoas,Northeast,3933,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,28,SE,Sergipe,Northeast,2466,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,29,BA,Bahia,Northeast,12970,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,31,MG,Minas Gerais,Southeast,19357,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,32,ES,Espirito Santo,Southeast,3508,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,33,RJ,Rio de Janeiro,Southeast,20128,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,35,SP,Sao Paulo,Southeast,77176,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,41,PR,Parana,South,16204,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,42,SC,Santa Catarina,South,17776,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,43,RS,Rio Grande do Sul,South,20067,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,50,MS,Mato Grosso do Sul,Center-West,3378,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,51,MT,Mato Grosso,Center-West,3294,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,52,GO,Goias,Center-West,3094,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202110,2021-10-01,2021,10,53,DF,Distrito Federal,Center-West,5461,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,11,RO,Rondonia,North,1555,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,12,AC,Acre,North,921,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,13,AM,Amazonas,North,5662,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,14,RR,Roraima,North,482,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,15,PA,Para,North,6420,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,16,AP,Amapa,North,1220,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,17,TO,Tocantins,North,1304,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,21,MA,Maranhao,Northeast,2814,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,22,PI,Piaui,Northeast,1309,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,23,CE,Ceara,Northeast,11993,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,24,RN,Rio Grande do Norte,Northeast,3171,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,25,PB,Paraiba,Northeast,4963,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,26,PE,Pernambuco,Northeast,11296,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,27,AL,Alagoas,Northeast,3723,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202111,2021-11-01,2021,11,28,SE,Sergipe,Northeast,1806,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
