state_abbrev,period_date,formal_employment_stock,construction_employment_stock,year,month,stock_anchor_date,stock_source
AL,2007-05-01,318988,23933,2007,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-06-01,320335,23977,2007,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-07-01,323444,24182,2007,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-08-01,323944,24286,2007,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-09-01,353440,24372,2007,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-10-01,357246,24379,2007,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-11-01,356290,24315,2007,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2007-12-01,354800,24307,2007,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-01-01,353621,24435,2008,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-02-01,351093,25013,2008,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-03-01,332597,25223,2008,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-04-01,322181,25450,2008,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-05-01,314536,25249,2008,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-06-01,314820,25141,2008,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-07-01,317038,25132,2008,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-08-01,318544,25449,2008,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-09-01,355296,25931,2008,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-10-01,361684,26023,2008,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-11-01,360917,25600,2008,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2008-12-01,358122,24784,2008,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-01-01,356938,24709,2009,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-02-01,351952,24745,2009,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-03-01,336370,25078,2009,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-04-01,319690,25618,2009,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-05-01,318690,25730,2009,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-06-01,318716,26050,2009,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-07-01,320275,26401,2009,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-08-01,321553,27078,2009,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-09-01,357119,27677,2009,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-10-01,365024,27677,2009,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-11-01,367124,27866,2009,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2009-12-01,365943,27631,2009,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-01-01,365030,28386,2010,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-02-01,353835,28730,2010,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-03-01,336032,29689,2010,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-04-01,329364,30579,2010,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-05-01,330560,31428,2010,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-06-01,330493,31428,2010,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-07-01,331376,30928,2010,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-08-01,332851,30652,2010,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-09-01,361107,30879,2010,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-10-01,368136,30879,2010,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-11-01,372270,31652,2010,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2010-12-01,372020,32033,2010,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-01-01,373415,32963,2011,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-02-01,372927,33899,2011,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-03-01,357141,34750,2011,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-04-01,341007,35362,2011,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-05-01,338779,34932,2011,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-06-01,340229,35371,2011,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-07-01,341809,35619,2011,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-08-01,345731,36211,2011,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-09-01,377668,36152,2011,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-10-01,383606,36246,2011,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-11-01,385636,36521,2011,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2011-12-01,383776,36555,2011,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-01-01,383513,37693,2012,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-02-01,380351,37961,2012,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-03-01,359319,37313,2012,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-04-01,346045,37623,2012,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-05-01,343938,37623,2012,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-06-01,344035,36155,2012,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-07-01,344204,35056,2012,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-08-01,344229,34501,2012,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-09-01,371801,34502,2012,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-10-01,377220,34380,2012,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-11-01,380108,34644,2012,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2012-12-01,377495,33599,2012,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-01-01,375402,33599,2013,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-02-01,367629,33816,2013,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-03-01,352055,33418,2013,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-04-01,338409,33856,2013,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-05-01,334956,32014,2013,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-06-01,333974,31151,2013,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-07-01,335326,30983,2013,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-08-01,336453,30941,2013,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-09-01,352738,31507,2013,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-10-01,368691,32767,2013,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-11-01,372358,32713,2013,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2013-12-01,371888,31913,2013,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-01-01,367193,32327,2014,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-02-01,367209,32822,2014,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-03-01,357077,32632,2014,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-04-01,344756,33295,2014,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-05-01,336176,32430,2014,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-06-01,335526,31992,2014,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-07-01,335905,31939,2014,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-08-01,340154,32093,2014,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-09-01,353902,32231,2014,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-10-01,361637,32620,2014,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-11-01,365914,32262,2014,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2014-12-01,365642,32262,2014,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-01-01,364397,32262,2015,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-02-01,363890,31981,2015,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-03-01,363394,31981,2015,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-04-01,350125,32091,2015,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-05-01,340498,31576,2015,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-06-01,338852,30838,2015,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-07-01,338063,30838,2015,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-08-01,340568,30413,2015,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-09-01,351775,30050,2015,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-10-01,358231,29461,2015,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-11-01,361371,29461,2015,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2015-12-01,360155,28401,2015,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-01-01,358213,28541,2016,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-02-01,348128,28107,2016,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-03-01,338256,27585,2016,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-04-01,331154,27155,2016,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-05-01,330341,26513,2016,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-06-01,329437,25735,2016,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-07-01,327889,25011,2016,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-08-01,331988,24670,2016,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-09-01,345383,24585,2016,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-10-01,351215,24172,2016,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-11-01,351499,23604,2016,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2016-12-01,349506,23288,2016,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-01-01,342800,23341,2017,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-02-01,331397,23034,2017,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-03-01,322062,22765,2017,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-04-01,318054,22745,2017,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-05-01,317903,22714,2017,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-06-01,317747,22516,2017,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-07-01,317606,22232,2017,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-08-01,317182,22365,2017,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-09-01,324593,22426,2017,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-10-01,340986,22583,2017,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-11-01,342454,22175,2017,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2017-12-01,341182,21271,2017,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-01-01,338993,21643,2018,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-02-01,328295,22066,2018,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-03-01,321296,22395,2018,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-04-01,318731,22786,2018,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-05-01,319146,22669,2018,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-06-01,319012,22254,2018,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-07-01,320146,22109,2018,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-08-01,324036,21995,2018,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-09-01,339215,22026,2018,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-10-01,342593,22084,2018,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-11-01,342804,21617,2018,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2018-12-01,341264,20960,2018,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-01-01,336230,20960,2019,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-02-01,333975,21295,2019,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-03-01,324339,21295,2019,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-04-01,319647,21744,2019,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-05-01,318901,21533,2019,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-06-01,318040,21754,2019,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-07-01,319510,21940,2019,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-08-01,323008,21926,2019,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-09-01,339537,21962,2019,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-10-01,341827,21839,2019,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-11-01,343154,21966,2019,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2019-12-01,341995,21554,2019,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-01-01,336953,22192,2020,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-02-01,328469,23128,2020,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-03-01,322330,23396,2020,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-04-01,313647,22574,2020,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-05-01,310551,22094,2020,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-06-01,310998,21851,2020,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-07-01,312423,22246,2020,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-08-01,315763,22862,2020,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-09-01,334618,23676,2020,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-10-01,339211,24080,2020,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-11-01,342766,24234,2020,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2020-12-01,343565,23878,2020,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-01-01,343277,24269,2021,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-02-01,342821,24361,2021,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-03-01,333868,24607,2021,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-04-01,330314,24686,2021,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-05-01,333334,25031,2021,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-06-01,338806,25722,2021,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-07-01,343147,25577,2021,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-08-01,349031,25790,2021,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-09-01,366529,26227,2021,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-10-01,370462,26673,2021,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-11-01,374185,27310,2021,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2021-12-01,374616,27102,2021,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2022-01-01,374528,27460,2022,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2022-02-01,374491,27899,2022,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2022-03-01,361625,28092,2022,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
AL,2022-04-01,361562,28560,2022,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
