period,period_date,year,uf,state_abbrev,state_name,macroregion,pnad_legacy_population_10_plus,labor_force_pnad_legacy,non_labor_force_pnad_legacy,unemployed_pnad_legacy,unemployment_rate_pnad_legacy,occupied_pnad_legacy,previd_contributors_any_work_pnad_legacy,previd_non_contributors_any_work_pnad_legacy,formalization_proxy_pnad_legacy,labor_income_nominal_pnad_legacy,labor_income_real_pnad_legacy,ipca_reference_index,is_observed_pnad_legacy_year,imputation_method,labor_market_age_concept,formalization_rule,income_deflator_rule,source_system,source_frequency
2003,2003-09-01,2003,42,SC,Santa Catarina,South,4815000,3171000,1642000,180000,0.05676442762535478,2992000,1735000,1256000,0.579879679144385,716,2467.639318527257,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,28,SE,Sergipe,Northeast,1539000,950000,589000,85000,0.08947368421052632,864000,312000,552000,0.3611111111111111,398,1371.6766044327487,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,35,SP,Sao Paulo,Southeast,33160000,20126000,13032000,2489000,0.12367087349696909,17637000,11092000,6545000,0.6289051425979475,911,3139.691926226719,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2003,2003-09-01,2003,17,TO,Tocantins,North,988000,666000,322000,45000,0.06756756756756757,622000,190000,431000,0.3054662379421222,415,1430.265806129625,2204.05,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,12,AC,Acre,North,487000,311000,176000,21000,0.06752411575562701,290000,87000,204000,0.3,516,1666.6166798479474,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,27,AL,Alagoas,Northeast,2390000,1292000,1097000,121000,0.093653250773993807,1171000,372000,800000,0.31767719897523483,317,1023.8710998290686,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,13,AM,Amazonas,North,2406000,1433000,974000,150000,0.104675505931612,1283000,469000,814000,0.36554949337490256,543,1753.8233665841774,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,16,AP,Amapa,North,433000,239000,194000,31000,0.1297071129707113,208000,70000,137000,0.33653846153846156,594,1918.5471081970556,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,29,BA,Bahia,Northeast,11421000,7167000,4254000,756000,0.10548346588530766,6411000,1833000,4578000,0.28591483387927,363,1172.445455009312,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,23,CE,Ceara,Northeast,6469000,3944000,2524000,305000,0.07733265720081135,3639000,995000,2645000,0.27342676559494367,343,1107.8479092787713,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,53,DF,Distrito Federal,Center-West,1872000,1149000,723000,165000,0.14360313315926893,984000,654000,330000,0.6646341463414634,1400,4521.8282011378415,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,32,ES,Espirito Santo,Southeast,2818000,1819000,998000,134000,0.07366684991753711,1685000,805000,880000,0.47774480712166173,612,1976.6848993545423,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,52,GO,Goias,Center-West,4562000,2905000,1658000,213000,0.07332185886402753,2692000,1182000,1510000,0.4390787518573551,662,2138.178763680894,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,21,MA,Maranhao,Northeast,4778000,2976000,1803000,199000,0.06686827956989247,2777000,566000,2211000,0.2038170687792582,339,1094.9284001326632,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,31,MG,Minas Gerais,Southeast,15889000,9978000,5909000,890000,0.08919623170976147,9088000,4531000,4556000,0.4985695422535211,573,1850.7196851799883,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,50,MS,Mato Grosso do Sul,Center-West,1870000,1182000,689000,82000,0.06937394247038917,1100000,502000,598000,0.45636363636363636,644,2080.040972523407,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,51,MT,Mato Grosso,Center-West,2242000,1494000,748000,85000,0.05689424364123159,1409000,557000,853000,0.39531582682753724,683,2206.0061866979613,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,15,PA,Para,North,5360000,3376000,1983000,204000,0.06042654028436019,3172000,863000,2309000,0.27206809583858765,455,1469.5941653697987,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,25,PB,Paraiba,Northeast,2920000,1695000,1225000,145000,0.0855457227138643,1550000,461000,1089000,0.2974193548387097,363,1172.445455009312,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,26,PE,Pernambuco,Northeast,6842000,3995000,2846000,440000,0.11013767209011265,3555000,1165000,2391000,0.32770745428973275,419,1353.3185830548255,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,22,PI,Piaui,Northeast,2444000,1663000,780000,65000,0.039085989176187615,1598000,292000,1306000,0.18272841051314143,264,852.6876036431358,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,41,PR,Parana,South,8475000,5589000,2886000,342000,0.061191626409017714,5246000,2662000,2584000,0.5074342356080823,737,2380.419560170421,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,33,RJ,Rio de Janeiro,Southeast,13164000,7547000,5616000,864000,0.1144825758579568,6683000,3951000,2731000,0.591201556187341,858,2771.2347118401917,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,24,RN,Rio Grande do Norte,Northeast,2465000,1362000,1103000,117000,0.08590308370044053,1246000,427000,818000,0.34269662921348315,420,1356.5484603413527,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,11,RO,Rondonia,North,1232000,808000,424000,35000,0.043316831683168314,772000,270000,502000,0.34974093264248707,574,1853.9495624665153,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,14,RR,Roraima,North,299000,168000,132000,13000,0.07738095238095238,155000,54000,101000,0.34838709677419355,500,1614.938643263515,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,43,RS,Rio Grande do Sul,South,9020000,6029000,2991000,359000,0.05954552993862996,5670000,2911000,2760000,0.5134038800705467,692,2235.075082276705,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,42,SC,Santa Catarina,South,4918000,3298000,1620000,146000,0.044269254093389936,3153000,1889000,1264000,0.5991119568664763,710,2293.2128734341914,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,28,SE,Sergipe,Northeast,1576000,1010000,567000,106000,0.10495049504950495,904000,341000,563000,0.377212389380531,454,1466.3642880832715,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,35,SP,Sao Paulo,Southeast,33480000,20450000,13024000,2301000,0.11251833740831296,18149000,11449000,6700000,0.630833654746818,922,2977.946858177922,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2004,2004-09-01,2004,17,TO,Tocantins,North,1025000,685000,340000,30000,0.043795620437956206,655000,194000,461000,0.2961832061068702,465,1501.8929382350689,2351.82,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,12,AC,Acre,North,499000,311000,188000,26000,0.08360128617363344,285000,101000,184000,0.3543859649122807,557,1696.6232641882436,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,27,AL,Alagoas,Northeast,2438000,1357000,1081000,116000,0.08548268238761975,1241000,389000,852000,0.3134568896051571,365,1111.79082841779,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,13,AM,Amazonas,North,2471000,1528000,943000,161000,0.10536649214659685,1367000,502000,865000,0.3672275054864667,579,1763.6353141202749,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,16,AP,Amapa,North,453000,262000,191000,27000,0.10305343511450382,235000,93000,142000,0.39574468085106385,742,2260.133684071233,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,29,BA,Bahia,Northeast,11533000,7336000,4196000,734000,0.10005452562704471,6602000,1954000,4649000,0.29597091790366553,405,1233.6309192033011,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,23,CE,Ceara,Northeast,6622000,4120000,2503000,325000,0.07888349514563107,3794000,1043000,2752000,0.27490774907749077,381,1160.5268647319942,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,53,DF,Distrito Federal,Center-West,1924000,1240000,684000,165000,0.13306451612903225,1075000,707000,368000,0.6576744186046511,1487,4529.40537495138,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,32,ES,Espirito Santo,Southeast,2862000,1882000,980000,181000,0.09617428267800213,1701000,820000,880000,0.48206937095825986,657,2001.2234911520216,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,52,GO,Goias,Center-West,4672000,2968000,1704000,274000,0.09231805929919137,2694000,1254000,1439000,0.46547884187082406,745,2269.2716908801463,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,21,MA,Maranhao,Northeast,4874000,3110000,1763000,193000,0.06205787781350482,2917000,576000,2341000,0.19746314706890641,299,910.7546786216964,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,31,MG,Minas Gerais,Southeast,16203000,10404000,5798000,877000,0.08429450211457132,9527000,4770000,4757000,0.500682271439068,614,1870.245393557597,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,50,MS,Mato Grosso do Sul,Center-West,1912000,1226000,685000,105000,0.08564437194127243,1121000,552000,570000,0.49241748438893845,717,2183.9836273302885,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,51,MT,Mato Grosso,Center-West,2330000,1531000,799000,122000,0.07968647942521227,1409000,607000,801000,0.43080198722498225,706,2150.477602364273,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,15,PA,Para,North,5464000,3420000,2044000,235000,0.06871345029239766,3185000,945000,2239000,0.2967032967032967,472,1437.7130712690323,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,25,PB,Paraiba,Northeast,2987000,1768000,1219000,132000,0.0746606334841629,1636000,512000,1123000,0.31295843520782396,418,1273.2289487085923,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,26,PE,Pernambuco,Northeast,6987000,4163000,2823000,461000,0.11073744895508048,3703000,1222000,2481000,0.3300027005130975,439,1337.1949963709856,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,22,PI,Piaui,Northeast,2460000,1654000,806000,94000,0.056831922611850064,1560000,291000,1269000,0.18653846153846154,304,925.9846899698852,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,41,PR,Parana,South,8548000,5615000,2933000,375000,0.06678539626001781,5240000,2719000,2521000,0.5188931297709923,784,2388.06577939602,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,33,RJ,Rio de Janeiro,Southeast,13351000,7682000,5667000,969000,0.12613902629523563,6713000,3999000,2714000,0.5957098167734247,925,2817.552099414947,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,24,RN,Rio Grande do Norte,Northeast,2499000,1439000,1061000,153000,0.1063238359972203,1286000,472000,813000,0.36702954898911355,522,1590.0131847509213,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,11,RO,Rondonia,North,1251000,814000,437000,45000,0.05528255528255528,770000,293000,477000,0.38051948051948054,651,1982.9474775341948,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,14,RR,Roraima,North,316000,210000,106000,25000,0.11904761904761904,186000,59000,127000,0.3172043010752688,492,1498.633116661788,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,43,RS,Rio Grande do Sul,South,9130000,6116000,3013000,391000,0.06393067364290386,5725000,2985000,2740000,0.5213973799126638,735,2238.8116681837687,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,42,SC,Santa Catarina,South,5007000,3341000,1665000,152000,0.045495360670457945,3190000,1931000,1259000,0.6053291536050157,837,2549.503899686822,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,28,SE,Sergipe,Northeast,1638000,1039000,599000,132000,0.12704523580365737,907000,335000,571000,0.36934950385887544,459,1398.1150417637411,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,35,SP,Sao Paulo,Southeast,34245000,21449000,12795000,2476000,0.11543661709170591,18972000,12083000,6890000,0.6368859371705672,1027,3128.2443309180003,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2005,2005-09-01,2005,17,TO,Tocantins,North,1054000,697000,357000,41000,0.058823529411764705,656000,205000,451000,0.3125,484,1474.2650985046857,2493.79,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,12,AC,Acre,North,519000,333000,185000,19000,0.057057057057057055,315000,110000,205000,0.3492063492063492,630,1850.5627245271635,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,27,AL,Alagoas,Northeast,2498000,1413000,1085000,126000,0.08917197452229299,1287000,402000,885000,0.3123543123543124,483,1418.7647554708255,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,13,AM,Amazonas,North,2585000,1502000,1083000,128000,0.085219707057257,1373000,507000,866000,0.36926438455935906,646,1897.5611429278533,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,16,AP,Amapa,North,481000,252000,229000,15000,0.05952380952380952,237000,101000,136000,0.42616033755274263,760,2232.424874032769,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,29,BA,Bahia,Northeast,11757000,7292000,4465000,675000,0.09256719692814043,6616000,2094000,4522000,0.31650544135429265,477,1401.1403485705666,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,23,CE,Ceara,Northeast,6758000,4143000,2615000,314000,0.07579048998310403,3830000,1094000,2736000,0.2856396866840731,418,1227.8336807180228,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,53,DF,Distrito Federal,Center-West,1996000,1249000,747000,144000,0.11529223378702963,1105000,738000,367000,0.6678733031674208,1660,4876.085909071574,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,32,ES,Espirito Santo,Southeast,2949000,1908000,1041000,131000,0.06865828092243187,1777000,918000,859000,0.5166010129431626,719,2111.9914268810007,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,52,GO,Goias,Center-West,4826000,3015000,1811000,218000,0.07230514096185738,2796000,1321000,1476000,0.47246065808297566,769,2258.8614843831565,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,21,MA,Maranhao,Northeast,4965000,3030000,1935000,213000,0.0702970297029703,2817000,681000,2136000,0.2417465388711395,430,1263.0824945185402,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,31,MG,Minas Gerais,Southeast,16430000,10670000,5761000,820000,0.07685098406747891,9850000,4999000,4851000,0.50751269035533,693,2035.61899697988,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,50,MS,Mato Grosso do Sul,Center-West,1966000,1274000,692000,99000,0.07770800627943485,1174000,555000,619000,0.4727427597955707,794,2332.296513134235,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,51,MT,Mato Grosso,Center-West,2366000,1497000,869000,126000,0.0841683366733467,1371000,608000,763000,0.4434719183078045,798,2344.0461177344073,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,15,PA,Para,North,5612000,3458000,2154000,236000,0.06824754193175246,3222000,974000,2248000,0.3022967101179392,525,1542.1356037726362,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,25,PB,Paraiba,Northeast,3048000,1832000,1216000,140000,0.07641921397379912,1692000,535000,1157000,0.31619385342789597,471,1383.515941670308,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,26,PE,Pernambuco,Northeast,7057000,4158000,2899000,398000,0.09571909571909572,3760000,1286000,2474000,0.34202127659574466,482,1415.8273543207822,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,22,PI,Piaui,Northeast,2516000,1630000,886000,67000,0.041104294478527606,1564000,321000,1243000,0.20524296675191817,378,1110.3376347162982,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,41,PR,Parana,South,8715000,5760000,2955000,376000,0.06527777777777778,5384000,2863000,2522000,0.5317607726597325,838,2461.542163736132,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
2006,2006-09-01,2006,33,RJ,Rio de Janeiro,Southeast,13608000,7827000,5781000,922000,0.11779736808483454,6905000,4215000,2690000,0.6104272266473569,1050,3084.2712075452723,2585.9900000000002,TRUE,,Pessoas de 10 anos ou mais,previd_contributors_any_work_pnad_legacy / occupied_pnad_legacy,"IPCA national index, September of PNAD year to 202604",SIDRA/PNAD legacy,annual
