state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,icms_rs_2018_seasonal_imputed,icms_revenue_negative_flow_imputed,resident_population_annual,pnadc_population,fiscal_deflator_factor,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,original_liquidated_expenditure_health_real_pc_missing,liquidated_expenditure_health_real_pc_imputed_adjacent_mean,original_liquidated_expenditure_education_real_pc_missing,liquidated_expenditure_education_real_pc_imputed_adjacent_mean,original_liquidated_expenditure_public_security_real_pc_missing,liquidated_expenditure_public_security_real_pc_imputed_adjacent_mean,icms_revenue_real_pc_sa,state_tax_revenue_real_pc_sa,public_investment_liquidated_real_pc_sa,liquidated_expenditure_total_real_pc_sa,liquidated_expenditure_health_real_pc_sa,liquidated_expenditure_education_real_pc_sa,liquidated_expenditure_public_security_real_pc_sa,transfer_dependency_ratio_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
AL,2015B3,2015-06-01,2015,3,27,Alagoas,Northeast,1331286553.51,2346092227.443868,572615745.05,1009106075.0458436,,,0,0,0,0.4301220826878116,1258658495.14,2218101658.631354,156711631.73,276168898.5609041,157888467.05,278242805.33172977,160968705.75,283671031.17363334,103050111.75,62969802.01,110970070.770891,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1358071372.26,449118759.53,TRUE,FALSE,FALSE,FALSE,3340932,2398000,1.7622744113641688,791470497.5833364,236.90110950577156,302.043284642083,33.21530362512347,663.9170323225237,82.66223274251139,83.28298969620745,84.90775363689933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251.5011604323314,309.3249549015632,44.198727238848306,722.9443662840627,78.82457375682488,88.04711577050806,84.90827993475921,0.004942105319393288,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
AL,2015B4,2015-08-01,2015,4,27,Alagoas,Northeast,1140977439.93,1993941845.2550528,503513931.82,879927563.148306,,,0,0,0,0.4413005149785354,1187713627.52,2075616764.374495,174837506.27,305541378.53346473,156428703.02,273370643.3053483,169232687.62,295746546.4445966,181764888.24,78714776.49000001,137559851.04573044,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1760112310.34,402040938.0799999,TRUE,FALSE,FALSE,FALSE,3340932,2416000,1.7475734186097343,702596056.58153,210.29941842022825,263.3778727457805,41.17409484710567,621.2687849900851,91.4539351694272,81.82466548416677,88.52216879738845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224.45455178523233,274.29833808905585,39.33428179301335,644.5237965542084,78.3994719708448,79.67854827915656,87.61824266192475,0.003370607158131904,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
AL,2015B5,2015-10-01,2015,5,27,Alagoas,Northeast,1109228948.68,1912369165.5099723,498163557.58,858860227.2149849,,,0,0,0,0.4491079665499377,1185956370.13,2044651283.7369452,163754573.07,282321514.07784843,154319773.66,266055422.6672998,171500006.44,295675049.40337944,288936989.94,107172101.7,184770351.45708713,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2197363837.94,437251527.60000014,TRUE,FALSE,FALSE,FALSE,3340932,2421000,1.7240527014605254,753844677.3765217,225.6390364654299,257.0720467267771,55.30503208598293,612.0002693071709,84.50381931683987,79.63509064754979,88.50076846921142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228.393756323036,272.19255672791087,45.3178225443014,684.0917569182004,84.46128815746758,81.899247633031,89.41110153034356,0.02478064887391767,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
AL,2015B6,2015-12-01,2015,6,27,Alagoas,Northeast,1559666940.46,2636750990.894803,595402607.93,1006579273.8914826,,,0,0,0,0.381749841895344,1954763359.04,3304695438.6257706,235047385.4,397367803.5247022,262333295.14,443496978.72103715,242802327.34,410478199.2856047,462422557.82,173485567.88,293292260.7685864,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2671438265.12,474074427.1799998,TRUE,FALSE,FALSE,FALSE,3340932,2421000,1.690585933761687,801463558.146637,239.89220916398088,301.2869683942931,87.78755771401106,989.1537566839943,118.93920724058502,132.74648472972126,122.86338042366762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,213.7772595605259,277.2785381993007,19.916556039703323,560.5090700405508,110.771105440744,87.87854484725474,104.67175353511213,-0.018373951627088592,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
AL,2016B1,2016-02-01,2016,1,27,Alagoas,Northeast,1445111653.27,2390931781.8703938,642397271.37,1062843863.4688562,,,0,0,0,0.4445312373728237,767497860.87,1269822317.1332858,105347574.9,174297165.48297846,67922939.38,112378247.11621504,136810804.55,226352960.31395188,25161423.32,25161423.32,41629480.017515935,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,552199992.35,552199992.35,TRUE,FALSE,FALSE,FALSE,3358963,2428000,1.654496229727434,913612805.398593,271.9925183452729,316.42023549198257,12.39355122920852,378.0399835107698,51.8901713067332,33.45623250872815,67.38775041998137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.71135047481988,304.5442679695787,61.27234135371402,611.1514871065841,77.88244115110814,65.3637680332153,82.73211119569872,-0.02076441143057314,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2016B2,2016-04-01,2016,2,27,Alagoas,Northeast,1323964028.95,2167889960.372664,617606884.83,1011284095.1893848,,,0,0,0,0.46648313045166895,1434502004.2400002,2348887450.9624653,156696472.1,256578503.0887981,90322294.65,147895857.80880103,161110553.36,263806223.96231177,72577166.05,47415742.73,77639656.65253139,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1044921785.68,492721793.3299999,TRUE,FALSE,FALSE,FALSE,3358963,2431000,1.637423610437482,806794297.7756393,240.19148105401555,301.0703289048986,23.11417442006101,699.2894684944328,76.38622488214313,44.030213434563294,78.5379963882638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.07761611940313,303.63208086800387,42.94995978437554,740.4487495351631,75.49671661283053,52.108452822606154,81.37833018639543,0.006044996348299165,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2016B3,2016-06-01,2016,3,27,Alagoas,Northeast,1497234820.75,2424152675.2232966,609253520.75,986434146.2987744,,,0,0,0,0.4069191500935108,1219547918.6599998,1974553562.7482448,161921767.94,262165347.40489992,106794161.69,172908984.73050547,159456664.57,258174131.83452332,155479826.15,82902660.10000001,134226577.20708948,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1520849163.31,475927377.63,TRUE,FALSE,FALSE,FALSE,3358963,2431000,1.6190864930652507,770567588.8006979,229.4063938187762,293.67222749961053,39.96071918835947,587.8461783438057,78.0494895016408,51.476894723313556,76.86126100064911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244.006444745336,300.95389775909075,50.94414280208431,646.8735123053447,74.21183051595429,56.24102079761416,76.86178729850899,0.004942105319393288,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2016B4,2016-08-01,2016,4,27,Alagoas,Northeast,1396229294.75,2239068089.774302,666512636.4,1068855367.2423812,,,0,0,0,0.4773661739559343,1235669224.5899997,1981585360.441116,181157759.27,290514286.9596504,110886477.74,177823495.63118023,161256273.14,258599197.72586685,272017276.25,116537450.1,186885697.6169494,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2055607160.42,534757997.11000013,TRUE,FALSE,FALSE,FALSE,3358963,2451000,1.6036535676435695,857566569.8913814,255.306941425488,318.20992587366436,55.63791492104838,589.9396213775252,86.48927867310547,52.93999833614726,76.98780776265379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,269.46207479049207,329.1303912169397,53.79810186695606,613.1946329416485,73.43481547452308,50.79388113113705,76.0838816271901,0.003370607158131904,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2016B5,2016-10-01,2016,5,27,Alagoas,Northeast,1286564121.16,2056205496.2911313,607331271.83,970645674.5275784,,,0,0,0,0.47205674543637527,1065876982.1100006,1703500099.9473908,156612660.64,250300632.74762937,111536446.17,178259170.98073062,161863191.65,258692107.7962845,349655880.14,77638603.88999999,124083146.27882792,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2574885196.7,519278036.27999973,TRUE,FALSE,FALSE,FALSE,3358963,2453000,1.5982145487138275,829917712.4102423,247.07557433953346,288.97182687858674,36.94090892898431,507.15059973789255,74.51723426177347,53.06970364982604,77.01546810616387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249.83029419713955,304.0923368797205,26.953699387302777,579.242087348922,74.47470310240118,55.333860635307246,77.925801167296,0.02478064887391767,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2016B6,2016-12-01,2016,6,27,Alagoas,Northeast,2426666219.87,3859784954.266874,712517546.4,1133309757.529488,,,0,0,0,0.29361992208313287,2648410022.13,4212484219.067671,269595277.93,428810435.0631936,211590139.43,336549142.9995245,251909219.7,400679503.4593825,529714100.51,180058220.37,286395386.47116727,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3164014702,589129505.3000002,TRUE,FALSE,FALSE,FALSE,3358963,2453000,1.5905710157673223,937052315.6635214,278.97071675499893,337.39870237614645,85.26303697634278,1254.1025962678573,127.661553599487,100.1943584968112,119.28666777793697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252.85576715154394,313.39027218115405,17.39203530203504,825.4579096244138,119.49345179964597,55.32641861434468,101.09504088938148,-0.018373951627088592,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2017B1,2017-02-01,2017,1,27,Alagoas,Northeast,1540448374.06,2432887181.3894563,693128606.18,1094683683.9362855,,,0,0,0,0.4499525059403275,1068290080.7,1687190098.0949762,104428199.99,164927324.67342645,82011341.98,129523550.41008183,163722585.7,258573144.5213316,5898645.92,5898645.92,9315950.01038591,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,581241954.33,581241954.33,TRUE,FALSE,FALSE,FALSE,3375823,2465000,1.5793370439136152,917976949.9501147,271.9268604870915,324.2716469247012,2.759608548903752,499.7863033977126,48.85544196879589,38.36799216371292,76.5955870676074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.64569261663848,312.39567940229733,51.63839867340925,732.897806993527,74.84771181317083,70.27552768820007,91.93994784332475,-0.02076441143057314,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2017B2,2017-04-01,2017,2,27,Alagoas,Northeast,1392433508.16,2190572989.826755,654804472.76,1030136795.214916,,,0,0,0,0.4702590600719431,1290976234.49,2030960655.0039237,172567374.7,271482571.8627389,103062687.4,162137967.77681118,171482684.57,269776140.00284386,99159713.41,93261067.49,146718083.3043621,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1122405858,541163903.67,TRUE,FALSE,FALSE,FALSE,3375823,2471000,1.573197554489649,851357729.831716,252.1926445289685,305.15130538980156,43.46142653342965,601.6194139929504,80.41967006645162,48.029167339878654,79.91418389022287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,265.0787795943561,307.71305735290684,63.29721189774418,642.7786950336807,79.53016179713902,56.107406727921514,82.7545176883545,0.006044996348299165,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
AL,2017B3,2017-06-01,2017,3,27,Alagoas,Northeast,1496305099.3,2352117783.5141115,661697817.5,1040156318.7763876,,,0,0,0,0.4422211872495488,1375866742.04,2162794628.7236896,176190047.62,276962061.06567013,103947734.12,163400708.9156009,185603583.12,291759674.3770528,191322611.5,92162898.09,144875528.17877895,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1647285421.88,524879563.8800001,TRUE,FALSE,FALSE,FALSE,3375823,2471000,1.5719506567306873,825084775.1456829,244.40996318399482,308.11932935357913,42.91561737057273,640.671809133266,82.04282661314593,48.403221648647126,86.42623572890308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259.01001411055466,315.40099961305935,53.89904098429757,699.699143094805,78.20516762745942,53.16734772294773,86.42676202676296,0.004942105319393288,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2017B4,2017-08-01,2017,4,27,Alagoas,Northeast,1355452744.74,2121572744.6321745,628307432.86,983435187.9683412,,,0,0,0,0.4635406400541987,1392527513.5700002,2179602668.116047,193663955.83,303125410.9750539,119741999.4,187421777.1889435,183193816.17,286737408.50034624,292781107,101458495.5,158804192.62087607,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2157510657.29,510225235.40999985,TRUE,FALSE,FALSE,FALSE,3375823,2477000,1.5652133597908129,798611354.9661443,236.56789913634225,291.3171656121607,47.04162292302531,645.6507548280958,89.79304038601961,55.5188400543937,84.93851973292031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250.72303250134632,302.23763095543603,45.20180986893299,668.9057663922191,76.73857718743722,53.372722849383486,84.03459359745662,0.003370607158131904,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2017B5,2017-10-01,2017,5,27,Alagoas,Northeast,1337564462.92,2081487332.3722377,645848568.23,1005054822.1554356,,,0,0,0,0.48285416227346967,1364352924.6799994,2123174926.019462,177944621.9,276913365.0127265,127834759.8,198933539.6812665,190977480.62,297194802.71708596,409233597.44,116452490.44,181220711.51987293,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2695350619.78,537839962.4900002,TRUE,FALSE,FALSE,FALSE,3375823,2478000,1.5561772087067858,836974291.558651,247.93192402523798,297.72142145942945,53.68193519620932,628.9354998823878,82.02840167056344,58.92890109501194,88.03625152061763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250.68664388284407,312.8419314605632,43.69472565452779,701.0269874934173,81.98587051119115,61.193058080493145,88.94658458174976,0.02478064887391767,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2017B6,2017-12-01,2017,6,27,Alagoas,Northeast,1966840704.02,3038832616.0284595,759647479.06,1173679968.7606275,,,0,0,0,0.38622725140239694,2333712062.220001,3605660751.5791297,248120193.88,383353738.9768104,171001139.51,264202301.21276608,226325859.22,349680785.7609845,659204688.67,249971091.22999996,386213435.3541552,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3301257770.7,605907150.9199996,TRUE,FALSE,FALSE,FALSE,3375823,2478000,1.5450324013619554,936146180.3883077,277.30902372201024,347.67224725959494,114.40571243046664,1068.083472261173,113.55860155488318,78.2630787256222,103.58386259024377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251.19407411855525,323.66381706460254,46.5347107561589,639.4387856177295,105.39049975504216,33.39513884315567,85.39223570168828,-0.018373951627088592,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2018B1,2018-02-01,2018,1,27,Alagoas,Northeast,1482370397.3,2276401283.9839396,532400287.6,817580208.3565116,704846607.18,15929168.37,720775775.55,1106858922.6518953,0.4862319005174591,0.35915469478459483,938704309.02,1441520755.0194547,135447186.53,207999397.37767467,67711785.32,103981565.824603,148688466.85,228333362.2065332,10583603.6,10583603.6,16252705.037890226,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,475639675.49,475639675.49,TRUE,FALSE,FALSE,FALSE,3322820,2485000,1.5356494491054282,730415805.6389031,219.8180478144778,246.0501045366621,4.8912384775251825,433.82450900724524,62.597250942775915,31.29316840051613,68.71674126390631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,201.53687994402478,234.17413701425826,53.770028602030685,666.9360126030596,88.58952078715086,63.20070392500328,84.06110203962366,0.465467489086886,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2018B2,2018-04-01,2018,2,27,Alagoas,Northeast,1242016773.09,1901405766.792403,489947611.09,750061700.7248597,524513332.17,,524513332.17,802978426.8261805,0.42230776873090775,0.3944774512755288,1375800599.17,2106215672.6837716,232159735.73,355413767.2680489,144714464.94,221543641.06583133,198545125.46,303953098.4585257,188043179.51,177459575.91,271673191.79461485,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,880641062.39,405001386.9,TRUE,FALSE,FALSE,FALSE,3322820,2498000,1.5309018428647438,620017369.5679871,186.59372748688978,225.7304641012332,81.75982803601003,633.86390857277,106.96148670949641,66.67338016077649,91.47443992106876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,199.47986255227735,228.2922160643385,101.59561340032457,675.0231896135003,106.07197844018381,74.75161954881935,94.31477371920039,0.42835276507920694,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2018B3,2018-06-01,2018,3,27,Alagoas,Northeast,1419620892.13,2137705138.40922,550925086.05,829598517.362323,633191530.63,,633191530.63,953477647.5387328,0.4460286081588719,0.3880790210289112,1245079226.7999997,1874875380.893735,193464489.6,291324279.46810246,116657013.93,175665418.48751578,179960745.32,270989960.85166675,322036342.73,133993163.22000004,201770680.54931748,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1286519787.73,405878725.34000003,TRUE,FALSE,FALSE,FALSE,3322820,2498000,1.5058281758602508,611183620.599216,183.9352178568854,249.66700494228488,60.722723635140476,564.2422342750239,87.6738070277964,52.86636606482318,81.55421023457988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,198.53526878344525,256.94867520176507,71.70614724886532,623.2695682365628,83.83614804210988,57.63049213912379,81.55473653243976,0.4509707134782652,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2018B4,2018-08-01,2018,4,27,Alagoas,Northeast,1286108775.71,1932024540.4154155,574034191.52,862328417.3159533,484205274.9,,484205274.9,727385188.0755179,0.37648858638157806,0.44633409114489775,1374637570.87,2065014694.913122,235670087.11,354029457.1794659,121201305.79,182071611.31250516,197042241.68,296001748.5411092,473432732.06,151396389.32999998,227431415.63152012,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1714968481.64,428448693.9100001,TRUE,FALSE,FALSE,FALSE,3322820,2486000,1.5022248326925816,643626267.526305,193.69880629293942,259.51704194508073,68.44530116934415,621.4645075306884,106.54487970442753,54.79430463055632,89.0814875741416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,207.8539396579435,270.4375072883561,66.60548811525183,644.7195190948116,93.49041650584513,52.648187425546105,88.17756143867791,0.37985919353971,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AL,2018B5,2018-10-01,2018,5,27,Alagoas,Northeast,1305149335.75,1942522335.36857,534295249.22,795219693.9170582,449402764.32,,449402764.32,668869747.9712735,0.34433053138838865,0.40937480071042515,1594797758.8100004,2373621302.9629655,219387844.18,326526456.21055675,129501022.37,192743176.21456897,192449768.1,286433102.1215491,642232560.93,168799828.86999995,251233654.8812953,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2176168750.96,461200269.31999993,TRUE,FALSE,FALSE,FALSE,3322820,2492000,1.4883525449233792,686428594.5617698,206.58013210519073,239.3207257441144,75.60856588117782,714.3394174114052,98.26787373693331,58.0059034839591,86.20181114882814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,209.33485196279682,254.44123574524815,65.62135633949629,786.4309050224347,98.22534257756102,60.27006046944031,87.11214420996028,0.3691111802623063,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
AM,2015B1,2015-02-01,2015,1,13,Amazonas,North,2312808178.82,4222803684.0865927,1190399063.15,2173471019.1001415,,,0,0,0,0.514698570357592,1952873836.69,3565623343.799435,359423910.8,656248377.4376065,217382105.5,396903627.5322438,197983452.57,361484908.500856,39283070.92,39283070.92,71724364.39923246,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1062698496.73,1062698496.73,TRUE,FALSE,FALSE,FALSE,3938336,2629000,1.825833946264007,1940310989.9733639,492.6727912431453,551.8754669739051,18.21184490079883,905.36291057935,166.63087594293793,100.77952402543708,91.78620323427356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,495.32541733234245,570.4871816316343,53.871156069183606,1164.2700744745782,221.43163971089308,167.8479274346923,104.4781681498134,-0.027546523521078843,TRUE,FALSE,TRUE,treated_unit,pre,TRUE,2016-01-25,2017-05-04
