state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,resident_population_annual,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,fiscal_deflator_factor,fiscal_population_denominator,fiscal_population_source,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,instability_start_date,removal_date,icms_revenue_real_pc_ma4_v4,state_tax_revenue_real_pc_ma4_v4,public_investment_liquidated_real_pc_ma4_v4,liquidated_expenditure_total_real_pc_ma4_v4
AC,2019B5,2019-10-01,2019,5,12,Acre,North,939602144.31,1363884383.8075447,281660136.46,408845237.3009421,421138836.71,8032277.88,429171114.59,622965565.4951975,0.45675833882346367,0.29976531893383246,959529732.2799996,1392810377.8613286,138007837.89,200325995.50891733,216489854.01,314246974.55734795,104883574.85,152244299.0600807,66589173.61,18830880.61,27334062.776308153,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,992764653.7,203239517.34000003,TRUE,FALSE,881935,629000,FALSE,TRUE,FALSE,,post,1.4515552056441057,881935,resident_population_annual,295013379.3874725,334.5069414270581,463.57751682487043,30.993284965794704,1579.2664741294184,227.14371865150758,356.31534586715344,172.62530578793303,2018-11-07,2018-12-10,313.85132849917534,453.40097506879596,27.3870346293184,1593.0756360536589
AC,2019B6,2019-12-01,2019,6,12,Acre,North,1316705081.99,1879951187.6797931,310438231.28,443234198.4387378,745624777.26,30531717.62,776156494.88,1108172471.0667768,0.5894687470234088,0.23576899301612755,1347444272.8200006,1923839662.8589408,180288606.8,257410550.8627249,340801979.78,486586628.55825573,149015946.29,212760404.0137223,135808109.76,69218936.14999999,98828676.97940011,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,1201090624.31,208325970.6099999,TRUE,FALSE,881935,629000,FALSE,TRUE,FALSE,,post,1.4277693717400497,881935,resident_population_annual,297441440.17497563,337.26004770756987,502.5701422879666,112.05891248153222,2181.384867205566,291.87020683239115,551.7261799999497,241.24272652034708,2018-11-07,2018-12-10,338.15594231591564,476.1150773299875,52.729927813516454,1824.2911674483996
AL,2015B1,2015-02-01,2015,1,27,Alagoas,Northeast,1371131230.2,2503457944.881889,547927339.26,1000424336.1070232,,,0,0,0,0.3996169930285058,767255185.02,1400880562.2565875,78684510.99,143664851.21072534,100758353.87,183968022.86552745,139772893.55,255202093.81113553,5940,5940,10845.453640808202,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,493551286.75,493551286.75,TRUE,FALSE,3340932,2389000,FALSE,TRUE,FALSE,,pre,1.8258339462640072,3340932,resident_population_annual,901142693.5704311,269.7279362676137,299.44468672425035,0.0032462359727190504,419.3083134456456,43.00142930497398,55.06488095702859,76.38649748367686,2018-11-07,2018-12-10,,,,
AL,2015B2,2015-04-01,2015,2,27,Alagoas,Northeast,1288043232.72,2304747801.542938,541724372.32,969329308.5436058,,,0,0,0,0.4205793396981126,1312182281.77,2347940777.381055,207229265.52,370803698.1910862,172000334.66,307767148.72773176,163315246.39,292226569.3527534,40080309.74,40074369.74,71706689.03825663,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,908952612.73,415401325.98,TRUE,FALSE,3340932,2398000,FALSE,TRUE,FALSE,,pre,1.7893404064364613,3340932,resident_population_annual,743294377.4632982,222.48114522034516,290.13739535662677,21.463079475504628,702.780175526187,110.98810098232654,92.12014753001012,87.46857743670131,2018-11-07,2018-12-10,,,,
AL,2015B3,2015-06-01,2015,3,27,Alagoas,Northeast,1331286553.51,2346092227.443868,572615745.05,1009106075.0458436,,,0,0,0,0.4301220826878116,1258658495.14,2218101658.631354,156711631.73,276168898.5609041,157888467.05,278242805.33172977,160968705.75,283671031.17363334,103050111.75,62969802.01,110970070.770891,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1358071372.26,449118759.53,TRUE,FALSE,3340932,2398000,FALSE,TRUE,FALSE,,pre,1.7622744113641688,3340932,resident_population_annual,791470497.5833364,236.90110950577156,302.043284642083,33.21530362512347,663.9170323225237,82.66223274251139,83.28298969620745,84.90775363689933,2018-11-07,2018-12-10,,,,
AL,2015B4,2015-08-01,2015,4,27,Alagoas,Northeast,1140977439.93,1993941845.2550528,503513931.82,879927563.148306,,,0,0,0,0.4413005149785354,1187713627.52,2075616764.374495,174837506.27,305541378.53346473,156428703.02,273370643.3053483,169232687.62,295746546.4445966,181764888.24,78714776.49000001,137559851.04573044,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1760112310.34,402040938.0799999,TRUE,FALSE,3340932,2416000,FALSE,TRUE,FALSE,,pre,1.7475734186097343,3340932,resident_population_annual,702596056.58153,210.29941842022825,263.3778727457805,41.17409484710567,621.2687849900851,91.4539351694272,81.82466548416677,88.52216879738845,2018-11-07,2018-12-10,234.85240235348965,288.7508098671851,23.96393104592662,601.8185765711104
AL,2015B5,2015-10-01,2015,5,27,Alagoas,Northeast,1109228948.68,1912369165.5099723,498163557.58,858860227.2149849,,,0,0,0,0.4491079665499377,1185956370.13,2044651283.7369452,163754573.07,282321514.07784843,154319773.66,266055422.6672998,171500006.44,295675049.40337944,288936989.94,107172101.7,184770351.45708713,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2197363837.94,437251527.60000014,TRUE,FALSE,3340932,2421000,FALSE,TRUE,FALSE,,pre,1.7240527014605254,3340932,resident_population_annual,753844677.3765217,225.6390364654299,257.0720467267771,55.30503208598293,612.0002693071709,84.50381931683987,79.63509064754979,88.50076846921142,2018-11-07,2018-12-10,223.83017740294372,278.1576498678169,37.789377508429176,649.9915655364916
AL,2015B6,2015-12-01,2015,6,27,Alagoas,Northeast,1559666940.46,2636750990.894803,595402607.93,1006579273.8914826,,,0,0,0,0.381749841895344,1954763359.04,3304695438.6257706,235047385.4,397367803.5247022,262333295.14,443496978.72103715,242802327.34,410478199.2856047,462422557.82,173485567.88,293292260.7685864,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2671438265.12,474074427.1799998,TRUE,FALSE,3340932,2421000,FALSE,TRUE,FALSE,,pre,1.690585933761687,3340932,resident_population_annual,801463558.146637,239.89220916398088,301.2869683942931,87.78755771401106,989.1537566839943,118.93920724058502,132.74648472972126,122.86338042366762,2018-11-07,2018-12-10,228.18294338885266,280.9450431272334,54.37049706805578,721.5849608259435
AL,2016B1,2016-02-01,2016,1,27,Alagoas,Northeast,1445111653.27,2390931781.8703938,642397271.37,1062843863.4688562,,,0,0,0,0.4445312373728237,767497860.87,1269822317.1332858,105347574.9,174297165.48297846,67922939.38,112378247.11621504,136810804.55,226352960.31395188,25161423.32,25161423.32,41629480.017515935,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,552199992.35,552199992.35,TRUE,FALSE,3358963,2428000,FALSE,TRUE,FALSE,,pre,1.654496229727434,3358963,resident_population_annual,913612805.398593,271.9925183452729,316.42023549198257,12.39355122920852,378.0399835107698,51.8901713067332,33.45623250872815,67.38775041998137,2018-11-07,2018-12-10,236.955795598728,284.53928083970834,49.165058969077045,650.1156986230051
AL,2016B2,2016-04-01,2016,2,27,Alagoas,Northeast,1323964028.95,2167889960.372664,617606884.83,1011284095.1893848,,,0,0,0,0.46648313045166895,1434502004.2400002,2348887450.9624653,156696472.1,256578503.0887981,90322294.65,147895857.80880103,161110553.36,263806223.96231177,72577166.05,47415742.73,77639656.65253139,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1044921785.68,492721793.3299999,TRUE,FALSE,3358963,2431000,FALSE,TRUE,FALSE,,pre,1.637423610437482,3358963,resident_population_annual,806794297.7756393,240.19148105401555,301.0703289048986,23.11417442006101,699.2894684944328,76.38622488214313,44.030213434563294,78.5379963882638,2018-11-07,2018-12-10,244.4288112571748,293.9623948794879,44.65007886231588,669.6208694990919
AL,2016B3,2016-06-01,2016,3,27,Alagoas,Northeast,1497234820.75,2424152675.2232966,609253520.75,986434146.2987744,,,0,0,0,0.4069191500935108,1219547918.6599998,1974553562.7482448,161921767.94,262165347.40489992,106794161.69,172908984.73050547,159456664.57,258174131.83452332,155479826.15,82902660.10000001,134226577.20708948,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1520849163.31,475927377.63,TRUE,FALSE,3358963,2431000,FALSE,TRUE,FALSE,,pre,1.6190864930652507,3358963,resident_population_annual,770567588.8006979,229.4063938187762,293.67222749961053,39.96071918835947,587.8461783438057,78.0494895016408,51.476894723313556,76.86126100064911,2018-11-07,2018-12-10,245.3706505955114,303.1124400726962,40.81400063791001,663.5823467582507
AL,2016B4,2016-08-01,2016,4,27,Alagoas,Northeast,1396229294.75,2239068089.774302,666512636.4,1068855367.2423812,,,0,0,0,0.4773661739559343,1235669224.5899997,1981585360.441116,181157759.27,290514286.9596504,110886477.74,177823495.63118023,161256273.14,258599197.72586685,272017276.25,116537450.1,186885697.6169494,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2055607160.42,534757997.11000013,TRUE,FALSE,3358963,2451000,FALSE,TRUE,FALSE,,pre,1.6036535676435695,3358963,resident_population_annual,857566569.8913814,255.306941425488,318.20992587366436,55.63791492104838,589.9396213775252,86.48927867310547,52.93999833614726,76.98780776265379,2018-11-07,2018-12-10,249.22433366088816,307.343179442539,32.77658993966934,563.7788129316334
AL,2016B5,2016-10-01,2016,5,27,Alagoas,Northeast,1286564121.16,2056205496.2911313,607331271.83,970645674.5275784,,,0,0,0,0.47205674543637527,1065876982.1100006,1703500099.9473908,156612660.64,250300632.74762937,111536446.17,178259170.98073062,161863191.65,258692107.7962845,349655880.14,77638603.88999999,124083146.27882792,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2574885196.7,519278036.27999973,TRUE,FALSE,3358963,2453000,FALSE,TRUE,FALSE,,pre,1.5982145487138275,3358963,resident_population_annual,829917712.4102423,247.07557433953346,288.97182687858674,36.94090892898431,507.15059973789255,74.51723426177347,53.06970364982604,77.01546810616387,2018-11-07,2018-12-10,242.9950976594533,300.48107728919007,38.91342936461329,596.0564669884141
AL,2016B6,2016-12-01,2016,6,27,Alagoas,Northeast,2426666219.87,3859784954.266874,712517546.4,1133309757.529488,,,0,0,0,0.29361992208313287,2648410022.13,4212484219.067671,269595277.93,428810435.0631936,211590139.43,336549142.9995245,251909219.7,400679503.4593825,529714100.51,180058220.37,286395386.47116727,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3164014702,589129505.3000002,TRUE,FALSE,3358963,2453000,FALSE,TRUE,FALSE,,pre,1.5905710157673223,3358963,resident_population_annual,937052315.6635214,278.97071675499893,337.39870237614645,85.26303697634278,1254.1025962678573,127.661553599487,100.1943584968112,119.28666777793697,2018-11-07,2018-12-10,252.68990658469914,309.56317065700205,54.45064500368373,734.7597489317702
AL,2017B1,2017-02-01,2017,1,27,Alagoas,Northeast,1540448374.06,2432887181.3894563,693128606.18,1094683683.9362855,,,0,0,0,0.4499525059403275,1068290080.7,1687190098.0949762,104428199.99,164927324.67342645,82011341.98,129523550.41008183,163722585.7,258573144.5213316,5898645.92,5898645.92,9315950.01038591,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,581241954.33,581241954.33,TRUE,FALSE,3375823,2465000,FALSE,TRUE,FALSE,,pre,1.5793370439136152,3375823,resident_population_annual,917976949.9501147,271.9268604870915,324.2716469247012,2.759608548903752,499.7863033977126,48.85544196879589,38.36799216371292,76.5955870676074,2018-11-07,2018-12-10,263.32002325177797,317.2130255132747,45.1503673438198,712.7447801952469
AL,2017B2,2017-04-01,2017,2,27,Alagoas,Northeast,1392433508.16,2190572989.826755,654804472.76,1030136795.214916,,,0,0,0,0.4702590600719431,1290976234.49,2030960655.0039237,172567374.7,271482571.8627389,103062687.4,162137967.77681118,171482684.57,269776140.00284386,99159713.41,93261067.49,146718083.3043621,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1122405858,541163903.67,TRUE,FALSE,3375823,2471000,FALSE,TRUE,FALSE,,pre,1.573197554489649,3375823,resident_population_annual,851357729.831716,252.1926445289685,305.15130538980156,43.46142653342965,601.6194139929504,80.41967006645162,48.029167339878654,79.91418389022287,2018-11-07,2018-12-10,262.5414490276481,313.948370392309,42.10624524691512,715.6647283491031
AL,2017B3,2017-06-01,2017,3,27,Alagoas,Northeast,1496305099.3,2352117783.5141115,661697817.5,1040156318.7763876,,,0,0,0,0.4422211872495488,1375866742.04,2162794628.7236896,176190047.62,276962061.06567013,103947734.12,163400708.9156009,185603583.12,291759674.3770528,191322611.5,92162898.09,144875528.17877895,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1647285421.88,524879563.8800001,TRUE,FALSE,3375823,2471000,FALSE,TRUE,FALSE,,pre,1.5719506567306873,3375823,resident_population_annual,825084775.1456829,244.40996318399482,308.11932935357913,42.91561737057273,640.671809133266,82.04282661314593,48.403221648647126,86.42623572890308,2018-11-07,2018-12-10,261.87504623876345,318.7352460110571,43.59992235731223,749.0450306979466
AL,2017B4,2017-08-01,2017,4,27,Alagoas,Northeast,1355452744.74,2121572744.6321745,628307432.86,983435187.9683412,,,0,0,0,0.4635406400541987,1392527513.5700002,2179602668.116047,193663955.83,303125410.9750539,119741999.4,187421777.1889435,183193816.17,286737408.50034624,292781107,101458495.5,158804192.62087607,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2157510657.29,510225235.40999985,TRUE,FALSE,3375823,2477000,FALSE,TRUE,FALSE,,pre,1.5652133597908129,3375823,resident_population_annual,798611354.9661443,236.56789913634225,291.3171656121607,47.04162292302531,645.6507548280958,89.79304038601961,55.5188400543937,84.93851973292031,2018-11-07,2018-12-10,251.27434183409926,307.21486182006066,34.04456884398286,596.9320703380063
AL,2017B5,2017-10-01,2017,5,27,Alagoas,Northeast,1337564462.92,2081487332.3722377,645848568.23,1005054822.1554356,,,0,0,0,0.48285416227346967,1364352924.6799994,2123174926.019462,177944621.9,276913365.0127265,127834759.8,198933539.6812665,190977480.62,297194802.71708596,409233597.44,116452490.44,181220711.51987293,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2695350619.78,537839962.4900002,TRUE,FALSE,3375823,2478000,FALSE,TRUE,FALSE,,pre,1.5561772087067858,3375823,resident_population_annual,836974291.558651,247.93192402523798,297.72142145942945,53.68193519620932,628.9354998823878,82.02840167056344,58.92890109501194,88.03625152061763,2018-11-07,2018-12-10,245.27560771863588,300.5773054537427,46.77515050580925,629.219369459175
AL,2017B6,2017-12-01,2017,6,27,Alagoas,Northeast,1966840704.02,3038832616.0284595,759647479.06,1173679968.7606275,,,0,0,0,0.38622725140239694,2333712062.220001,3605660751.5791297,248120193.88,383353738.9768104,171001139.51,264202301.21276608,226325859.22,349680785.7609845,659204688.67,249971091.22999996,386213435.3541552,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3301257770.7,605907150.9199996,TRUE,FALSE,3375823,2478000,FALSE,TRUE,FALSE,,pre,1.5450324013619554,3375823,resident_population_annual,936146180.3883077,277.30902372201024,347.67224725959494,114.40571243046664,1068.083472261173,113.55860155488318,78.2630787256222,103.58386259024377,2018-11-07,2018-12-10,251.55470251689633,311.207540921191,64.5112219800685,745.8353840262307
AL,2018B1,2018-02-01,2018,1,27,Alagoas,Northeast,1482370397.3,2276401283.9839396,532400287.6,817580208.3565116,704846607.18,15929168.37,720775775.55,1106858922.6518953,0.4862319005174591,0.35915469478459483,938704309.02,1441520755.0194547,135447186.53,207999397.37767467,67711785.32,103981565.824603,148688466.85,228333362.2065332,10583603.6,10583603.6,16252705.037890226,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,475639675.49,475639675.49,TRUE,FALSE,3322820,2485000,FALSE,TRUE,FALSE,,pre,1.5356494491054282,3322820,resident_population_annual,730415805.6389031,219.8180478144778,246.0501045366621,4.8912384775251825,433.82450900724524,62.597250942775915,31.29316840051613,68.71674126390631,2018-11-07,2018-12-10,245.40672367451708,295.6902347169618,55.00512725680661,694.1235589947255
AL,2018B2,2018-04-01,2018,2,27,Alagoas,Northeast,1242016773.09,1901405766.792403,489947611.09,750061700.7248597,524513332.17,,524513332.17,802978426.8261805,0.42230776873090775,0.3944774512755288,1375800599.17,2106215672.6837716,232159735.73,355413767.2680489,144714464.94,221543641.06583133,198545125.46,303953098.4585257,188043179.51,177459575.91,271673191.79461485,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,880641062.39,405001386.9,TRUE,FALSE,3322820,2498000,FALSE,TRUE,FALSE,,pre,1.5309018428647438,3322820,resident_population_annual,620017369.5679871,186.59372748688978,225.7304641012332,81.75982803601003,633.86390857277,106.96148670949641,66.67338016077649,91.47443992106876,2018-11-07,2018-12-10,232.91318076215396,279.29355933922994,63.68467853505279,691.176847430894
AL,2018B3,2018-06-01,2018,3,27,Alagoas,Northeast,1419620892.13,2137705138.40922,550925086.05,829598517.362323,633191530.63,,633191530.63,953477647.5387328,0.4460286081588719,0.3880790210289112,1245079226.7999997,1874875380.893735,193464489.6,291324279.46810246,116657013.93,175665418.48751578,179960745.32,270989960.85166675,322036342.73,133993163.22000004,201770680.54931748,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1286519787.73,405878725.34000003,TRUE,FALSE,3322820,2498000,FALSE,TRUE,FALSE,,pre,1.5058281758602508,3322820,resident_population_annual,611183620.599216,183.9352178568854,249.66700494228488,60.722723635140476,564.2422342750239,87.6738070277964,52.86636606482318,81.55421023457988,2018-11-07,2018-12-10,216.9140042200658,267.27995520994375,65.44487564478558,675.0035310290531
AL,2018B4,2018-08-01,2018,4,27,Alagoas,Northeast,1286108775.71,1932024540.4154155,574034191.52,862328417.3159533,484205274.9,,484205274.9,727385188.0755179,0.37648858638157806,0.44633409114489775,1374637570.87,2065014694.913122,235670087.11,354029457.1794659,121201305.79,182071611.31250516,197042241.68,296001748.5411092,473432732.06,151396389.32999998,227431415.63152012,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1714968481.64,428448693.9100001,TRUE,FALSE,3322820,2486000,FALSE,TRUE,FALSE,,pre,1.5022248326925816,3322820,resident_population_annual,643626267.526305,193.69880629293942,259.51704194508073,68.44530116934415,621.4645075306884,106.54487970442753,54.79430463055632,89.0814875741416,2018-11-07,2018-12-10,196.0114498627981,245.24115388131523,53.95477282950496,563.3487898464318
AL,2018B5,2018-10-01,2018,5,27,Alagoas,Northeast,1305149335.75,1942522335.36857,534295249.22,795219693.9170582,449402764.32,,449402764.32,668869747.9712735,0.34433053138838865,0.40937480071042515,1594797758.8100004,2373621302.9629655,219387844.18,326526456.21055675,129501022.37,192743176.21456897,192449768.1,286433102.1215491,642232560.93,168799828.86999995,251233654.8812953,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2176168750.96,461200269.31999993,TRUE,FALSE,3322820,2492000,FALSE,TRUE,FALSE,,pre,1.4883525449233792,3322820,resident_population_annual,686428594.5617698,206.58013210519073,239.3207257441144,75.60856588117782,714.3394174114052,98.26787373693331,58.0059034839591,86.20181114882814,2018-11-07,2018-12-10,192.70197093547634,243.5588091831783,71.63410468041812,633.4775169474718
