pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AL,retail,consumption,2015-12-01,post,-0.14813896998839482
AL,retail,consumption,2016-01-01,post,-2.4197009503574236
AL,retail,consumption,2016-02-01,post,-1.4312867196538406
AL,retail,consumption,2016-03-01,post,-2.141635259737413
AL,services,consumption,2011-04-01,pre,1.0066048117934798
AL,services,consumption,2011-05-01,pre,0.4869609524956786
AL,services,consumption,2011-06-01,pre,1.110836924327998
AL,services,consumption,2011-07-01,pre,-1.5052579980881404
AL,services,consumption,2011-08-01,pre,-1.424260761198596
AL,services,consumption,2011-09-01,pre,-1.402772693068954
AL,services,consumption,2011-10-01,pre,1.756906467191385
AL,services,consumption,2011-11-01,pre,0.39831284579784665
AL,services,consumption,2011-12-01,pre,1.2075315524848236
AL,services,consumption,2012-01-01,pre,-1.8875389886803475
AL,services,consumption,2012-02-01,pre,-0.6588443434557405
AL,services,consumption,2012-03-01,pre,-1.793933139238419
AL,services,consumption,2012-04-01,pre,1.6734022969972102
AL,services,consumption,2012-05-01,pre,-0.055396888092616337
AL,services,consumption,2012-06-01,pre,1.4324434164422115
AL,services,consumption,2012-07-01,pre,0.38593411556477975
AL,services,consumption,2012-08-01,pre,-0.8446546782646038
AL,services,consumption,2012-09-01,pre,0.4683496746645659
AL,services,consumption,2012-10-01,pre,-3.4213120859055834
AL,services,consumption,2012-11-01,pre,0.681782437410547
AL,services,consumption,2012-12-01,pre,2.8138983663040023
AL,services,consumption,2013-01-01,pre,-1.310942525196026
AL,services,consumption,2013-02-01,pre,2.9962756513032645
AL,services,consumption,2013-03-01,pre,-0.11273099180455404
AL,services,consumption,2013-04-01,pre,-2.7813629361467775
AL,services,consumption,2013-05-01,pre,-0.07633585901143647
AL,services,consumption,2013-06-01,pre,-1.94186458407043
