dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
RS,2016-04-01,-7,-7,pre,7.844935042366785
RS,2016-06-01,-6,-6,pre,-6.35945739895169
RS,2016-08-01,-5,-5,pre,-1.6382034047739467
RS,2016-10-01,-4,-4,pre,10.344053809551951
RS,2016-12-01,-3,-3,pre,1.950256649332971
RS,2017-02-01,-2,-2,pre,5.42249060215903
RS,2017-04-01,-1,-1,pre,4.011444543102357
RS,2018-02-01,4,1,post,51.74839250597091
RS,2018-04-01,5,2,post,57.692756769396965
RS,2018-06-01,6,3,post,58.500204474831435
RS,2018-08-01,7,4,post,57.01139267422059
RS,2018-10-01,8,5,post,51.96260045597376
RS,2018-12-01,9,6,post,36.07940395770714
RS,2019-02-01,10,7,post,29.548442219670903
RS,2019-04-01,11,8,post,29.350531450441395
RS,2019-06-01,12,9,post,31.4813833865353
RS,2019-08-01,13,10,post,36.50604196090734
RS,2019-10-01,14,11,post,43.826625866374684
RS,2019-12-01,15,12,post,57.951922567108
SC,2015-08-01,-11,-11,pre,49.066189736039746
SC,2015-10-01,-10,-10,pre,55.47979880777075
SC,2015-12-01,-9,-9,pre,36.97686260641592
SC,2016-02-01,-8,-8,pre,17.357757498138255
SC,2016-04-01,-7,-7,pre,9.315194648444105
SC,2016-06-01,-6,-6,pre,-4.9440969801121355
SC,2016-08-01,-5,-5,pre,-0.2892234490094552
SC,2016-10-01,-4,-4,pre,11.701356851985565
SC,2016-12-01,-3,-3,pre,3.2865528337517844
SC,2017-02-01,-2,-2,pre,6.731743170030654
SC,2017-04-01,-1,-1,pre,5.315028136567662
SC,2018-02-01,4,1,post,53.03325353915642
SC,2018-04-01,5,2,post,58.95202306615238
SC,2018-06-01,6,3,post,59.71112629415086
SC,2018-08-01,7,4,post,58.187680815904855
SC,2018-10-01,8,5,post,53.10916529534086
SC,2018-12-01,9,6,post,37.21181754768571
SC,2019-02-01,10,7,post,30.73054321869955
SC,2019-04-01,11,8,post,30.509169749775367
SC,2019-06-01,12,9,post,32.641854608295375
SC,2019-08-01,13,10,post,37.71953776155851
SC,2019-10-01,14,11,post,45.025714187992946
SC,2019-12-01,15,12,post,59.238975509569116
SE,2015-08-01,-11,-11,pre,47.46986851270435
SE,2015-10-01,-10,-10,pre,53.812590136693984
SE,2015-12-01,-9,-9,pre,35.38898342633746
SE,2016-02-01,-8,-8,pre,15.818675430198766
SE,2016-04-01,-7,-7,pre,7.804862443066497
SE,2016-06-01,-6,-6,pre,-6.400913370047078
SE,2016-08-01,-5,-5,pre,-1.644104921805706
