nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,trimestre_codigo,trimestre,condicao_em_relacao_a_forca_de_trabalho_e_condicao_de_ocupacao_codigo,condicao_em_relacao_a_forca_de_trabalho_e_condicao_de_ocupacao,downloaded_at
3,Unidade da Federação,1572,Mil pessoas,3210,13,Amazonas,1641,Pessoas de 14 anos ou mais de idade,202601,1º trimestre 2026,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,306,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201201,1º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,309,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201202,2º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,307,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201203,3º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,309,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201204,4º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,313,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201301,1º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,318,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201302,2º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,319,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201303,3º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,321,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201304,4º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,326,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201401,1º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,330,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201402,2º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,334,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201403,3º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,339,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201404,4º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,341,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201501,1º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,342,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201502,2º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,345,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201503,3º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,348,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201504,4º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,348,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201601,1º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,350,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201602,2º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,355,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201603,3º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,360,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201604,4º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,366,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201701,1º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,367,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201702,2º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,368,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201703,3º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,369,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201704,4º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,381,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201801,1º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,385,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201802,2º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,390,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201803,3º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,394,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201804,4º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,393,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201901,1º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,393,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201902,2º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,392,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201903,3º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,397,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,201904,4º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,402,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202001,1º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,401,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202002,2º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,407,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202003,3º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,416,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202004,4º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,418,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202101,1º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,421,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202102,2º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,422,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202103,3º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,425,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202104,4º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,435,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202201,1º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,441,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202202,2º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,445,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202203,3º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,447,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202204,4º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,453,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202301,1º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,446,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202302,2º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,455,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202303,3º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,457,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202304,4º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,460,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202401,1º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,465,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202402,2º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,473,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202403,3º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,477,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202404,4º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,480,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202501,1º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,486,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202502,2º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,494,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,501,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202504,4º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,504,14,Roraima,1641,Pessoas de 14 anos ou mais de idade,202601,1º trimestre 2026,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5513,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201201,1º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5556,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201202,2º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5565,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201203,3º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5616,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201204,4º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5664,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201301,1º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5691,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201302,2º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5755,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201303,3º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5757,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201304,4º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5793,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201401,1º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5793,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201402,2º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5836,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201403,3º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5847,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201404,4º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5838,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201501,1º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5880,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201502,2º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5916,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201503,3º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5963,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201504,4º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5994,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201601,1º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6033,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201602,2º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6046,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201603,3º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6080,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201604,4º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6113,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201701,1º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6132,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201702,2º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6189,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201703,3º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6208,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201704,4º trimestre 2017,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6223,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201801,1º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6243,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201802,2º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6255,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201803,3º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6287,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201804,4º trimestre 2018,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6290,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201901,1º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6290,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201902,2º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6336,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201903,3º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6366,15,Pará,1641,Pessoas de 14 anos ou mais de idade,201904,4º trimestre 2019,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6354,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202001,1º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6398,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202002,2º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6411,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202003,3º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6438,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202004,4º trimestre 2020,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6457,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202101,1º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6533,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202102,2º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6532,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202103,3º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6544,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202104,4º trimestre 2021,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6558,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202201,1º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6557,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202202,2º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6578,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202203,3º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6639,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202204,4º trimestre 2022,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6626,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202301,1º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6672,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202302,2º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6664,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202303,3º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6628,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202304,4º trimestre 2023,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6683,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202401,1º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6705,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202402,2º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6704,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202403,3º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6724,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202404,4º trimestre 2024,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6743,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202501,1º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6748,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202502,2º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6740,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6736,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202504,4º trimestre 2025,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6760,15,Pará,1641,Pessoas de 14 anos ou mais de idade,202601,1º trimestre 2026,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,477,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201201,1º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,486,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201202,2º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,496,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201203,3º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,497,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201204,4º trimestre 2012,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,506,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201301,1º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,516,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201302,2º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,515,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201303,3º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,525,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201304,4º trimestre 2013,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,529,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201401,1º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,518,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201402,2º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,526,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201403,3º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,522,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201404,4º trimestre 2014,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,520,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201501,1º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,519,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201502,2º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,522,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201503,3º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,523,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201504,4º trimestre 2015,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,524,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201601,1º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,528,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201602,2º trimestre 2016,32385,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,538,16,Amapá,1641,Pessoas de 14 anos ou mais de idade,201603,3º trimestre 2016,32385,Total,2026-05-27
