state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
SE,2009-09-01,2009,9,105.774834143494,,73.8752523134789,1.5681806350943,4.11715361120722,4.19453534498229,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-5,123046838,3688,2019679,103.36841473412034,4.638299448621842,60.923957718033414,343.2253427401087,5.8383872073704195,3.0895998819614405
SE,2009-10-01,2009,10,106.610659674353,,66.1070833404829,9.19917376730704,4.19632850955156,4.27019486823151,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-4,135523016,2741,2019679,104.40201917404967,4.64824901600911,67.10126510202859,349.95695256523436,5.857810154248481,4.814626482723245
SE,2009-11-01,2009,11,107.576852578267,,91.861095640448,24.5857475596897,4.11309135298213,4.20502138583194,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-3,129425678,2991,2019679,105.52257110284684,4.658924874136159,64.0823011973685,360.0478432463773,5.886236920526615,6.726811537873098
SE,2009-12-01,2009,12,111.052926708149,,112.036934525095,14.2643642399353,4.12077674484571,4.21048538746168,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-2,129860797,-163,2019679,106.9751760445565,4.672596807962256,64.29774087862477,369.9736760148519,5.913431857201474,6.2846620675859874
SE,2010-01-01,2010,1,111.779083402372,,71.1820497742416,11.1089582801466,4.09300959587089,4.19157766347609,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-1,136250370,1294,2068017,108.022484404905,4.682339394390216,65.88455027207223,378.4308702565846,5.936033414866517,6.199658900289505
SE,2010-02-01,2010,2,112.917156576174,,78.9074738352912,11.3268904732586,4.13917791412229,4.23097444339224,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,0,126437224,1886,2068017,109.28525218046816,4.693961456348266,61.139354270298554,383.4291694384261,5.949154908673263,6.013973772942872
SE,2010-03-01,2010,3,114.477325640593,,9.96144944418724,16.8622997356937,4.18202510460686,4.26917144105322,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,1,122426808,-1534,2068017,110.73566742998466,4.7071459868258225,59.20009748469186,381.7053092050845,5.944648869020665,3.488849463036329
SE,2010-04-01,2010,4,112.076053561227,,152.710972762906,9.47437446559733,4.24763491834073,4.33346104315984,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,2,145209631,1588,2068017,111.64656641113032,4.715338224666215,70.2168458963345,384.82088999939043,5.952778005258218,2.931310525977301
SE,2010-05-01,2010,5,113.520736577875,,84.9761742580844,5.34641858242517,4.59841813162253,4.70079633393454,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,3,197928987,892,2068017,112.63721374439834,4.72417215616983,95.70955509553355,416.44814389755544,6.0317619494079295,1.9163285408195387
SE,2010-06-01,2010,6,115.675839186827,,91.5994191421294,6.36338201743776,4.25923637263141,4.3453658378545,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,4,145097530,2041,2068017,113.40769915751133,4.730989282794186,70.1626388951348,422.3130419140655,6.045746844517882,2.982083802986146
