dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
MT,2016-12-01,5,5,crisis,-12.109652436653278
MT,2017-02-01,6,6,crisis,70.97694843169393
MT,2017-04-01,7,7,crisis,-34.7468760957064
MT,2017-06-01,8,8,post,51.473212218311005
MT,2017-08-01,9,9,post,78.56877882818026
MT,2017-10-01,10,10,post,86.21795669346102
MT,2017-12-01,11,11,post,-143.274374180452
MT,2018-02-01,12,12,post,120.4903405263708
MT,2018-04-01,13,13,post,-25.785140621525784
MT,2018-06-01,14,14,post,-15.655673867631663
MT,2018-08-01,15,15,post,136.61847906122898
MT,2018-10-01,16,16,post,117.66103124863525
MT,2018-12-01,17,17,post,77.04071160229364
MT,2019-02-01,18,18,post,126.63522771785665
MT,2019-04-01,19,19,post,43.71623780679454
MT,2019-06-01,20,20,post,160.8195054611698
MT,2019-08-01,21,21,post,108.79853785401838
MT,2019-10-01,22,22,post,76.73163307027767
MT,2019-12-01,23,23,post,69.99724923183066
PA,2015-02-01,-6,-6,pre,145.47396963944482
PA,2015-04-01,-5,-5,pre,5.623128558770304
PA,2015-06-01,-4,-4,pre,27.613256755427756
PA,2015-08-01,-3,-3,pre,36.885390767093895
PA,2015-10-01,-2,-2,pre,-34.197790001887824
PA,2015-12-01,-1,-1,pre,-281.8323300806153
PA,2016-02-01,0,0,crisis,135.73306713041393
PA,2016-04-01,1,1,crisis,-95.8811004814637
PA,2016-06-01,2,2,crisis,0.009853092448793177
PA,2016-08-01,3,3,crisis,-85.29811730623157
PA,2016-10-01,4,4,crisis,-98.91729261416594
PA,2016-12-01,5,5,crisis,-71.94780215619835
PA,2017-02-01,6,6,crisis,-7.381351284674793
PA,2017-04-01,7,7,crisis,-77.72650225034272
PA,2017-06-01,8,8,post,-55.688606553516024
PA,2017-08-01,9,9,post,6.858527601089463
PA,2017-10-01,10,10,post,22.51972292791777
PA,2017-12-01,11,11,post,-252.73902840459732
PA,2018-02-01,12,12,post,79.6425431897211
PA,2018-04-01,13,13,post,-90.65772806900645
PA,2018-06-01,14,14,post,-69.65637215922095
PA,2018-08-01,15,15,post,91.6751619465648
PA,2018-10-01,16,16,post,74.6835571263889
PA,2018-12-01,17,17,post,19.876033370881487
PA,2019-02-01,18,18,post,160.19562947702605
PA,2019-04-01,19,19,post,15.943676165602483
PA,2019-06-01,20,20,post,9.755934174504318
PA,2019-08-01,21,21,post,77.01404687350919
PA,2019-10-01,22,22,post,90.10206423647128
PA,2019-12-01,23,23,post,31.540898238443333
PB,2015-02-01,-6,-6,pre,81.69547633686136
PB,2015-04-01,-5,-5,pre,1.4013779679958134
PB,2015-06-01,-4,-4,pre,35.78685206783439
PB,2015-08-01,-3,-3,pre,69.84026878403972
PB,2015-10-01,-2,-2,pre,-19.86356458276157
PB,2015-12-01,-1,-1,pre,-223.2818234455101
PB,2016-02-01,0,0,crisis,150.00779769072415
PB,2016-04-01,1,1,crisis,-99.4920154803483
PB,2016-06-01,2,2,crisis,45.714968250464494
PB,2016-08-01,3,3,crisis,-83.29076750720458
PB,2016-10-01,4,4,crisis,-57.50578965789771
PB,2016-12-01,5,5,crisis,-14.13601259951497
PB,2017-02-01,6,6,crisis,71.45573315260128
PB,2017-04-01,7,7,crisis,-35.01675030777392
PB,2017-06-01,8,8,post,51.09385680081061
PB,2017-08-01,9,9,post,78.39472895714096
PB,2017-10-01,10,10,post,86.89294570648008
PB,2017-12-01,11,11,post,-146.32783047970247
PB,2018-02-01,12,12,post,120.74149513437658
PB,2018-04-01,13,13,post,-24.970993767820232
PB,2018-06-01,14,14,post,-14.483759893744264
PB,2018-08-01,15,15,post,136.82729579371687
PB,2018-10-01,16,16,post,118.21873429015113
PB,2018-12-01,17,17,post,73.64828986740417
PB,2019-02-01,18,18,post,126.88301746652212
PB,2019-04-01,19,19,post,45.23129657110917
PB,2019-06-01,20,20,post,160.95616042884035
