state_abbrev,period_date,year,month,va_icms_total,va_receita_tributaria_total,va_icms_terciario_varejista,va_icms_secundario,va_icms_terciario,va_icms_energia,va_icms_combustiveis,fpe,iof_est,retail_volume_index,ipca_deflator_factor,population,va_icms_total_real_pc,va_receita_tributaria_total_real_pc,va_icms_terciario_varejista_real_pc,va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc,va_icms_total_real_pc_sa,va_receita_tributaria_total_real_pc_sa,va_icms_terciario_varejista_real_pc_sa,va_icms_secundario_real_pc_sa,va_icms_terciario_real_pc_sa,va_icms_energia_real_pc_sa,va_icms_combustiveis_real_pc_sa,fpe_real_pc_sa,iof_est_real_pc_sa,retail_volume_index_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
MT,2000-01-01,2000,1,108934495,113812125,17314116,20888737,43023456,7709380,26332074,24267791.02,15105.61,42.05889,1.1267071652454625,2502260,49.050568709445066,51.24684754154734,7.796127723374512,9.405693113756367,19.37242179023079,3.4713473762119302,11.856696127330393,10.927199422487467,0.0068016908804055184,50.352400329381,52.8659386304381,6.67538257867264,10.0554920807165,17.8638572052941,4.77039718293651,13.0153109707178,9.23010287845069,0.00534417203901021,100,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-02-01,2000,2,99042258,106018295,12708808,21458746,35998454,12564884,22141956,23019517.75,7665.05,45.94252,1.1252428943636013,2502260,44.53837613046867,47.675434655588994,5.715031970231427,9.649797166742605,16.188167725006576,5.6503106949329425,9.95703030712696,10.351661609850412,0.0034469012202735616,51.8451557231016,55.0964882476505,5.21089215410663,11.3883899516442,16.9654427401101,5.93625446986256,11.4988060092303,9.09646738067421,0.00466951218905629,102.10162109440581,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-03-01,2000,3,103009472,112063830,10179130,21235761,32108344,16478362,25240475,25076382.99,4640.5,48.3388,1.1227735487933368,2502260,46.22074062518198,50.283465387479,4.567414223033865,9.528566471628505,14.407135684843796,7.3939035036492085,11.325496826460679,11.25186811945328,0.0020822099434812846,52.3838681895014,55.6560095899136,5.64172765313896,10.9065426849225,16.3399318360785,7.81412864548987,12.8597092245109,11.9131117384114,0.00230104328786748,101.73057126829846,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-04-01,2000,4,108394674,118128515,12375717,22644047,36709132,12889471,24468482,26009580.68,7138.47,47.34724,1.1180754306999845,2502260,48.43358476662473,52.78292035462925,5.529795111217907,10.117954410139511,16.402603475067572,5.759353880020446,10.93315984379114,11.621763174537017,0.0031896557191454598,50.9508190947462,53.8899880893509,6.06440620268839,10.2875927401031,17.3562549419005,6.24288543444232,10.5489417618448,10.5054850783013,0.00387633524946138,104.34758176406365,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-05-01,2000,5,113513010,128210608,13051734,25544831,38544489,12432742,26129755,24877760.05,11436.67,50.90034,1.117964380381275,2502260,50.71555389522411,57.28217408703594,5.83127801036312,11.412967142047345,17.220978540198807,5.554723612442454,11.674300575515543,11.114931941353932,0.005109696710243986,51.6709621202421,57.2630650551087,6.08320105230917,11.3913771875837,18.0227302662218,5.37612863648902,12.3754080742974,9.67116353402779,0.00424005330051496,102.70376482884414,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-06-01,2000,6,114801447,126814879,13737969,24197581,40890420,12716029,26416932,20179157.44,7045.14,52.1398,1.1153955729521499,2502260,51.17334959288837,56.52840017466712,6.123772031664924,10.786199165374923,18.22712006112636,5.668236894699653,11.775486561659452,8.994965700798653,0.0031404082576663135,50.7115867964762,54.8318741067565,6.05762842906136,10.4181044507407,18.8460091915869,4.99632469952597,12.956321078955,10.3973619819576,0.00390759277112866,106.99103897628986,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-07-01,2000,7,125379843,131276372,16756122,27031242,44006673,11181213,30955516,19198148.2,13498.27,51.06561,1.0977191549536152,2502260,55.00301939293956,57.58977409910098,7.350761344600353,11.858364888375576,19.305335136188912,4.905098465273943,13.579908908216218,8.422056468463817,0.005921570715167782,51.3660868804445,54.0599854730238,6.35311013583808,10.618587086483,17.6424449276988,4.62442195392185,13.7760136568994,9.87434511914366,0.00607296411716314,99.17235477406794,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-08-01,2000,8,127862346,132555617,15001446,26010786,44289900,11731600,31081234,21405027.48,10994.61,48.50406,1.0835263610711687,2502260,55.36683737077791,57.399113332568774,6.495912573108166,11.263167018287827,19.17837242301198,5.0800068168545724,13.458767823336299,9.26878563140232,0.0047608760739078606,51.6527418063105,54.0202714651628,6.24551775786821,11.0710237893494,18.5213590713581,4.52386948407911,12.3300334277329,9.94612750323087,0.00397807002423146,96.62713286075595,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-09-01,2000,9,125512074,129156098,14481678,25325145,44898905,11095525,31345367,21583382.95,8138,47.59513,1.0810418204846541,2502260,54.22450143860535,55.79881519450993,6.256463976082648,10.941125564424894,19.397502257546197,4.793557242346116,13.54201905694836,9.324586412477299,0.003515829024603405,50.2879718643035,52.4169734070252,6.28202463783787,10.2302551017072,18.3610007347277,4.33504385312173,12.2677475354197,9.99813404111754,0.00489481033828154,95.29936954329293,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-10-01,2000,10,132692527,136761428,14891764,26320718,46074582,13382404,32337511,22820326.28,14019.26,46.93408,1.0795319674391282,2502260,57.24657898730732,59.00199557145328,6.424646235626666,11.355357351734222,19.877624289800195,5.773473947225812,13.951138919182837,9.845208622066147,0.006048228133703401,53.1976515787485,55.5447774667213,6.34467398691661,10.2595127207329,18.6526091294661,5.61119487535846,11.9784862553989,10.3338361202338,0.00555939174966107,98.19606825811672,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-11-01,2000,11,131825780,135087330,14007141,24781714,48442512,11595685,33223546,24768800.39,6165.14,46.52093,1.0760874760994266,2502260,56.69117952772224,58.09379680477262,6.023718161205789,10.657282645159906,20.832519591887408,4.986680602852613,14.287660659648957,10.651729195881162,0.002651295206093539,53.6867577111617,56.7220219161864,6.29758092188388,10.4552896859702,20.1288275721029,4.95703110837126,12.7789752128585,10.8444929278959,0.00266946512269993,102.08320599286814,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2000-12-01,2000,12,124829982,128556370,15436359,21739826,46949775,13135108,29426898,27953085.48,7552.3,54.94924,1.0697784932312426,2502260,53.367927415233886,54.96105112733215,6.599428065827105,9.294317257754747,20.07219855532433,5.615585928188774,12.580732059382106,11.950640487382817,0.0032287964138140376,53.1065484637087,56.0398057195715,6.64923130606228,9.13341872824158,19.864084012377,5.51587010506519,12.2400672451157,11.1710088368852,0.00306470017273643,92.03088272248687,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-01-01,2001,1,118233843,124631906,18823840,27326097,47319872,10130146,24040448,32461939.09,4764.48,42.22415,1.063712663977272,2560584,49.11646566166176,51.77433614668566,7.8197618171018535,11.351752348671765,19.65752621440403,4.208244911371276,9.98683463822592,13.48527355763054,0.001979250715175301,50.7914247199726,53.9177460117837,6.53351639000245,11.881196002474,18.3092980792636,5.11637411614169,11.6138814134694,12.2534172634874,-8.90993876459645e-4,100.60266702707727,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-02-01,2001,2,104858956,114933822,13550686,21082299,39968565,10951826,22863853,26449776.38,0,42.88519,1.0588408217019627,2560584,43.36078923161667,47.526901100618886,5.603416837278247,8.717854519330928,16.5276156559786,4.528748301550318,9.45455446796234,10.937388875362949,0,51.0384467356022,55.3987466093426,6.33648342264219,10.2243611655823,19.5602135667347,4.87626653542122,11.5007964172081,10.1599974081866,0.00119263587735063,99.92377682875214,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-03-01,2001,3,107439092,119247186,11979080,20864322,44797191,10739755,22932019,23193726.05,0,47.42987,1.0548344774266103,2560584,44.259613613538754,49.12396669232636,4.934790888270628,8.595072918416474,18.454236048754915,4.4242500355836105,9.44686223072631,9.554672644024844,0,50.258931508933,54.0471056372587,6.13973913755639,9.8872965605606,20.5207522193454,4.95504039056148,10.9480987311646,10.0256067773561,-5.80949623915713e-4,97.87175400300681,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-04-01,2001,4,141329170,157196111,15280834,32993874,51288888,10236743,36125762,27279511.76,0,43.13308,1.048753217409534,2560584,57.88500660447733,64.38372151646509,6.258659673809177,13.513492044121485,21.006686875867864,4.192722112238663,14.79623754927434,11.173027609194317,0,59.8175391761326,64.0550049263406,6.73148159831511,13.6982559736643,21.8964389939662,4.67596189735848,13.9883043975451,10.4711776450515,6.03883993504304e-4,96.34013254003501,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-05-01,2001,5,115637186,132497215,15385732,20302935,48703320,8102032,28877947,30671804.54,301.19,48.00828,1.0444712514353984,2560584,47.16881632232645,54.046081660572376,6.2758943882683225,8.281638847724405,19.866256131202363,3.3048474497261737,11.77941650888044,12.511137331044688,1.2285646408000193e-4,48.6917159306719,54.5187320569182,6.44078901628561,8.48517023518312,20.6371306340063,3.12876142156531,12.5939504405269,10.7939841102018,-1.04514901292284e-5,96.97699587272658,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-06-01,2001,6,131360002,142840019,15938255,22436990,45276331,21990600,28901851,26612397.43,5645.4,48.50406,1.0390657904605851,2560584,53.304904003553105,57.9634088362811,6.467624389646024,9.104762331525247,18.372795682418577,8.923620616118253,11.728154458158393,10.799111363522615,0.002290860996345438,53.4531517369849,56.5459616029826,6.48254227898197,8.91416910051582,19.2542997699812,8.41879858587536,12.8623068999569,11.8749069427643,0.00352143984382689,98.4261885698666,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-07-01,2001,7,143429108,150269582,18541813,25812769,56227369,11490420,32870770,24208612.66,5869.91,50.2393,1.0254287471246044,2560584,57.43858843046726,60.1779708071276,7.425379551699418,10.337155654915765,22.517191604642857,4.601531129045365,13.163650361839732,9.694744382363023,0.002350703767981908,54.3042261095672,57.0494530354783,6.45317304007761,9.42045991081615,21.0516991838977,4.51336123772391,13.1181999531029,11.4073312290874,0.00352658506573063,99.23659491020467,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-08-01,2001,8,134232474,139517712,15851852,20529023,51223280,10011512,37331144,25487549.43,11914.13,49.74352,1.0183029227002607,2560584,53.382088068771324,55.48394190468004,6.304025652668287,8.164061058368278,20.370671586752792,3.981416712065971,14.84599335266654,10.135986976813243,0.00473805717774963,49.9044024422182,52.4588693931862,6.05240104856174,8.22161698274085,19.5561023291517,3.43266338279936,13.2463551896466,10.8064468557276,0.0041478682146441,97.91507673841528,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-09-01,2001,9,139918991,143863481,15597552,22304915,54694808,10344035,38336335,27567856.05,4701.31,47.01671,1.0154607785646623,2560584,55.48821969396122,57.052501469696956,6.18558199911536,8.845547090710015,21.690533220204735,4.102174283132332,15.203189813892344,10.932692138938437,0.001864416833376227,51.0151732532365,53.3975655237192,6.20942056883394,8.12700965340327,20.4704461481009,3.71629321247105,13.6425156593784,11.5751448477516,0.00360778625790633,97.29769097599679,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-10-01,2001,10,143478155,147648843,16018680,30189913,56457896,9445655,30987905,26346081.55,12482.74,44.20728,1.0071019549948552,2560584,56.431318167869065,58.071689285736554,6.300298660163849,11.873978906149766,22.205425573422396,3.7150656321788036,12.187836722675314,10.362163567162368,0.004909579946485832,51.8165842395877,54.5874957049901,6.08085139099184,10.6681717960217,20.6751324738354,3.49645942076859,10.4695587862199,11.1310422282594,0.00539964949301916,90.944624293035,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
MT,2001-11-01,2001,11,143087976,146742330,16060033,28317303,58787234,10256322,29917219,27382733.78,0,41.14995,1,2560584,55.88099277352354,57.30814923470583,6.272019586156908,11.05892366741337,22.95852586753647,4.005462035223215,11.683748316790233,10.693940827561214,0,52.5062095131521,55.8774946501274,6.61100281522677,10.7382474186207,22.0248976046447,3.90285294353389,10.1554332907206,10.9339992927197,-0.00101252286543014,88.89982621561045,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2001-12-01,2001,12,133527935,136577783,15664246,31796817,52609700,10139229,24928326,33210046.29,0,47.84302,0.9935398449783466,2560584,51.81057283814112,52.993953468937654,6.077930871450687,12.337577924795614,20.413246814928673,3.934152524916174,9.672514219260014,12.885929242192528,0,51.112518392062,53.912554098972,6.08148054151853,11.8590040634687,20.1951570665141,3.77450086703567,9.58501880003251,11.981272188391,-0.00104174603474356,77.43666650619537,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-01-01,2002,1,137085843,143811950,21096674,27692800,58827798,8845327,24807296,35948512.05,24122.68,38.75367,0.9883978749560942,2604742,52.01872427586485,54.57101923080753,8.00536396704222,10.508336208186503,22.32285214103599,3.356456190322022,9.413400117864578,13.641056549191262,0.00915361507982206,54.1280093948752,57.5034071660232,6.81113418019126,10.8723977917543,21.2565279861867,3.72339749562163,11.5681777494949,12.4443129331813,0.00539477848963092,94.01975125056512,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-02-01,2002,2,135960196,147032822,14903953,28292316,54927633,9175554,27231320,42000533.15,3885,39.57998,0.9848521305451046,2604742,51.40650732392306,55.59306373021172,5.635179939354494,10.697315776631754,20.768120752784572,3.4692740800553974,10.29615352290381,15.880388367372966,0.0014689172774761305,59.6940883299525,63.827549312961,6.33187881571034,12.043824166117,23.8951227771313,3.99430610154562,12.7575891392385,15.0047177908811,0.00256702634770339,93.51352733489372,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-03-01,2002,3,129677914,141947287,14009049,29083188,52803488,4876195,28263851,32142335.74,6880.73,43.7115,0.978979240165035,2604742,48.73879474969373,53.35017716562644,5.265230930915516,10.930770606001234,19.84592660628329,1.8326934782779034,10.622826896528625,12.080535968581398,0.002586087922404891,54.6893136417408,58.062723492887,6.53657638146511,12.1527144555187,22.1671120581278,2.51870478485471,11.9617297595346,12.3836838353755,0.00124647639553777,91.61393612565135,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-04-01,2002,4,141329170,157196111,15280834,32993874,51288888,10236743,36125762,33570223.99,7872.8,41.811,0.9712079295486781,2604742,52.69620199641007,58.61237293267977,5.697634219019405,12.302144341101714,19.123650143981262,3.8168870369318437,13.46990470280293,12.517043045266389,0.0029354637763551374,53.8234497873485,56.5180000714012,6.09448969431928,12.5479235162902,19.9174068326255,4.48367136649888,12.1651190273756,12.2454945365997,0.00362429496296803,92.17881517217042,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-05-01,2002,5,147276288,147276288,17010524,30600865,55216197,17690307,31895491,38475335.62,4727.3,51.14824,0.9691748016919418,2604742,54.79869684457244,54.79869684457244,6.329291432462799,11.385998025131427,20.544893420407163,6.5822257170171055,11.867703659246141,14.315938303887448,0.001758938136690051,56.8029890816568,55.5023884701448,6.46658889785627,11.7907758163421,21.4504297171644,6.44352062409724,12.7356352577665,12.3701824040546,0.00244787465685815,102.17176642640746,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-06-01,2002,6,140639799,153800014,17174248,31505662,54048254,9199944,32008220,27087556.41,2497.39,44.12465,0.9651236321154114,2604742,52.110648052997725,56.98684481268438,6.363498806642209,11.673654796383095,20.026262566494616,3.4088149108581147,11.8598654085315,10.036633504412452,9.253469662671802e-4,52.5293888717906,55.6908468073901,6.478527880081,11.606830812901901,20.9959493067748,2.90429888602411,13.032935342695,10.6949401868266,0.00261952150072847,92.65777299903658,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-07-01,2002,7,155723780,163362745,18467703,31609356,57575206,8555538,35107590,29618264.69,0,48.25617,0.9537715214777861,2604742,57.02096659894609,59.81810630436243,6.762270193558469,11.574314678786992,21.082161621387822,3.1327588280609038,12.855253813897233,10.845242015106713,0,54.1705681306878,56.9215264110771,5.83141445171129,11.0197583772267,19.5413411398015,2.99301331016932,12.6934588521606,12.7862267368959,0.00191730583770583,94.85709361872709,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-08-01,2002,8,169076120,174795975,17075090,28815704,62987004,14881577,41059880,28044672.29,15070.81,48.50406,0.9476137858458301,2604742,61.51045369150721,63.59135592713715,6.211974421481389,10.483248766769542,22.914881135838574,5.4139671108794,14.937720639194008,10.202744871289573,0.005482810704424159,57.9893390694811,60.6554039691372,6.0434307027869,10.682000037376,21.9932594329105,4.67531065554433,13.0495337566847,10.7091002272054,0.00505422040900365,93.76006663528365,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-09-01,2002,9,181426062,186209120,17633701,35990365,66650400,15094321,37154978,30961165.49,0,45.69463,0.9408415091579684,2604742,65.53169948220098,67.25935600523094,6.369351690447798,12.999840030892168,24.07434706469288,5.4521191539718,13.420502135816566,11.183276372439654,0,60.7947760067389,63.6158081328605,6.26754517292134,12.2209740806235,22.5800089960776,5.19012704807343,11.5756925385206,12.1499524608481,0.00171002537263818,95.43530599191809,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-10-01,2002,10,177426195,182363380,13982012,39545120,66648954,15335970,34460053,40798616.27,0,47.84302,0.9286738240359725,2604742,63.258112701681064,65.01837704798602,4.9850344301880405,14.09909995399215,23.76248357003405,5.467763757485753,12.286110945342106,14.546011461725248,0,58.692976439988,62.0832384021123,4.67610818047555,12.8241846121256,22.2358057872267,5.43676538044721,10.6998885411847,15.5021336711545,0.0011470541777179,98.18613852944198,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
MT,2002-11-01,2002,11,170953688,174693534,13840762,33332690,65183018,12002464,39665530,35785295.8,40601.58,42.38941,0.9014480711572056,2604742,59.163584072745294,60.457868482919125,4.790005385656602,11.535764043802065,22.558512838624868,4.153807947940256,13.727430781984653,12.384560879618805,0.014051378592173418,55.6443716404763,59.1228254486604,5.14578908264595,11.0049856449873,21.5677434212006,4.09260239323827,12.3909003396158,12.4891014578748,0.0123455791097219,89.8495073065392,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
